timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480611265920219,-4,0,-1,-3,-1,-1,-1,1
1480611265920219,-3,-1,-1,-1,-1,-1,-2,-1
1480611265921723,0,-1,0,0,1,-1,0,-1
1480611265921723,2,0,0,-2,-2,0,0,-1
1480611265922725,3,-1,-1,1,-2,0,-2,-1
1480611265922725,-2,-2,-1,-1,0,-1,-1,-1
1480611265960325,-4,0,-1,-1,0,-1,0,0
1480611265960325,2,-3,-3,1,0,0,-1,1
1480611265960827,0,0,1,-1,0,0,-1,1
1480611265960827,-2,-2,-1,-1,-2,0,2,0
1480611265980380,1,-1,-2,0,-3,-3,0,-1
1480611265980380,0,0,1,-2,0,-1,-1,-1
1480611265981384,0,1,0,-1,0,-3,0,0
1480611265981384,0,1,1,-1,0,-1,-2,-1
1480611265982885,0,-2,-2,1,-2,0,1,1
1480611265982885,0,-3,0,-1,0,-1,-2,-1
1480611266003439,1,-2,-3,-1,0,1,-1,0
1480611266003439,-2,2,-2,-1,0,0,0,-3
1480611266004442,-1,2,-1,-1,-3,0,0,-1
1480611266004442,1,1,-1,-2,-2,-1,0,-2
1480611266024495,-1,0,-3,0,0,-2,-2,0
1480611266024495,0,-1,2,0,1,-2,-1,-2
1480611266024997,-2,-3,1,1,-1,0,0,-1
1480611266024997,1,-2,-1,-1,0,-2,-1,-2
1480611266030012,1,1,0,-2,-1,0,-1,-1
1480611266030012,0,2,-2,-1,-2,-1,-1,0
1480611266039038,3,0,0,1,0,-1,-2,-1
1480611266039038,0,0,-1,1,0,0,-1,-2
1480611266040538,0,-1,0,-1,1,-2,1,0
1480611266040538,-1,0,2,3,-1,-1,1,0
1480611266053071,-3,0,-1,-1,1,1,-1,1
1480611266053071,0,1,-2,-1,0,-1,0,0
1480611266067680,-2,-1,0,-1,-1,0,1,0
1480611266067680,0,0,-1,-1,0,0,1,0
1480611266076635,1,-2,0,-2,0,-2,0,0
1480611266076635,-1,0,2,-2,0,-1,-1,0
1480611266078139,-1,-2,0,0,0,-1,1,1
1480611266078139,-1,0,0,-1,-2,-1,0,-1
1480611266099197,-1,0,-1,0,-1,2,0,-1
1480611266099197,0,1,0,-3,-1,0,1,0
1480611266100700,0,1,1,-1,1,0,-1,0
1480611266100700,-3,-2,-2,-1,-1,-1,-2,-1
1480611266113234,-1,1,-2,-2,-1,0,-2,-1
1480611266113234,-1,-1,0,1,-1,0,-2,1
1480611266120251,-2,-2,-2,0,-2,-1,1,-2
1480611266120251,-3,-1,0,-2,0,-1,2,-2
1480611266136294,-1,-2,-3,-1,0,-1,-1,-2
1480611266136294,0,0,-1,-2,0,0,0,-1
1480611266138298,2,-1,-2,-2,0,0,-2,0
1480611266138298,-1,1,1,1,0,1,-1,0
1480611266165872,0,-2,-1,-1,-1,-2,0,-1
1480611266165872,2,0,-2,0,-1,2,0,0
1480611266183419,0,-1,-1,0,-1,0,-3,-1
1480611266183419,2,-2,-3,-2,-1,-2,1,-1
1480611266184421,-2,1,0,-1,-1,-2,1,1
1480611266184421,-2,-1,-2,-1,-3,0,-1,-1
1480611266196955,-1,0,0,-1,-1,-2,-1,0
1480611266196955,-1,1,1,-1,1,1,-1,-1
1480611266197960,-1,0,-2,-2,1,-3,0,0
1480611266197960,0,-1,-1,-1,0,-2,1,-1
1480611266199462,1,0,1,1,-1,0,1,-1
1480611266199462,-2,-3,0,0,1,-1,-3,-2
1480611266225530,0,-1,-1,-1,-1,-1,0,0
1480611266225530,2,-1,1,-1,-1,-1,-1,1
1480611266242576,-3,1,0,0,-1,1,-1,-1
1480611266242576,-1,-1,-1,-3,1,0,0,1
1480611266243077,-1,-1,-2,-1,-1,1,2,0
1480611266243077,-4,0,-1,2,-1,-4,0,0
1480611266245082,-1,-1,-2,0,0,0,-1,0
1480611266245082,0,-1,-2,-2,-2,0,0,0
1480611266256112,1,-1,1,0,1,-1,-1,-1
1480611266256112,0,-1,-1,-1,-1,1,-2,-1
1480611266265637,-1,0,-2,0,0,-1,-1,-1
1480611266265637,-3,2,0,0,0,1,-2,-1
1480611266279674,-1,-2,1,-2,-1,0,-1,-1
1480611266279674,-2,-1,1,-1,-1,1,-3,-2
1480611266281178,0,0,-1,-1,-3,1,0,-1
1480611266281178,0,-1,-3,-1,-2,-2,0,0
1480611266292709,0,-1,-1,1,1,0,1,-2
1480611266292709,-2,-1,0,1,0,-3,2,0
1480611266317274,-1,0,0,0,-2,-1,0,-1
1480611266317274,-2,0,0,3,0,-4,-1,0
1480611266317776,1,1,-1,-2,0,-1,-1,-2
1480611266317776,-1,1,1,1,0,2,1,-1
1480611266319781,-1,-3,0,-2,-1,-1,2,-1
1480611266319781,2,-1,-1,0,-3,-2,1,1
1480611266338832,-1,-1,0,0,-2,-1,-1,1
1480611266338832,-1,-3,0,-1,1,-2,1,-1
1480611266340837,-1,1,-2,0,-1,-1,-1,0
1480611266340837,0,-2,-1,-2,1,2,-1,0
1480611266352869,0,-1,0,0,-2,1,-1,2
1480611266352869,0,0,-2,-2,-1,1,-2,-1
1480611266361893,-3,-1,-1,-1,1,0,-2,-2
1480611266361893,-1,1,-1,-1,0,0,1,0
1480611266376432,-1,-2,-2,0,-1,-1,-2,0
1480611266376432,1,0,-1,1,0,1,1,0
1480611266377937,3,0,-1,-2,1,-2,0,1
1480611266377937,-1,0,1,2,0,0,0,0
1480611266399493,0,0,0,0,-2,0,-3,1
1480611266399493,-2,-1,0,1,-1,-1,-2,0
1480611266400998,-1,-1,-1,0,0,-2,0,-2
1480611266400998,1,-1,-3,-3,1,-1,-1,-3
1480611266421552,-3,0,0,-2,-2,-1,1,-2
1480611266421552,1,1,-2,0,0,-1,-1,0
1480611266423056,-1,-1,-1,0,-1,0,1,0
1480611266423056,-3,-3,-2,0,-2,-1,1,0
1480611266435589,0,-1,0,0,-1,-1,1,-1
1480611266435589,-2,1,-1,1,0,2,0,0
1480611266459653,1,0,0,0,-2,1,-1,1
1480611266459653,0,-1,-1,-1,-3,0,-1,-1
1480611266460155,0,-1,-1,0,1,0,1,-1
1480611266460155,0,-2,-1,-2,0,-1,0,1
1480611266462161,-1,-1,-3,-2,1,0,0,1
1480611266462161,0,-1,-1,1,1,-1,-3,-2
1480611266472689,-1,0,-1,-2,0,-1,-1,-1
1480611266472689,-2,0,0,-1,-1,-3,-2,-1
1480611266512795,0,-3,-1,-1,-2,-1,-1,1
1480611266512795,-2,0,0,-2,-1,-1,-1,0
1480611266513800,4,-1,-3,0,-1,0,-1,0
1480611266513800,1,-1,0,0,-1,-1,-2,-1
1480611266515302,-1,1,-1,-1,0,-1,-1,-2
1480611266515302,0,0,1,-1,-2,1,-1,-1
1480611266519313,-2,1,-2,0,0,0,3,-1
1480611266519313,-1,-2,-1,-1,0,0,0,0
1480611266525328,-4,-1,-2,0,0,1,1,-2
1480611266525328,2,0,-1,-3,0,-3,0,-2
1480611266532848,0,1,0,1,-1,0,-1,-1
1480611266532848,1,0,-1,0,-1,-2,0,0
1480611266547387,0,0,0,1,0,-1,0,0
1480611266547387,1,-1,1,1,1,1,0,1
1480611266556912,0,-1,-2,-1,-1,1,0,0
1480611266556912,-1,0,-1,-1,-2,-1,0,-1
1480611266562427,-1,1,-2,0,0,-1,-1,0
1480611266562427,-1,0,0,-1,-3,-1,-3,1
1480611266578971,-1,-2,-1,-1,-1,-3,0,0
1480611266578971,-3,0,-1,1,1,-1,-1,-2
1480611266580475,3,-1,1,1,-1,1,-1,-2
1480611266580475,-3,0,-1,0,-1,0,0,-1
1480611266592507,-2,1,0,0,1,-2,0,-1
1480611266592507,-1,-1,-1,-3,0,1,2,-2
1480611266601531,-1,0,1,0,1,0,-2,0
1480611266601531,0,-1,-1,0,0,0,1,0
1480611266617072,-1,-1,-1,-1,-1,-2,-2,0
1480611266617072,1,-1,-1,-1,-1,-1,1,-1
1480611266618577,1,1,0,-2,-1,-3,1,-1
1480611266618577,0,-1,-1,0,-1,-2,1,-1
1480611266640134,-2,-1,1,0,-2,-1,-1,0
1480611266640134,2,-1,0,0,-2,0,-1,1
1480611266645147,1,-2,-2,-3,-1,1,-1,0
