timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480619801269407,1,0,1,1,-1,1,-2,0
1480619801269407,-1,0,-3,-2,0,-3,-2,1
1480619801290969,-2,0,-1,1,2,-1,-1,-1
1480619801290969,0,-1,2,1,3,-1,-1,0
1480619801291471,-1,-3,-2,-1,0,-1,0,0
1480619801291471,-2,1,-3,-2,-1,-1,0,0
1480619801305001,0,0,2,0,2,-1,-1,0
1480619801305001,-1,-1,-3,-5,-1,-2,0,-2
1480619801313023,-1,0,-1,-1,0,0,-3,-1
1480619801313023,-1,0,-1,-1,-1,-1,-1,-1
1480619801328062,-1,0,0,0,-1,-1,0,1
1480619801328062,-1,0,0,-1,-1,0,0,0
1480619801329066,-1,-1,-2,0,1,0,1,0
1480619801329066,-3,-2,-2,-1,-1,1,-2,-2
1480619801350622,0,0,-2,-1,0,0,-1,-2
1480619801350622,-5,-2,-1,0,-2,-2,-3,-2
1480619801351626,0,0,-1,-1,-2,-2,-2,1
1480619801351626,0,-1,2,-1,0,-1,-1,0
1480619801365162,-1,0,-1,0,0,-3,0,0
1480619801365162,1,-1,-1,-1,0,-1,-2,0
1480619801366666,0,-1,-2,-2,0,0,0,-1
1480619801366666,0,0,1,0,-4,0,1,0
1480619801388232,-5,-2,-1,-1,-2,3,-1,-3
1480619801388232,1,0,-1,1,0,-1,1,0
1480619801389226,-1,-1,-1,0,-2,-2,-2,1
1480619801389226,-1,-2,-2,-4,0,-2,0,-1
1480619801410783,-2,0,2,-1,1,-3,-1,0
1480619801410783,0,0,0,1,-2,-1,-1,1
1480619801411786,-1,-2,-3,0,0,1,0,-1
1480619801411786,1,2,1,2,0,-3,-2,-1
1480619801425324,-1,-1,-3,-2,-4,0,-1,0
1480619801425324,-2,-2,-2,1,0,0,-1,-1
1480619801425824,-2,0,0,-3,-2,-3,-1,0
1480619801425824,-2,0,0,0,0,-1,0,-3
1480619801448383,1,0,-1,0,0,-1,-1,-1
1480619801448383,-1,0,2,-2,-1,-1,0,0
1480619801448884,0,0,0,3,-1,1,-1,-1
1480619801448884,-1,0,-3,-1,-1,0,-1,0
1480619801487989,2,-1,0,-1,0,0,2,-1
1480619801487989,-6,-3,-3,-1,-1,0,1,-1
1480619801488490,-1,-1,0,0,0,-1,1,0
1480619801488490,0,-1,0,-1,-2,-1,0,-1
1480619801490498,1,-1,0,0,0,-2,-1,-1
1480619801490498,2,-1,0,-1,-1,-1,-1,1
1480619801500020,-1,3,-1,1,1,-1,-1,-1
1480619801500020,0,0,-1,-1,1,1,0,1
1480619801508547,-1,-3,0,0,1,1,1,0
1480619801508547,1,-2,-1,-1,-1,0,-1,-2
1480619801509044,-1,-1,-1,0,-2,1,-1,1
1480619801509044,0,-1,0,-2,-2,-1,-1,0
1480619801530602,-1,0,-1,0,0,0,1,-1
1480619801530602,0,1,2,0,0,0,-1,0
1480619801531606,1,0,0,-1,-3,-2,1,-1
1480619801531606,-2,-2,-2,-1,1,1,1,-1
1480619801553664,0,-1,0,-1,0,-1,-2,0
1480619801553664,-1,0,0,0,-1,-3,0,-1
1480619801554665,2,-1,2,-1,2,-1,0,-1
1480619801554665,-4,-3,-3,1,-1,2,0,0
1480619801568201,-5,0,-1,0,-1,0,-1,0
1480619801568201,0,-2,-3,-2,-3,-1,0,0
1480619801569204,-2,0,-1,-2,0,0,-2,-2
1480619801569204,-1,-3,2,1,-1,0,-1,-1
1480619801590262,-1,1,0,-1,0,3,0,-1
1480619801590262,-1,-1,-3,-2,-1,-2,-1,1
1480619801597780,-1,3,1,0,-1,-2,-3,0
1480619801597780,-1,-3,-1,-2,-1,-1,-1,-2
1480619801605300,0,1,-2,-3,-3,-1,-1,1
1480619801605300,1,2,0,0,1,1,-2,0
1480619801605803,-1,-1,-1,0,0,-2,-1,-1
1480619801605803,2,1,1,0,2,0,0,1
1480619801628362,-1,-1,0,-1,-1,0,-1,-1
1480619801628362,-2,0,0,0,1,-1,1,0
1480619801628863,-4,-4,-3,-3,1,-1,-2,-1
1480619801628863,-2,1,-2,-1,-3,-2,-1,-1
1480619801650921,1,-1,-2,0,-1,-3,0,0
1480619801650921,-2,0,2,0,1,1,0,0
1480619801651423,0,0,0,0,-1,0,0,-1
1480619801651423,0,-3,0,1,0,1,2,-1
1480619801664960,2,1,-1,-2,-3,-1,0,1
1480619801664960,-5,-1,1,2,1,1,0,-2
1480619801665962,-1,-3,-3,1,-1,-1,1,-1
1480619801665962,0,3,2,-1,-2,-2,-1,0
1480619801688523,0,-4,1,0,1,0,-1,0
1480619801688523,2,-2,-3,-1,-2,2,-2,0
1480619801689524,0,1,-1,0,0,1,0,0
1480619801689524,2,0,1,1,0,-3,-1,1
1480619801710582,-1,1,0,1,0,0,-1,0
1480619801710582,-1,-4,-2,-2,0,0,1,0
1480619801711584,-1,-1,0,-2,-2,-1,2,-2
1480619801711584,-1,0,1,0,-1,0,-1,0
1480619801725119,0,-2,-1,0,-1,-2,0,0
1480619801725119,0,0,0,-1,-2,0,0,-1
1480619801725621,0,-1,1,0,1,0,-1,-2
1480619801725621,-2,0,-1,0,1,0,0,0
1480619801755701,-2,-3,-3,-3,-1,-2,-2,-1
1480619801755701,-1,1,-1,-5,-2,-1,-1,0
1480619801756706,0,-1,1,3,-1,-2,0,-1
1480619801756706,1,0,-2,0,-1,-1,-2,-1
1480619801778261,-8,-2,-1,1,-1,-1,0,1
1480619801778261,3,1,-1,0,0,-1,0,1
1480619801779263,-1,-4,-3,-1,-2,-1,0,0
1480619801779263,-1,-2,0,-1,1,0,-1,0
1480619801785279,0,1,-1,0,-1,-1,1,-1
1480619801785279,0,1,-1,0,0,-3,-1,-1
1480619801785781,0,1,0,-2,-1,1,0,-1
1480619801785781,0,-1,-1,-1,-1,-2,0,-1
1480619801817365,1,-2,0,0,0,-1,0,-1
1480619801817365,-1,-2,-2,0,0,0,0,-1
1480619801817866,-1,-1,-1,-1,0,1,-1,2
1480619801817866,-2,-2,-1,0,-1,-1,1,1
1480619801838420,0,-2,-1,0,0,1,1,0
1480619801838420,-2,0,0,0,0,0,-1,-1
1480619801838922,-1,-1,-1,-1,0,-2,0,-2
1480619801838922,-1,-2,-1,-2,-2,0,-1,-2
1480619801844437,-1,3,2,1,-1,1,-1,-1
1480619801844437,0,-2,-2,1,-2,0,-1,2
1480619801852459,0,0,-2,0,-1,-1,-3,0
1480619801852459,-1,1,-1,0,1,-2,0,-2
1480619801867999,1,-2,-1,0,0,0,1,1
1480619801867999,-5,-2,-1,-2,-3,-1,0,0
1480619801869002,0,2,2,-1,-1,-2,1,1
1480619801869002,-1,0,0,2,-1,-1,0,-1
1480619801891063,-1,-3,-1,-3,2,0,2,-1
1480619801891063,0,-1,0,1,0,-1,0,-1
1480619801891562,-2,-1,1,0,-1,1,-1,0
1480619801891562,-1,-1,-1,0,1,1,0,0
1480619801904597,-1,0,0,1,0,0,-1,-1
1480619801904597,0,1,1,1,0,0,0,0
1480619801912618,-1,-1,-2,-1,0,0,-1,0
1480619801912618,-1,-1,-3,-2,-1,-2,1,0
1480619801927657,0,0,-2,-1,-1,-2,-1,-1
1480619801927657,1,-2,-1,-2,-1,-1,0,1
1480619801928159,-2,2,3,2,2,-2,0,0
1480619801928159,-2,-4,-4,-4,-1,-1,-1,0
1480619801951220,1,-1,0,-1,0,-1,-1,-1
1480619801951220,-3,0,1,2,0,-1,0,-1
1480619801953226,2,0,1,1,-1,0,1,0
1480619801953226,0,-1,0,2,2,0,0,0
1480619801964255,-3,-3,1,-2,-2,-2,-1,-1
1480619801964255,2,-1,-1,0,-1,1,0,-1
1480619801972778,-1,-3,-6,-5,-3,-1,-1,-1
1480619801972778,-4,1,1,1,-2,0,-1,-1
1480619801988320,0,1,0,2,2,2,-1,0
1480619801988320,1,2,-1,0,-2,-2,-1,-2
1480619801988821,0,-4,-2,0,1,-1,-1,1
1480619801988821,1,0,3,0,-1,-1,-1,0
1480619802010879,1,1,1,1,-2,0,-1,-2
1480619802010879,-1,-3,-1,-3,0,-2,0,0
1480619802011382,-1,-1,-2,-3,-3,-3,0,0
1480619802011382,1,-1,1,-1,-1,-2,1,-2
1480619802024417,0,0,2,1,2,-1,1,-1
1480619802024417,-1,-2,2,0,1,0,-1,-1
1480619802032436,-1,-1,-1,-1,-1,1,0,0
1480619802032436,0,0,0,0,0,1,-2,-1
1480619802047978,0,2,-1,-3,-2,0,-1,0
1480619802047978,0,0,0,0,0,-3,0,0
1480619802048980,-6,-4,0,0,0,-1,-1,1
1480619802048980,0,-4,-1,-1,0,0,1,1
1480619802070538,-3,-2,-2,-1,-1,1,1,-3
1480619802070538,-2,0,0,-3,-1,1,0,-1
1480619802077556,0,-2,-3,-1,-1,1,-1,0
1480619802077556,-1,0,-2,-2,0,0,-2,0
1480619802084576,-1,-2,-2,0,1,-1,-1,0
1480619802084576,-1,0,0,-3,-1,-3,-2,-1
1480619802092596,0,2,0,0,-1,-1,0,0
1480619802092596,0,-2,-2,-2,-2,-1,0,0
1480619802115659,0,1,0,-1,-1,-1,-2,0
1480619802115659,-2,-4,-3,0,0,0,0,-2
1480619802116663,1,1,3,3,1,-1,-1,-2
1480619802116663,-5,0,-2,-2,-2,0,0,0
1480619802130699,1,0,2,2,-1,-1,2,1
1480619802130699,1,-1,-2,-2,0,-3,-2,0
1480619802131199,-1,0,0,-2,-1,-2,1,-1
1480619802131199,1,-1,-2,-2,-1,0,0,-1
1480619802145738,0,-2,-2,-1,-2,-1,-2,0
1480619802145738,-1,-1,-2,-1,0,-1,1,0
1480619802152256,0,-2,-2,1,-2,0,0,-2
1480619802152256,2,2,2,1,0,-1,0,0
1480619802167797,-5,-1,-2,-2,-1,-1,0,-1
1480619802167797,2,2,1,0,0,1,-1,-1
1480619802168299,-1,-1,-1,-2,0,-1,0,0
1480619802168299,1,0,0,1,0,2,-1,0
1480619802190861,-1,-2,-2,-2,1,2,0,0
1480619802190861,0,0,1,0,-2,2,-1,-1
1480619802191360,-1,1,0,0,0,1,-1,-1
1480619802191360,-1,-2,1,0,0,-2,-1,1
1480619802214421,0,-2,-3,-1,-2,-1,0,-1
1480619802214421,0,0,0,1,2,-1,0,0
1480619802215423,2,0,-1,0,0,-2,-3,-2
1480619802215423,-1,-4,-4,-1,2,0,0,-1
1480619802227456,1,1,0,-2,-1,-3,0,-1
1480619802227456,-1,-2,-3,0,-2,-1,-1,0
1480619802228459,1,-1,0,-4,-1,0,1,0
1480619802228459,-1,0,1,1,1,-1,-1,0
1480619802251020,0,1,0,-1,0,-1,-1,0
1480619802251020,0,2,4,1,0,0,-1,-1
1480619802251520,1,0,-1,0,-1,-1,-1,0
1480619802251520,2,-1,-3,-3,-3,-3,0,-1
1480619802273079,0,-1,0,-2,-2,0,0,1
1480619802273079,-1,-1,1,0,0,0,0,0
1480619802274080,1,-2,0,-1,-2,2,0,0
1480619802274080,-1,1,1,-1,-1,1,-1,-2
1480619802296639,-1,1,2,3,1,-1,0,-2
1480619802296639,0,-3,2,-4,-2,0,-2,1
1480619802297642,-2,1,0,0,-1,0,-1,-2
1480619802297642,0,-1,-1,0,0,-1,0,0
1480619802318197,0,-1,-1,0,-2,1,-1,-2
1480619802318197,-1,0,-2,1,0,-1,-1,-2
