timestamp,x,y,z,w
1480686688537868,0.0413818,-0.359253,0.875793,-0.319641
1480686688567447,0.0413818,-0.359253,0.875916,-0.319397
1480686688599032,0.0415039,-0.359131,0.875977,-0.319275
1480686688601538,0.0418091,-0.359131,0.876038,-0.319092
1480686688626103,0.0421753,-0.359436,0.875916,-0.319031
1480686688650167,0.0422363,-0.359497,0.875916,-0.319031
1480686688681751,0.0421753,-0.359375,0.875977,-0.31897
1480686688709826,0.0421753,-0.359314,0.875977,-0.31897
1480686688725870,0.0422363,-0.359314,0.875977,-0.31897
1480686688734391,0.0422363,-0.359314,0.875977,-0.31897
1480686688754946,0.0422363,-0.359314,0.875977,-0.318909
1480686688769985,0.0422363,-0.359375,0.875977,-0.318909
1480686688777004,0.0421753,-0.359497,0.875977,-0.318787
1480686688800066,0.0423584,-0.359741,0.875977,-0.318604
1480686688822626,0.0426025,-0.360046,0.875916,-0.318359
1480686688846189,0.0427856,-0.360168,0.875916,-0.318054
1480686688860227,0.0429077,-0.360474,0.875916,-0.31781
1480686688892311,0.0429077,-0.360535,0.875854,-0.31781
1480686688903842,0.0429077,-0.360535,0.875854,-0.31781
1480686688935933,0.0429688,-0.360535,0.875916,-0.31781
1480686688958994,0.0429688,-0.360474,0.875916,-0.31781
1480686688974035,0.0429688,-0.360535,0.875854,-0.317749
1480686688980049,0.0427856,-0.360474,0.875916,-0.31781
1480686689002609,0.0424194,-0.360413,0.875916,-0.317932
1480686689047228,0.0421143,-0.360229,0.875977,-0.318054
1480686689054247,0.0418701,-0.359985,0.876038,-0.318115
1480686689064273,0.0418701,-0.359985,0.876038,-0.318115
1480686689083825,0.0418701,-0.359985,0.876038,-0.318115
1480686689100369,0.0419312,-0.360046,0.876038,-0.318115
1480686689122929,0.0419312,-0.360046,0.876038,-0.318115
1480686689143986,0.041748,-0.359802,0.876099,-0.318176
1480686689167049,0.0415649,-0.359497,0.876221,-0.318298
1480686689189105,0.041626,-0.359497,0.876221,-0.318298
1480686689212669,0.041626,-0.359497,0.876221,-0.318298
1480686689227708,0.041626,-0.359497,0.87616,-0.318298
1480686689251772,0.0415649,-0.359497,0.876099,-0.318481
1480686689264306,0.0414429,-0.359436,0.876099,-0.318604
1480686689282855,0.0414429,-0.359436,0.876099,-0.318665
1480686689302908,0.0415039,-0.359131,0.87616,-0.318787
1480686689325469,0.0414429,-0.358826,0.876221,-0.31897
1480686689353545,0.0414429,-0.358582,0.876282,-0.319031
