timestamp,x,y,z
1480686688537868,0.4375,0.8125,-1.375
1480686688567447,-0.0625,0.25,-1.375
1480686688599032,-0.625,-0.3125,-1.375
1480686688601538,-1.4375,-0.9375,-1.1875
1480686688626103,-1.375,-1.0625,-0.75
1480686688650167,0.5,-0.1875,-0.625
1480686688681751,1.0625,0.25,-0.1875
1480686688709826,0.125,0.3125,0.1875
1480686688725870,-0.1875,0.4375,0.625
1480686688734391,-0.25,0.4375,0.5625
1480686688754946,0.25,0.6875,0.1875
1480686688769985,0.4375,0.875,-0.5625
1480686688777004,-0.8125,0.5625,-1.0625
1480686688800066,-2.5,0,-1.125
1480686688822626,-2.3125,-0.0625,-1.5625
1480686688846189,-1.0625,0.25,-1.5625
1480686688860227,-0.8125,0.125,-1.3125
1480686688892311,-1,-0.125,-0.9375
1480686688903842,-0.625,0.3125,-0.8125
1480686688935933,-0.5625,0.5625,-0.125
1480686688958994,-0.6875,0.375,0.6875
1480686688974035,0.5,0.8125,0.75
1480686688980049,1.25,1.125,0.875
1480686689002609,1.5,1.1875,1.0625
1480686689047228,1.1875,0.875,1.0625
1480686689054247,1.1875,0.875,0.8125
1480686689064273,0.875,0.6875,0.4375
1480686689083825,-0.4375,0.1875,0.375
1480686689100369,-0.25,0.125,0.1875
1480686689122929,0.9375,0.375,0.3125
1480686689143986,1.5,0.4375,0.4375
1480686689167049,1.125,-0.125,0.5
1480686689189105,0.375,-0.25,0.375
1480686689212669,0.1875,0.25,0.5625
1480686689227708,0.3125,0.25,0.8125
1480686689251772,0.125,0,1.1875
1480686689264306,-0.125,-0.0625,1
1480686689282855,0.25,-0.5,0.625
1480686689302908,1.6875,-0.8125,0.625
1480686689325469,2.4375,-1.0625,0.875
1480686689353545,2,-0.6875,-0.0625
1480686689362570,3.8125,0.5,-0.4375
1480686689391143,-2.5625,-0.5625,-0.3125
1480686689400167,-2.9375,-0.3125,-1.3125
1480686689425234,0.375,0.875,-1.1875
1480686689443783,2,1.4375,-1.0625
1480686689460327,1,1.4375,-1
1480686689482888,-1.3125,0.75,-0.5625
1480686689505447,-2.625,0.25,0.125
1480686689526503,-0.3125,1.1875,0.25
1480686689543047,1.5625,1.9375,0.5625
1480686689565608,2.5,2.125,0.8125
1480686689582151,1.5625,1.4375,1
1480686689610226,0.25,0.5625,1.1875
1480686689624764,0.3125,0.4375,1
1480686689640305,1.1875,0.4375,0.625
1480686689663370,1.5625,0.1875,0.625
1480686689690941,1.3125,-0.4375,0.5
1480686689703476,0.875,-0.625,0
1480686689729047,1.0625,-0.25,-0.1875
1480686689790707,0.875,-0.0625,-0.5625
1480686689795719,-0.1875,0.0625,-0.6875
1480686689807750,-1,0.4375,-1.3125
1480686689819782,-1.375,0.4375,-1.6875
1480686689842843,-1.125,0.375,-1.375
1480686689865404,0.25,0.1875,-1.125
1480686689902502,0.875,0.1875,-1.125
1480686689909521,0.625,0.3125,-1.3125
1480686689926065,0.6875,0.125,-1.6875
1480686689939601,-0.125,-0.375,-1.5625
1480686689962666,0,-0.4375,-1.5625
1480686689985724,-0.1875,-0.5,-1.625
1480686690016305,-0.3125,-0.375,-1.375
1480686690038366,-0.125,-0.3125,-1.0625
1480686690046887,-0.125,0,-0.6875
1480686690067942,0.125,0.5,-1.375
1480686690082982,0.1875,1,-1.6875
1480686690112561,1.5625,0.75,-1.3125
1480686690135128,0.5,0.5625,-0.625
1480686690143142,-1.375,-0.0625,-0.6875
1480686690165201,-1.625,-0.125,-0.25
1480686690186256,-1.0625,0.125,0.0625
1480686690202801,0.375,0.6875,0.5625
1480686690224864,0.5625,0.4375,0.8125
1480686690247420,0.0625,0.125,1.0625
1480686690276497,-0.5,0.25,0.8125
1480686690285020,-0.875,0,0.75
1480686690323121,-0.5625,-0.125,1
1480686690325628,0.375,0.1875,0.6875
1480686690345180,1.125,0.375,0.0625
1480686690366236,1.3125,0.5,0.25
1480686690388796,2,1.0625,-0.1875
1480686690413361,9.75,2.1875,-1.0625
1480686690433916,1.9375,3.125,-0.6875
1480686690442940,-2.5625,0.625,-0.4375
1480686690464999,-2.0625,1.125,-1.125
1480686690486556,-0.1875,1.1875,-1.25
1480686690524657,0.0625,0.0625,-0.5625
1480686690538695,1.8125,0.375,-0.875
1480686690548220,2.5,0.8125,-0.3125
1480686690562258,-0.5625,0.25,0
1480686690600358,-2.4375,0,-0.125
1480686690623921,-0.75,0.625,-0.0625
1480686690636454,2.1875,0.625,0.0625
1480686690647484,1.75,0.1875,0.375
1480686690667536,0.25,-0.6875,-0.0625
1480686690690097,0.1875,-0.875,-0.3125
1480686690712658,1.1875,-0.75,-1.375
1480686690727697,1.6875,-1,-0.8125
1480686690742235,2.125,-1.125,-0.25
1480686690765296,2.4375,-0.9375,-0.375
1480686690787857,1.5,-1.3125,-0.3125
1480686690802395,1.0625,-1.6875,-0.625
1480686690832977,1.625,-2.6875,-1.0625
1480686690856038,3.5,-3.75,-0.3125
1480686690862057,4.75,-4.125,-0.875
1480686690892635,3.375,-3.9375,-2.1875
1480686690922715,0.0625,-4.375,-3.1875
1480686690925222,-1.25,-4.5,-3
1480686690946782,-0.3125,-3.625,-2.625
1480686690968337,0.25,-2.3125,-2
1480686690981873,-0.6875,-0.4375,-1.75
1480686691005435,-1.875,0.4375,-0.75
1480686691027495,-2.3125,1.25,0.25
1480686691048550,-1.875,1.9375,0.9375
1480686691066096,-0.5,2.3125,1.75
1480686691111718,0,2.4375,2.5625
1480686691148315,-0.1875,2.125,3.125
1480686691150823,1.3125,2.0625,3.75
1480686691155835,2.4375,1.8125,3.8125
1480686691176390,2.4375,1.625,4.25
1480686691200956,1.875,1.375,4.5625
1480686691216496,2.3125,1.4375,4.6875
1480686691245574,3.5,1.875,4.1875
1480686691251590,2.75,1.875,3.6875
1480686691275153,3.875,1.4375,2.75
1480686691288689,3,1.5625,2.4375
1480686691305233,2.375,1.25,2.0625
1480686691328294,2.0625,1.4375,0.9375
1480686691351355,1.125,1.625,0.5
1480686691371409,-0.3125,1.375,0.875
1480686691409509,-0.5,1.5625,0.8125
1480686691455633,-1,1.1875,1.75
1480686691458140,0.25,0.5,2.1875
1480686691479196,2.8125,-0.375,2.375
1480686691484711,2.6875,-0.8125,2.3125
1480686691508773,0.3125,-1.625,1.8125
1480686691530331,-0.0625,-1.8125,0.625
1480686691545874,-0.25,-1.3125,0.5
1480686691568433,-1.6875,-0.8125,0.1875
1480686691598512,-3,-0.5625,0.1875
