timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480687862050539,3,1,0,-2,-1,-2,-3,-2
1480687862050539,-16,-10,-3,-2,-1,-2,-3,1
1480687862052044,-16,-8,-2,-3,-1,-3,-3,-5
1480687862052044,4,0,-3,-2,0,-1,5,1
1480687862052544,2,-1,-2,1,-2,1,-4,-2
1480687862052544,2,2,1,0,-1,3,-3,-1
1480687862057056,2,1,-1,1,-1,1,0,0
1480687862057056,-4,-1,0,3,0,1,-4,-2
1480687862057557,1,0,-5,-5,-3,-2,0,2
1480687862057557,2,0,-1,1,1,-1,-7,-3
1480687862070593,-2,2,2,1,2,1,-1,-4
1480687862070593,0,1,0,-2,0,-1,3,2
1480687862078613,5,3,-2,-3,0,0,1,-1
1480687862078613,-7,-2,-1,2,-1,-1,0,-7
1480687862079115,4,0,-4,-5,-3,1,9,3
1480687862079115,-11,-7,-3,-1,0,0,-2,0
1480687862092149,2,0,-2,0,-1,1,-3,-6
1480687862092149,1,0,-1,-2,-1,-1,-1,0
1480687862101176,0,-2,1,2,0,0,-3,0
1480687862101176,-5,1,0,1,0,-2,-3,-7
1480687862102677,2,0,0,-2,-1,-1,2,2
1480687862102677,2,-1,-2,-4,-2,-1,-3,-1
1480687862123733,-2,-3,1,4,0,2,-1,2
1480687862123733,-1,0,-2,-3,-1,-2,0,-3
1480687862126240,4,1,3,3,-2,-2,2,8
1480687862126240,-4,-2,-6,-4,-3,-3,-4,-4
1480687862145862,-3,-1,0,1,-1,-1,-4,-2
1480687862145862,13,4,-3,-2,-1,0,2,4
1480687862154385,-4,-4,4,3,-1,0,-1,-3
1480687862154385,2,-1,-1,-3,-1,-1,-2,-2
1480687862160902,2,1,-1,-2,1,2,6,5
1480687862160902,1,1,2,2,-1,2,-3,-2
1480687862163408,-2,0,-1,-4,0,0,-3,-4
1480687862163408,-4,-1,1,2,1,2,5,5
1480687862190981,-4,-2,-4,-3,-3,-5,-4,-5
1480687862190981,1,0,2,2,0,-4,4,-2
1480687862192486,-5,-1,-4,-1,-1,0,3,-2
1480687862192486,-4,-1,1,2,1,1,-4,-6
1480687862212538,-1,0,0,1,-1,-3,4,2
1480687862212538,-8,-6,-2,-4,-2,1,-2,-1
1480687862245627,1,1,4,2,1,-1,-3,-3
1480687862245627,3,-4,-7,-5,-2,-3,-3,0
1480687862246630,-5,-3,1,-1,0,0,-6,-4
1480687862246630,4,1,-1,-1,-1,-1,-2,-4
1480687862250141,2,2,-1,-1,0,-2,-1,3
1480687862250141,-2,-2,1,1,0,-1,-1,-1
1480687862273702,-2,0,0,2,0,0,0,-3
1480687862273702,1,-2,-3,0,-1,2,7,6
1480687862275707,0,-2,-1,-5,-1,-1,-9,-3
1480687862275707,3,1,-1,0,-2,-3,-3,-2
1480687862302778,2,-2,-6,-4,-1,1,0,3
1480687862302778,0,0,1,-1,-1,1,2,0
1480687862310801,1,0,3,1,-2,1,1,0
1480687862310801,-1,1,0,1,-2,-1,-2,-1
1480687862326341,4,0,0,1,0,-2,-7,1
1480687862326341,-7,-5,-2,0,-1,0,1,-2
1480687862327344,2,1,-1,1,0,-1,0,0
1480687862327344,0,-2,-4,-3,1,0,2,1
1480687862334868,-3,-1,0,1,-1,-1,0,-2
1480687862334868,-6,-6,3,4,0,2,0,-1
1480687862338876,2,-1,-7,-5,-2,-2,2,0
1480687862338876,0,1,-1,-1,0,0,0,-1
1480687862348400,1,0,-3,-2,-1,-2,1,1
1480687862348400,1,1,-1,-3,0,-1,-6,-1
1480687862350907,-2,-1,0,0,-1,0,2,1
1480687862350907,2,2,1,-1,-2,-3,-1,-2
1480687862370960,0,-2,0,-1,0,0,2,-1
1480687862370960,-1,2,1,0,0,0,0,-1
1480687862372965,-3,-3,-1,0,-2,-2,-1,-1
1480687862372965,-1,-4,-1,0,0,2,1,0
1480687862376977,-1,-1,0,-1,-2,-1,-1,0
1480687862376977,0,0,-1,0,1,-1,-1,-1
1480687862393520,-2,2,3,2,0,-1,0,-1
1480687862393520,5,1,-3,-3,0,0,-2,-2
1480687862401040,-3,-1,-3,-1,-1,0,0,-1
1480687862401040,-5,-1,-3,-3,-2,-1,0,0
1480687862402544,0,1,4,1,-1,0,-3,-2
1480687862402544,2,1,0,0,-1,-2,-1,1
1480687862430118,-2,-1,0,1,0,-1,2,-2
1480687862430118,9,2,0,-2,-1,-3,3,2
1480687862439141,-7,-5,-1,1,0,-1,1,0
1480687862439141,6,5,0,1,0,-1,0,2
1480687862440144,-5,-3,-2,-3,-1,-2,-1,-3
1480687862440144,4,1,-2,-1,0,1,9,3
1480687862446161,1,0,-3,-3,-1,0,-1,-1
1480687862446161,-3,0,-1,0,0,1,1,-1
1480687862469229,9,3,1,3,0,1,0,2
1480687862469229,-1,0,4,2,-1,0,-4,-2
1480687862470725,-6,-2,-4,-5,1,-1,1,-1
1480687862470725,-1,-1,-4,-6,-1,-2,-1,-3
1480687862482758,-2,0,-1,1,-1,-1,-4,-1
1480687862482758,-1,1,1,1,2,0,-2,1
1480687862498801,1,1,-1,1,0,-1,-1,-1
1480687862498801,0,1,0,0,0,0,-1,-1
1480687862522362,-4,0,0,-1,-1,0,2,1
1480687862522362,-2,-1,-1,0,-1,-1,-4,-2
1480687862523866,2,0,-2,-1,0,-2,0,0
1480687862523866,-8,-4,-2,-3,-2,-1,-1,-1
1480687862524869,6,3,3,3,1,0,-1,0
1480687862524869,-3,-3,-3,-3,-1,0,1,-2
1480687862545424,-1,-2,-3,-3,-2,-1,-4,-3
1480687862545424,1,3,0,3,0,0,2,2
1480687862547430,-1,-2,1,0,1,-1,7,1
1480687862547430,-1,-1,-2,-1,-1,0,1,0
1480687862549435,2,2,2,2,2,1,-1,2
1480687862549435,-6,-1,1,0,-1,1,2,-5
1480687862565980,-1,-1,-2,-2,1,1,0,2
1480687862565980,-2,0,-1,0,-1,-2,-5,-5
1480687862567483,0,-2,0,-1,0,-2,4,-1
1480687862567483,2,0,-1,0,0,-2,-2,0
1480687862610597,-3,-1,-1,-1,1,-3,-4,-2
1480687862610597,-1,-1,-2,-2,0,-1,-2,-3
1480687862635664,-8,-5,-1,-2,-1,-2,-1,-2
1480687862635664,2,-1,3,2,-1,1,-2,2
1480687862636667,-1,-2,1,-2,-2,1,0,-1
1480687862636667,2,1,0,-1,-2,-1,-2,0
1480687862642181,3,-1,-1,-1,-3,0,-4,-2
1480687862642181,2,-1,-3,0,-1,0,-3,2
1480687862643184,-3,-1,-4,-2,0,0,1,0
1480687862643184,1,-1,0,0,0,2,2,-1
1480687862644689,1,-1,-2,-3,-1,-1,-1,-1
