timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480688152198940,-1,0,-1,1,2,-3,-1,-1
1480688152198940,1,0,-4,-1,0,0,0,-1
1480688152207462,-1,0,-1,-1,-1,1,0,-2
1480688152207462,2,1,1,0,-3,-1,-3,0
1480688152222503,-3,-1,2,-2,-2,2,0,1
1480688152222503,-1,0,0,-2,-3,-1,0,-1
1480688152224006,0,-1,-1,0,2,0,0,0
1480688152224006,-3,-1,-2,-1,-2,-2,-2,0
1480688152244060,1,-1,-4,-1,0,0,-2,0
1480688152244060,-2,0,0,-2,-2,-1,-3,-1
1480688152252082,-1,0,1,-1,-1,-2,-1,0
1480688152252082,-2,0,-2,-2,1,-1,-1,-1
1480688152258598,-1,0,0,0,1,0,2,-1
1480688152258598,1,0,0,-1,0,1,1,2
1480688152274641,-1,0,-1,0,-1,1,-1,0
1480688152274641,0,0,2,2,1,1,0,0
1480688152282161,-2,-4,-5,0,-2,-2,2,-2
1480688152282161,-3,1,0,-2,-2,-6,-2,-1
1480688152283684,0,0,1,-2,-3,0,-1,2
1480688152283684,-2,-2,1,-1,2,0,0,-1
1480688152304721,1,0,2,2,-1,1,0,0
1480688152304721,0,-2,-1,-2,-2,-2,0,0
1480688152306225,-1,1,-2,-1,-3,-1,-2,-1
1480688152306225,1,-1,-2,-2,1,1,-2,-2
1480688152327281,0,0,0,0,0,2,0,0
1480688152327281,1,-1,0,1,-1,0,0,0
1480688152328788,-1,-1,0,0,1,-1,-1,-2
1480688152328788,0,-1,-3,-2,-2,1,2,2
1480688152341875,0,1,-1,-1,-3,-2,-1,1
1480688152341875,-1,-2,-1,-2,0,-1,-2,0
1480688152349897,-1,1,1,0,-1,2,2,1
1480688152349897,-3,0,-2,-1,-2,-3,-2,-2
1480688152371963,-1,-2,4,0,0,-3,-2,0
1480688152371963,-2,-1,1,-1,-2,0,-2,2
1480688152373460,-2,-2,1,0,1,1,-2,-1
1480688152373460,0,0,-1,2,3,1,0,-2
1480688152387998,0,3,1,0,-3,1,0,0
1480688152387998,-1,-2,-4,-2,0,0,0,-4
1480688152389502,0,-1,-3,-3,0,-3,-1,-3
1480688152389502,1,-2,0,0,-1,1,0,-2
1480688152401534,1,-1,-3,-1,0,-1,-3,0
1480688152401534,-1,1,0,1,-3,-1,3,0
