timestamp,roll,pitch,yaw
1480605880713574,-1.74436,-0.324706,-2.73074
1480605880728113,-1.74425,-0.325009,-2.73083
1480605880750674,-1.74487,-0.32499,-2.73067
1480605880770729,-1.7448,-0.324814,-2.73068
1480605880794290,-1.74315,-0.32449,-2.73071
1480605880815345,-1.74169,-0.324442,-2.73101
1480605880830386,-1.74143,-0.325123,-2.7309
1480605880863474,-1.74126,-0.325124,-2.73086
1480605880870995,-1.74058,-0.325377,-2.73093
1480605880893554,-1.74058,-0.325377,-2.73093
1480605880908092,-1.74144,-0.324997,-2.73076
1480605880931154,-1.74251,-0.324357,-2.73077
1480605880951708,-1.74251,-0.324357,-2.73077
1480605880974269,-1.74207,-0.324441,-2.73052
1480605880990812,-1.74067,-0.324579,-2.73039
1480605881010364,-1.74018,-0.324673,-2.7303
1480605881043452,-1.74018,-0.324673,-2.7303
1480605881050973,-1.7403,-0.324562,-2.7299
1480605881070528,-1.74038,-0.324705,-2.72982
1480605881093084,-1.74038,-0.324705,-2.72982
1480605881118151,-1.74038,-0.324705,-2.72982
1480605881131687,-1.7402,-0.324227,-2.73028
1480605881160264,-1.74058,-0.323647,-2.73067
1480605881178311,-1.74338,-0.323466,-2.73104
1480605881191847,-1.74357,-0.323856,-2.73238
1480605881212903,-1.7449,-0.324599,-2.73405
1480605881230951,-1.74871,-0.323948,-2.73574
1480605881267047,-1.75251,-0.322522,-2.73718
1480605881273063,-1.75558,-0.32165,-2.73866
1480605881291111,-1.76145,-0.321017,-2.74054
1480605881319687,-1.76854,-0.320255,-2.74216
1480605881333223,-1.77362,-0.319201,-2.74333
1480605881350770,-1.77592,-0.319196,-2.74433
1480605881371826,-1.77922,-0.320534,-2.74508
1480605881417447,-1.78168,-0.320685,-2.74485
1480605881419959,-1.7811,-0.320142,-2.74429
1480605881438002,-1.77887,-0.31982,-2.74331
1480605881453042,-1.77651,-0.319741,-2.7424
1480605881471091,-1.77447,-0.319294,-2.74174
1480605881494151,-1.77235,-0.31981,-2.74081
1480605881512701,-1.77083,-0.320444,-2.73946
1480605881530748,-1.7684,-0.320707,-2.73813
1480605881553310,-1.76727,-0.320649,-2.73658
1480605881580882,-1.76775,-0.320685,-2.73443
1480605881590908,-1.76674,-0.321807,-2.73229
1480605881613469,-1.76561,-0.323807,-2.73038
1480605881633021,-1.7643,-0.325338,-2.72895
1480605881651069,-1.76183,-0.325855,-2.728
1480605881673128,-1.76045,-0.326114,-2.72697
1480605881696189,-1.75976,-0.326336,-2.7265
1480605881711730,-1.75888,-0.32631,-2.7263
1480605881740808,-1.75806,-0.326085,-2.72624
1480605881752840,-1.75778,-0.32579,-2.72618
1480605881782920,-1.75778,-0.32579,-2.72618
1480605881793448,-1.75816,-0.325908,-2.72629
1480605881813000,-1.75835,-0.32606,-2.72642
1480605881831048,-1.75985,-0.326478,-2.72643
1480605881876167,-1.76122,-0.32692,-2.72629
1480605881880680,-1.76152,-0.327402,-2.7265
1480605881895720,-1.76266,-0.32757,-2.72667
1480605881919283,-1.76398,-0.327391,-2.72654
1480605881932818,-1.76491,-0.327633,-2.72638
1480605881952372,-1.76634,-0.328065,-2.72608
1480605881973427,-1.76682,-0.3282,-2.72551
1480605881995486,-1.76556,-0.328243,-2.72488
1480605882018547,-1.76379,-0.32841,-2.72469
1480605882038099,-1.76242,-0.328476,-2.72438
1480605882060659,-1.76151,-0.328803,-2.72411
1480605882070690,-1.76089,-0.328919,-2.72388
1480605882093246,-1.76004,-0.328635,-2.72381
1480605882114301,-1.75869,-0.328161,-2.72388
1480605882131851,-1.75731,-0.327628,-2.72394
1480605882153406,-1.75646,-0.327564,-2.72409
1480605882174963,-1.75646,-0.327564,-2.72409
1480605882204541,-1.75647,-0.327657,-2.72417
1480605882213574,-1.7563,-0.327658,-2.72412
1480605882235624,-1.75629,-0.327565,-2.72405
1480605882251165,-1.75629,-0.327565,-2.72405
1480605882273725,-1.75628,-0.327691,-2.72419
1480605882294281,-1.75628,-0.327691,-2.72419
1480605882310824,-1.75628,-0.327691,-2.72419
1480605882337897,-1.75628,-0.327691,-2.72419
1480605882354440,-1.75628,-0.327691,-2.72419
1480605882370984,-1.75628,-0.327691,-2.72419
1480605882393545,-1.75611,-0.327692,-2.72415
1480605882422120,-1.75584,-0.327584,-2.72424
1480605882431145,-1.75799,-0.32772,-2.72424
1480605882453203,-1.75767,-0.327712,-2.72503
1480605882483283,-1.7597,-0.327455,-2.72586
1480605882495315,-1.76152,-0.326169,-2.7267
