timestamp,x,y,z,w
1480605880713574,-0.25592,0.718567,-0.646606,0.00830078
1480605880728113,-0.255981,0.718506,-0.646667,0.00817871
1480605880750674,-0.256042,0.718689,-0.646484,0.00817871
1480605880770729,-0.255981,0.718689,-0.646484,0.00823975
1480605880794290,-0.255859,0.718201,-0.647034,0.00854492
1480605880815345,-0.255737,0.717773,-0.647583,0.00866699
1480605880830386,-0.255981,0.71759,-0.647705,0.00848389
1480605880863474,-0.255981,0.717529,-0.647705,0.00848389
1480605880870995,-0.256042,0.717285,-0.64801,0.00848389
1480605880893554,-0.256042,0.717285,-0.64801,0.00848389
1480605880908092,-0.255981,0.71759,-0.647644,0.00854492
1480605880931154,-0.255798,0.718018,-0.647278,0.00866699
1480605880951708,-0.255798,0.718018,-0.647278,0.00866699
1480605880974269,-0.25592,0.717834,-0.647461,0.00878906
1480605880990812,-0.255981,0.717346,-0.647888,0.00891113
1480605881010364,-0.256042,0.717163,-0.648071,0.00897217
1480605881043452,-0.256042,0.717163,-0.648071,0.00897217
1480605881050973,-0.256165,0.717163,-0.648071,0.00915527
1480605881070528,-0.256226,0.717163,-0.64801,0.00909424
1480605881093084,-0.256226,0.717163,-0.64801,0.00909424
1480605881118151,-0.256226,0.717163,-0.64801,0.00909424
1480605881131687,-0.25592,0.717224,-0.648071,0.00915527
1480605881160264,-0.255615,0.717468,-0.647949,0.00921631
1480605881178311,-0.255432,0.718445,-0.646912,0.00878906
1480605881191847,-0.255066,0.718628,-0.646851,0.00817871
1480605881212903,-0.2547,0.719177,-0.646423,0.00720215
1480605881230951,-0.253906,0.720703,-0.64502,0.00640869
1480605881267047,-0.252991,0.72229,-0.643677,0.00604248
1480605881273063,-0.252197,0.723572,-0.642517,0.00549316
1480605881291111,-0.251343,0.725769,-0.640381,0.00439453
1480605881319687,-0.250549,0.728333,-0.637817,0.0032959
1480605881333223,-0.249817,0.730225,-0.635925,0.00268555
1480605881350770,-0.249451,0.731079,-0.635071,0.0020752
1480605881371826,-0.249573,0.732056,-0.633911,0.000915527
1480605881417447,-0.249695,0.732788,-0.632996,0.000610352
1480605881419959,-0.249756,0.732605,-0.63324,0.00109863
1480605881438002,-0.25,0.731812,-0.633972,0.00177002
1480605881453042,-0.250305,0.730957,-0.634827,0.00238037
1480605881471091,-0.250427,0.730286,-0.63562,0.00305176
1480605881494151,-0.250916,0.729431,-0.636414,0.00341797
1480605881512701,-0.251587,0.728699,-0.636963,0.00378418
1480605881530748,-0.252136,0.727722,-0.637817,0.00439453
1480605881553310,-0.252686,0.727173,-0.638245,0.00506592
1480605881580882,-0.253479,0.727051,-0.638062,0.00567627
1480605881590908,-0.254578,0.726318,-0.638428,0.00604248
1480605881613469,-0.255859,0.725464,-0.638916,0.00604248
1480605881633021,-0.256836,0.72467,-0.639465,0.00610352
1480605881651069,-0.257324,0.723694,-0.640381,0.00653076
1480605881673128,-0.257751,0.723083,-0.640808,0.00689697
1480605881696189,-0.257996,0.722778,-0.641113,0.00708008
1480605881711730,-0.258057,0.722473,-0.641418,0.00726318
1480605881740808,-0.257996,0.722229,-0.641663,0.00744629
1480605881752840,-0.257935,0.722168,-0.641785,0.00762939
1480605881782920,-0.257935,0.722168,-0.641785,0.00762939
1480605881793448,-0.257935,0.72229,-0.641663,0.00750732
1480605881813000,-0.257935,0.722351,-0.641602,0.00738525
1480605881831048,-0.258057,0.722778,-0.641052,0.00701904
1480605881876167,-0.25824,0.723145,-0.640564,0.00671387
1480605881880680,-0.258301,0.723206,-0.640442,0.00640869
1480605881895720,-0.258301,0.723572,-0.640076,0.00616455
1480605881919283,-0.258301,0.723999,-0.639587,0.00610352
1480605881932818,-0.258423,0.724243,-0.639221,0.00592041
1480605881952372,-0.258667,0.724609,-0.638733,0.00567627
1480605881973427,-0.258911,0.72467,-0.63855,0.0057373
1480605881995486,-0.259155,0.724182,-0.639038,0.00610352
1480605882018547,-0.259277,0.723572,-0.639709,0.00634766
1480605882038099,-0.259399,0.723083,-0.640198,0.0065918
1480605882060659,-0.259583,0.722717,-0.640503,0.00665283
1480605882070690,-0.259705,0.722473,-0.640747,0.0067749
1480605882093246,-0.259644,0.722229,-0.641052,0.00701904
1480605882114301,-0.25946,0.721863,-0.641479,0.00732422
1480605882131851,-0.259277,0.721497,-0.641968,0.00769043
1480605882153406,-0.259216,0.721252,-0.642334,0.0078125
1480605882174963,-0.259216,0.721252,-0.642334,0.0078125
1480605882204541,-0.259216,0.721252,-0.642334,0.00775146
1480605882213574,-0.259216,0.721191,-0.642334,0.00775146
1480605882235624,-0.259216,0.721191,-0.642334,0.0078125
1480605882251165,-0.259216,0.721191,-0.642334,0.0078125
1480605882273725,-0.259216,0.721191,-0.642395,0.00775146
1480605882294281,-0.259216,0.721191,-0.642395,0.00775146
1480605882310824,-0.259216,0.721191,-0.642395,0.00775146
1480605882337897,-0.259216,0.721191,-0.642395,0.00775146
1480605882354440,-0.259216,0.721191,-0.642395,0.00775146
1480605882370984,-0.259216,0.721191,-0.642395,0.00775146
1480605882393545,-0.259216,0.72113,-0.642395,0.00775146
1480605882422120,-0.259155,0.721069,-0.642517,0.0078125
1480605882431145,-0.259216,0.721741,-0.641785,0.00750732
1480605882453203,-0.258911,0.721741,-0.641846,0.00726318
1480605882483283,-0.258545,0.722534,-0.641113,0.00683594
1480605882495315,-0.257874,0.723389,-0.640442,0.00683594
1480605882513363,-0.257263,0.723694,-0.64032,0.00665283
1480605882535923,-0.256531,0.724243,-0.640015,0.00634766
1480605882555478,-0.255981,0.724854,-0.639526,0.00610352
1480605882573523,-0.255859,0.725525,-0.638855,0.0057373
1480605882595581,-0.255554,0.725769,-0.638672,0.0055542
1480605882615634,-0.25531,0.72583,-0.638733,0.00543213
1480605882633182,-0.255188,0.725952,-0.638611,0.00537109
1480605882656243,-0.255188,0.725952,-0.638611,0.00537109
1480605882682813,-0.255188,0.726013,-0.638611,0.00543213
1480605882693342,-0.255493,0.725586,-0.638916,0.00567627
1480605882715903,-0.256104,0.725037,-0.639343,0.00561523
1480605882735454,-0.255981,0.724731,-0.639709,0.00549316
1480605882761022,-0.256104,0.725037,-0.639282,0.00524902
1480605882776062,-0.256531,0.725159,-0.639038,0.00518799
1480605882796116,-0.256592,0.725037,-0.639099,0.00537109
1480605882813163,-0.256531,0.724976,-0.639221,0.0055542
1480605882835721,-0.256531,0.724976,-0.639221,0.0055542
1480605882856275,-0.256592,0.725098,-0.639038,0.00531006
1480605882872318,-0.256592,0.725098,-0.639038,0.00531006
1480605882894878,-0.256592,0.725098,-0.639038,0.00537109
1480605882916435,-0.256592,0.725098,-0.639038,0.00537109
1480605882939998,-0.256592,0.724854,-0.639343,0.00543213
1480605882955038,-0.256653,0.724365,-0.639832,0.00543213
1480605882976094,-0.256592,0.72406,-0.640259,0.00561523
1480605882992639,-0.25647,0.723877,-0.640503,0.00585938
1480605883029237,-0.25647,0.723877,-0.640503,0.00585938
1480605883036257,-0.256409,0.723938,-0.640442,0.00579834
1480605883052799,-0.256348,0.723938,-0.640442,0.00579834
1480605883074858,-0.25647,0.723755,-0.640625,0.00567627
1480605883095913,-0.25647,0.723755,-0.640625,0.00567627
1480605883125993,-0.256287,0.723694,-0.640747,0.0057373
1480605883136522,-0.256287,0.723694,-0.640808,0.0057373
1480605883156073,-0.256226,0.723694,-0.640747,0.00561523
1480605883173118,-0.256042,0.723877,-0.640625,0.00518799
1480605883195177,-0.255554,0.724243,-0.640381,0.00482178
1480605883217736,-0.2547,0.725159,-0.639709,0.00439453
1480605883232776,-0.254333,0.726379,-0.63855,0.00390625
1480605883261352,-0.254395,0.726868,-0.637939,0.00390625
1480605883276392,-0.254211,0.726196,-0.638733,0.00445557
1480605883292937,-0.254089,0.72522,-0.639954,0.00476074
1480605883314995,-0.254028,0.724854,-0.64032,0.00469971
1480605883336052,-0.253906,0.724976,-0.640259,0.00463867
1480605883366134,-0.253906,0.725281,-0.639954,0.00463867
1480605883382675,-0.254028,0.725342,-0.639771,0.0045166
1480605883403731,-0.254211,0.725586,-0.639404,0.00427246
1480605883412756,-0.254456,0.725647,-0.639282,0.00427246
1480605883434816,-0.254761,0.725403,-0.639465,0.0045166
1480605883457374,-0.254822,0.724609,-0.64032,0.00482178
1480605883473417,-0.253967,0.724609,-0.640686,0.0043335
1480605883494974,-0.253906,0.725891,-0.639221,0.00366211
1480605883518037,-0.254089,0.726196,-0.638794,0.00372314
1480605883532073,-0.253906,0.725403,-0.639771,0.00439453
1480605883555636,-0.253723,0.725037,-0.640259,0.00476074
1480605883594740,-0.253906,0.725159,-0.640015,0.00482178
1480605883598751,-0.254211,0.725403,-0.639648,0.00463867
1480605883629833,-0.254395,0.72522,-0.639771,0.00457764
1480605883638861,-0.254517,0.724854,-0.640137,0.00463867
1480605883675455,-0.254578,0.724304,-0.640747,0.00500488
1480605883677961,-0.254517,0.723694,-0.641418,0.0055542
1480605883697514,-0.254517,0.723328,-0.641846,0.00592041
1480605883727593,-0.2547,0.723083,-0.64209,0.00616455
1480605883735114,-0.255005,0.722839,-0.642273,0.00628662
1480605883764692,-0.255127,0.722656,-0.642334,0.00628662
1480605883774218,-0.255127,0.722656,-0.642334,0.00634766
1480605883795274,-0.255249,0.722534,-0.642456,0.00646973
1480605883817833,-0.255554,0.722412,-0.642456,0.00640869
1480605883831924,-0.255554,0.722412,-0.642456,0.00634766
1480605883868468,-0.255554,0.722534,-0.642334,0.00634766
1480605883877492,-0.255554,0.722717,-0.64209,0.00640869
1480605883915593,-0.255493,0.7229,-0.641968,0.00646973
1480605883920607,-0.255493,0.7229,-0.641968,0.00646973
1480605883960714,-0.255493,0.7229,-0.641968,0.00646973
1480605883963244,-0.255615,0.722717,-0.64209,0.00640869
1480605884007338,-0.255615,0.722534,-0.642334,0.00640869
1480605884011849,-0.255615,0.722534,-0.642334,0.00640869
1480605884018868,-0.255554,0.722534,-0.642334,0.00640869
1480605884041930,-0.255554,0.722534,-0.642334,0.00640869
1480605884057972,-0.255615,0.722534,-0.642334,0.00640869
1480605884078527,-0.255615,0.722534,-0.642334,0.00640869
1480605884095071,-0.255554,0.722351,-0.642578,0.00646973
1480605884118634,-0.255554,0.722351,-0.642578,0.00646973
1480605884146207,-0.255493,0.722351,-0.642578,0.00646973
1480605884155230,-0.255554,0.722351,-0.642578,0.00646973
1480605884201354,-0.255554,0.722351,-0.642578,0.00646973
1480605884215892,-0.255493,0.722229,-0.6427,0.00653076
1480605884218399,-0.255493,0.722229,-0.6427,0.00653076
1480605884237952,-0.255493,0.722229,-0.642761,0.0065918
1480605884283070,-0.255432,0.722229,-0.642761,0.0065918
1480605884285578,-0.255493,0.722046,-0.642883,0.0065918
1480605884297108,-0.255493,0.722046,-0.642883,0.0065918
1480605884328692,-0.255493,0.722046,-0.642883,0.0065918
1480605884335210,-0.255493,0.722046,-0.642883,0.00665283
1480605884357770,-0.255493,0.722046,-0.642944,0.00665283
1480605884380831,-0.255493,0.722046,-0.642944,0.00665283
1480605884402892,-0.255493,0.722046,-0.642944,0.00665283
1480605884418431,-0.255493,0.722046,-0.642944,0.00665283
1480605884454527,-0.255554,0.721863,-0.643127,0.00671387
1480605884461044,-0.255554,0.721863,-0.643127,0.00671387
1480605884477589,-0.255554,0.721985,-0.642944,0.00665283
1480605884517194,-0.255554,0.722046,-0.642822,0.0065918
1480605884521205,-0.255554,0.721863,-0.643066,0.0065918
1480605884561311,-0.25531,0.721741,-0.643311,0.00671387
1480605884566326,-0.25531,0.721741,-0.643311,0.0067749
1480605884580863,-0.25531,0.721741,-0.643311,0.0067749
1480605884597408,-0.25531,0.721741,-0.643311,0.0067749
1480605884619967,-0.25531,0.721741,-0.643311,0.0067749
1480605884635007,-0.25531,0.721741,-0.643311,0.0067749
1480605884659071,-0.255249,0.721741,-0.643311,0.0067749
1480605884680127,-0.255249,0.721741,-0.643372,0.00683594
1480605884694165,-0.255249,0.721741,-0.643311,0.00683594
1480605884717727,-0.255249,0.721741,-0.643372,0.0067749
1480605884747807,-0.255066,0.721863,-0.643311,0.00665283
1480605884754325,-0.254883,0.721985,-0.64325,0.00665283
1480605884793931,-0.254883,0.721985,-0.64325,0.00665283
1480605884799946,-0.254822,0.721985,-0.64325,0.00665283
1480605884822506,-0.2547,0.722107,-0.643127,0.00665283
1480605884837546,-0.2547,0.722107,-0.643127,0.00665283
1480605884860106,-0.254517,0.722168,-0.643188,0.00646973
1480605884881162,-0.254333,0.722473,-0.642883,0.00628662
1480605884897205,-0.254272,0.722595,-0.642761,0.00622559
1480605884919765,-0.25415,0.722595,-0.642822,0.00592041
1480605884941322,-0.253906,0.722656,-0.642883,0.0057373
1480605884958368,-0.253784,0.722778,-0.642822,0.00537109
1480605884979925,-0.253845,0.722961,-0.642578,0.00561523
1480605885000981,-0.254028,0.722656,-0.642761,0.00592041
1480605885023541,-0.2547,0.721924,-0.643311,0.0067749
1480605885071168,-0.255005,0.72052,-0.644836,0.00726318
1480605885078186,-0.255005,0.720032,-0.645325,0.00732422
1480605885080693,-0.254944,0.720764,-0.644531,0.0067749
1480605885100245,-0.255005,0.721497,-0.643677,0.00640869
1480605885121301,-0.255005,0.721558,-0.643677,0.00646973
1480605885138346,-0.254944,0.721191,-0.644104,0.00653076
1480605885159904,-0.254944,0.721191,-0.644104,0.00653076
1480605885180960,-0.255066,0.721436,-0.643799,0.0065918
1480605885197505,-0.255005,0.721436,-0.643799,0.0065918
