timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480605880726610,-2,0,0,0,0,-1,-1,-2
1480605880726610,-1,0,0,2,0,0,-1,0
1480605880727612,-1,-1,-2,0,0,-1,-1,0
1480605880727612,0,1,-1,0,-1,-2,0,0
1480605880749169,-1,-1,-1,-2,-2,0,-1,1
1480605880749169,0,0,-1,-1,-1,0,-2,0
1480605880750173,-1,-2,-1,1,-3,-3,-2,-3
1480605880750173,0,-1,0,0,0,-1,0,-3
1480605880763708,-1,-1,1,1,-2,0,-3,0
1480605880763708,0,-1,-1,-1,-3,-1,0,1
1480605880765212,1,0,0,-2,-2,-2,-1,0
1480605880765212,-2,1,-1,-1,0,-2,1,1
1480605880785768,-1,-1,-2,1,-1,-2,0,-2
1480605880785768,1,-1,1,-1,1,-1,-1,-1
1480605880793788,1,1,-1,-1,-1,0,0,-2
1480605880793788,-1,1,0,-1,-2,0,0,-1
1480605880809830,0,0,-2,0,1,-1,0,0
1480605880809830,-2,2,-3,0,-1,-1,-1,-1
1480605880810333,-2,-1,-2,0,1,-1,-1,0
1480605880810333,-2,-1,-1,0,-2,-1,-1,-1
1480605880823368,-1,-1,0,1,0,-1,0,0
1480605880823368,0,-1,-1,-1,1,-3,0,-1
1480605880824370,-2,-1,1,-2,0,1,-2,-2
1480605880824370,0,-1,-1,-2,0,0,-1,0
1480605880861970,0,-2,0,-2,-1,1,2,0
1480605880861970,0,-2,-1,-1,-2,-1,0,-1
1480605880862471,-1,-1,-2,-1,1,0,-1,0
1480605880862471,-2,-1,-1,0,0,0,-1,-1
1480605880869489,-1,-1,-2,-2,-2,0,-1,-1
1480605880869489,1,2,1,1,0,0,0,0
1480605880869991,0,-2,0,1,-1,0,-1,0
1480605880869991,-1,-1,-1,-1,0,0,-2,-1
1480605880891548,0,0,0,0,0,-1,-2,-1
1480605880891548,-2,-2,0,1,-2,0,0,-1
1480605880892551,0,-1,1,0,1,-1,0,0
1480605880892551,1,0,-2,1,-1,-1,1,-1
1480605880906588,1,-2,1,-2,0,0,-1,0
1480605880906588,0,-2,0,0,-1,0,-1,0
1480605880907591,-1,-1,1,-2,0,0,0,-1
1480605880907591,-1,0,0,-1,-1,-1,1,-1
1480605880929649,-1,1,-2,0,1,-2,1,2
1480605880929649,-2,1,0,-1,-3,0,-1,0
1480605880930652,2,0,-1,0,-3,0,-1,0
1480605880930652,0,1,0,-3,-1,0,-1,0
1480605880944188,-1,-1,0,0,-1,0,-1,-1
1480605880944188,1,0,-2,1,1,0,0,-1
1480605880951207,-1,-1,-2,-3,-2,-1,0,-1
1480605880951207,-3,-1,0,-1,-1,-2,0,1
1480605880965745,1,1,1,1,-1,-1,-1,-1
1480605880965745,-1,-1,-3,-2,-2,-2,0,-1
1480605880973768,0,0,0,0,-1,-1,0,-1
1480605880973768,1,-2,0,-1,-1,-3,-2,1
