timestamp,roll,pitch,yaw
1480511134862062,-1.44735,0.126241,2.53931
1480511134868579,-1.4473,0.125478,2.53958
1480511134891140,-1.44688,0.125584,2.53998
1480511134923726,-1.44688,0.12465,2.54052
1480511134928741,-1.44659,0.124005,2.54069
1480511134953304,-1.44643,0.124027,2.54063
1480511134973358,-1.44643,0.124027,2.54063
1480511135019481,-1.44643,0.124027,2.54063
1480511135020484,-1.44665,0.124094,2.54063
1480511135033518,-1.44665,0.124094,2.54063
1480511135048057,-1.44659,0.124005,2.54069
1480511135070618,-1.44659,0.124005,2.54069
1480511135100696,-1.44659,0.124005,2.54069
1480511135115736,-1.44659,0.124005,2.54069
1480511135138798,-1.44653,0.123839,2.54068
1480511135160857,-1.44653,0.123839,2.54068
1480511135175896,-1.44653,0.123839,2.54068
1480511135198456,-1.44669,0.123788,2.54066
1480511135221018,-1.44669,0.123788,2.54066
1480511135235555,-1.44669,0.123788,2.54066
1480511135258115,-1.44682,0.123293,2.54074
1480511135280675,-1.44721,0.122635,2.54093
1480511135295715,-1.44778,0.121771,2.54127
1480511135318275,-1.44828,0.121595,2.54162
1480511135340835,-1.44812,0.121618,2.54156
1480511135355876,-1.44813,0.121647,2.54164
1480511135378436,-1.44813,0.121647,2.54164
1480511135401003,-1.44797,0.12167,2.54158
1480511135415534,-1.44798,0.121699,2.54166
1480511135438096,-1.44776,0.121556,2.54159
1480511135460655,-1.44792,0.121534,2.54165
1480511135475694,-1.44792,0.121534,2.54165
1480511135501764,-1.44786,0.121368,2.54164
1480511135520816,-1.44784,0.120897,2.54166
1480511135535854,-1.44794,0.120527,2.54148
1480511135558414,-1.44804,0.120053,2.54115
1480511135580974,-1.44804,0.120053,2.54115
1480511135596016,-1.44804,0.120053,2.54115
1480511135618074,-1.44804,0.120053,2.54115
1480511135640633,-1.44804,0.120053,2.54115
1480511135663193,-1.44804,0.120053,2.54115
1480511135678233,-1.44805,0.120082,2.54123
1480511135700793,-1.44789,0.120105,2.54117
1480511135723353,-1.44789,0.120105,2.54117
1480511135738393,-1.44789,0.120105,2.54117
1480511135760954,-1.44762,0.120083,2.54147
1480511135783514,-1.44762,0.120083,2.54147
1480511135799557,-1.44772,0.119971,2.5416
1480511135820613,-1.44771,0.119866,2.54144
1480511135843173,-1.44771,0.119866,2.54144
1480511135858211,-1.44771,0.119866,2.54144
1480511135880773,-1.44771,0.119866,2.54144
1480511135903332,-1.44771,0.119866,2.54144
1480511135918372,-1.4477,0.119348,2.54147
1480511135940932,-1.44753,0.118747,2.54128
1480511135963495,-1.44758,0.118912,2.54129
1480511135978531,-1.44753,0.118852,2.54144
1480511136000590,-1.44753,0.118776,2.54136
1480511136023150,-1.44759,0.118941,2.54137
1480511136045711,-1.44759,0.118941,2.54137
1480511136068271,-1.44759,0.118941,2.54137
1480511136083311,-1.44759,0.118941,2.54137
1480511136105870,-1.44743,0.118964,2.54131
1480511136120919,-1.44743,0.118964,2.54131
1480511136143481,-1.44743,0.118964,2.54131
1480511136166031,-1.44743,0.118964,2.54131
1480511136188089,-1.44737,0.118874,2.54137
1480511136210649,-1.44741,0.118854,2.54179
1480511136225689,-1.44741,0.118854,2.54179
1480511136248249,-1.44741,0.118854,2.54179
1480511136263290,-1.44741,0.118854,2.54179
1480511136285849,-1.44741,0.118778,2.54172
1480511136308409,-1.44741,0.118778,2.54172
1480511136323449,-1.44736,0.118718,2.54186
1480511136346010,-1.4472,0.118741,2.5418
1480511136368068,-1.44774,0.118183,2.54211
1480511136383609,-1.44761,0.117563,2.54234
1480511136408676,-1.44763,0.117071,2.54278
1480511136437252,-1.44763,0.117071,2.54278
1480511136443268,-1.44763,0.117071,2.54278
1480511136465828,-1.44746,0.117014,2.54328
1480511136488889,-1.44707,0.116994,2.54394
1480511136503428,-1.44664,0.117252,2.54448
1480511136525988,-1.4467,0.117342,2.54442
1480511136548046,-1.44631,0.116884,2.54454
