timestamp,x,y,z
1480098842224811,0.264648,-0.871094,0.397949
1480098842240358,0.268066,-0.861328,0.394043
1480098842261424,0.260742,-0.885742,0.402832
1480098842283475,0.254395,-0.873047,0.404297
1480098842300520,0.274902,-0.845215,0.40332
1480098842321598,0.269043,-0.863281,0.402832
1480098842344218,0.264648,-0.867188,0.407227
1480098842361260,0.265137,-0.850098,0.400391
1480098842389308,0.256348,-0.862305,0.395508
1480098842403351,0.26416,-0.861328,0.391113
1480098842421959,0.274414,-0.856934,0.393555
1480098842441077,0.266602,-0.874512,0.396973
1480098842467093,0.266113,-0.86084,0.393555
1480098842482134,0.280762,-0.84375,0.392578
1480098842501185,0.26416,-0.86377,0.396484
1480098842524282,0.270508,-0.853516,0.391113
1480098842541333,0.273926,-0.855469,0.39502
1480098842561383,0.278809,-0.868164,0.394043
1480098842583443,0.286133,-0.84668,0.393066
1480098842602494,0.279785,-0.858887,0.402344
1480098842621601,0.255371,-0.870117,0.405762
1480098842644319,0.265625,-0.834473,0.401855
1480098842661365,0.260254,-0.86084,0.40332
1480098842681417,0.257813,-0.875,0.400391
1480098842703489,0.262207,-0.859375,0.40332
1480098842728548,0.266113,-0.873047,0.40625
1480098842741590,0.260254,-0.851074,0.401855
1480098842763650,0.268555,-0.84082,0.397949
1480098842786709,0.262207,-0.87207,0.400879
1480098842801750,0.263672,-0.858398,0.401367
1480098842823811,0.268066,-0.839355,0.39502
1480098842846669,0.265625,-0.861816,0.399902
1480098842861700,0.271484,-0.847168,0.401855
1480098842883760,0.27002,-0.849609,0.40625
1480098842906819,0.26709,-0.86377,0.405762
1480098842921414,0.269531,-0.842285,0.396484
1480098842943644,0.263184,-0.866699,0.392578
1480098842966707,0.267578,-0.875977,0.402832
1480098842982711,0.274414,-0.847656,0.409668
1480098843003796,0.263672,-0.86377,0.400879
1480098843026856,0.254883,-0.874512,0.405762
1480098843044762,0.261719,-0.848633,0.394043
1480098843063777,0.256348,-0.866211,0.400391
1480098843085835,0.254395,-0.866699,0.400391
1480098843109899,0.269531,-0.855957,0.399902
1480098843123943,0.270996,-0.876953,0.396484
1480098843146587,0.269531,-0.859863,0.405273
1480098843162628,0.269531,-0.854004,0.411621
1480098843183685,0.258789,-0.874512,0.405273
1480098843206746,0.263184,-0.84668,0.393066
1480098843223297,0.266113,-0.854004,0.39502
1480098843251373,0.258789,-0.880859,0.391113
1480098843266462,0.269531,-0.863281,0.395996
1480098843284467,0.26416,-0.870117,0.394531
1480098843303541,0.266113,-0.874023,0.395996
1480098843326590,0.275391,-0.836914,0.388672
1480098843344488,0.262207,-0.866699,0.394531
1480098843363574,0.256836,-0.866699,0.400879
1480098843386599,0.261719,-0.84668,0.40625
1480098843404646,0.262695,-0.878418,0.403809
1480098843424201,0.262207,-0.871094,0.402344
1480098843446771,0.265137,-0.851563,0.399902
1480098843463818,0.256348,-0.878906,0.397461
1480098843483870,0.265625,-0.861816,0.395508
1480098843505928,0.274414,-0.851563,0.396973
1480098843528994,0.257324,-0.856445,0.398438
1480098843544041,0.262695,-0.837402,0.397461
1480098843566093,0.255371,-0.851563,0.407227
1480098843589156,0.250977,-0.884277,0.407715
1480098843604195,0.258789,-0.848145,0.412598
1480098843626255,0.258789,-0.850098,0.411133
1480098843643897,0.257813,-0.858887,0.407715
1480098843663950,0.258789,-0.839355,0.407227
1480098843686029,0.253418,-0.855957,0.407227
1480098843704077,0.249512,-0.870117,0.407227
1480098843724114,0.257324,-0.858887,0.407227
1480098843746185,0.256348,-0.879395,0.414551
1480098843764231,0.251953,-0.874023,0.419434
1480098843786290,0.265625,-0.846191,0.405273
1480098843806345,0.27002,-0.863281,0.415039
1480098843824398,0.256836,-0.86377,0.408203
1480098843844184,0.254883,-0.86377,0.413086
1480098843866170,0.245117,-0.873047,0.402832
1480098843884216,0.257324,-0.849121,0.407227
1480098843904271,0.272461,-0.854004,0.413574
1480098843926332,0.255859,-0.875,0.406738
1480098843943959,0.261719,-0.84668,0.399414
1480098843965025,0.250488,-0.856934,0.410156
1480098843986092,0.239746,-0.867188,0.412598
1480098844004115,0.251465,-0.828125,0.416504
1480098844025675,0.239258,-0.836426,0.409668
1480098844046472,0.241211,-0.856934,0.418945
1480098844068535,0.245605,-0.837891,0.411133
1480098844092593,0.250488,-0.851074,0.410645
1480098844106641,0.249023,-0.856934,0.413086
1480098844124682,0.25293,-0.852539,0.408203
1480098844145714,0.248047,-0.866699,0.407715
1480098844166738,0.250488,-0.855469,0.411133
1480098844188796,0.257324,-0.852051,0.413574
1480098844204911,0.251953,-0.875488,0.409668
1480098844226399,0.259766,-0.85791,0.418945
1480098844248977,0.254883,-0.868164,0.412598
1480098844267044,0.240234,-0.885742,0.423828
1480098844286077,0.231934,-0.835449,0.410156
1480098844309176,0.234863,-0.840332,0.422852
1480098844327192,0.247559,-0.855957,0.40918
1480098844346799,0.227051,-0.85791,0.40625
1480098844368871,0.227051,-0.871094,0.40332
1480098844386881,0.23877,-0.864258,0.410156
1480098844406001,0.265137,-0.842285,0.405273
1480098844428997,0.26416,-0.864746,0.407715
1480098844446549,0.248047,-0.865723,0.408691
1480098844466651,0.266602,-0.861328,0.396484
1480098844490664,0.254395,-0.875,0.393555
1480098844506709,0.280762,-0.859375,0.39209
1480098844526290,0.287109,-0.853516,0.386719
1480098844548372,0.275879,-0.878418,0.390625
1480098844566420,0.271973,-0.856445,0.392578
1480098844593493,0.265137,-0.856934,0.393066
1480098844611550,0.251953,-0.870605,0.396484
1480098844627097,0.242676,-0.845215,0.404297
1480098844646271,0.240234,-0.848633,0.406738
1480098844669288,0.245117,-0.865723,0.40918
1480098844686354,0.248047,-0.848633,0.416016
1480098844706387,0.243164,-0.864258,0.418945
1480098844728988,0.242188,-0.877441,0.416504
1480098844747176,0.26416,-0.856934,0.422363
1480098844766215,0.261719,-0.878418,0.411133
1480098844789263,0.269531,-0.872559,0.401367
1480098844806329,0.282715,-0.848633,0.397461
1480098844826411,0.277344,-0.870117,0.394043
