timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480685819599574,0,1,-3,2,-2,1,1,-2
1480685819599574,2,2,-3,-8,-1,-1,0,-1
1480685819601078,-1,-1,-3,-11,0,0,1,1
1480685819601078,1,-5,4,7,-3,-1,1,-2
1480685819614618,1,-5,0,4,0,0,-1,1
1480685819614618,-5,-8,3,3,0,-1,1,1
1480685819616117,2,6,-1,-5,-2,2,-5,1
1480685819616117,5,0,-2,-2,0,-2,1,-1
1480685819636171,-5,-2,3,-2,-1,-2,-2,0
1480685819636171,-1,-9,-4,2,2,1,-2,0
1480685819638176,-7,3,-1,-3,-4,-2,2,1
1480685819638176,2,2,0,6,3,2,-1,0
1480685819658730,0,5,-3,-4,-4,-2,-3,-1
1480685819658730,3,3,0,-1,-1,-1,2,1
1480685819660234,3,2,-2,1,-3,-3,-2,-2
1480685819660234,-1,2,0,3,1,-1,3,2
1480685819674271,4,-5,-3,-3,-4,-2,-1,1
1480685819674271,-6,-3,-1,-3,2,-1,-2,-3
1480685819675775,-17,-8,0,2,-3,-1,1,-2
1480685819675775,8,2,1,-5,-1,0,-2,1
1480685819696330,-12,-8,5,2,2,1,-1,-3
1480685819696330,0,-6,-1,3,-3,-3,-1,0
1480685819697834,1,-5,-6,-2,1,1,0,0
1480685819697834,0,-4,0,-7,-2,-2,-2,1
1480685819718890,0,4,-1,8,-2,0,2,-1
1480685819718890,2,6,0,-2,-2,-1,0,0
1480685819720396,5,-2,3,1,2,-1,0,-1
1480685819720396,-6,-4,-1,-2,-1,-1,1,-1
1480685819733930,-10,-11,0,2,-1,0,0,0
1480685819733930,-1,4,2,2,-1,0,-1,-1
1480685819735437,1,-6,1,1,0,-1,-1,2
1480685819735437,1,-5,-2,3,-1,1,-3,-1
1480685819757493,4,5,-1,-3,-4,-2,-1,-2
1480685819757493,-2,0,-1,0,-2,0,0,1
1480685819758996,1,-8,-2,-4,-3,-2,-1,0
1480685819758996,-1,3,0,-1,-2,0,-1,-1
1480685819786570,-6,2,1,-5,0,-2,0,-3
1480685819786570,2,-4,-3,6,-2,-2,-2,-1
1480685819800607,7,5,0,-2,1,-1,-2,-2
1480685819800607,2,-2,0,-4,0,-1,4,-1
1480685819808629,5,7,1,4,1,-2,-1,0
1480685819808629,4,-3,-2,-6,-2,-2,-1,-1
1480685819810636,-3,8,-1,-2,-1,-1,3,2
1480685819810636,0,1,-3,2,1,-2,-1,0
1480685819823669,0,6,-2,-4,0,0,-10,-3
1480685819823669,-2,4,1,1,0,1,2,0
1480685819825674,0,-1,2,-1,-3,-1,-3,0
1480685819825674,3,1,0,7,-1,-1,0,-1
1480685819837706,-12,-12,-2,-16,-3,-2,1,-1
