timestamp,x,y,z,w
1480685819554453,0.3125,-0.129883,0.490234,-0.803223
1480685819577013,0.3125,-0.129883,0.490234,-0.803223
1480685819600075,0.3125,-0.129883,0.490234,-0.803223
1480685819615115,0.3125,-0.129883,0.490234,-0.803223
1480685819637174,0.3125,-0.129944,0.490234,-0.803223
1480685819659734,0.3125,-0.129883,0.490234,-0.803223
1480685819675274,0.312439,-0.129883,0.490234,-0.803223
1480685819697336,0.312439,-0.129883,0.490234,-0.803223
1480685819719391,0.312439,-0.129944,0.490234,-0.803223
1480685819734431,0.3125,-0.129944,0.490234,-0.803223
1480685819758495,0.312439,-0.129944,0.490234,-0.803223
1480685819787573,0.312439,-0.129883,0.490234,-0.803223
1480685819809633,0.312378,-0.129883,0.490234,-0.803284
1480685819824671,0.312378,-0.129883,0.490234,-0.803284
1480685819854251,0.312378,-0.129944,0.490234,-0.803284
1480685819856757,0.312378,-0.129883,0.490234,-0.803284
1480685819877311,0.312378,-0.129883,0.490234,-0.803284
1480685819906900,0.312378,-0.129883,0.490234,-0.803284
1480685819913912,0.312378,-0.129883,0.490234,-0.803284
1480685819936970,0.312378,-0.129944,0.490234,-0.803284
1480685819959531,0.312378,-0.129944,0.490234,-0.803284
1480685819980601,0.312317,-0.129883,0.490234,-0.803284
1480685820000138,0.312317,-0.129883,0.490234,-0.803284
1480685820019690,0.312073,-0.129883,0.490173,-0.803406
1480685820042250,0.312073,-0.129883,0.490173,-0.803406
1480685820072831,0.312134,-0.129822,0.490295,-0.803284
1480685820086869,0.312134,-0.1297,0.490479,-0.803223
1480685820107925,0.312134,-0.1297,0.490479,-0.803223
1480685820116948,0.311951,-0.129761,0.490601,-0.803223
1480685820139509,0.311584,-0.129822,0.490784,-0.803223
1480685820176607,0.311584,-0.129822,0.490784,-0.803223
1480685820186634,0.311523,-0.129761,0.490784,-0.803284
1480685820207690,0.311462,-0.129761,0.490845,-0.803284
1480685820220725,0.311462,-0.129761,0.490845,-0.803284
1480685820237770,0.311462,-0.129761,0.490784,-0.803284
1480685820259829,0.311462,-0.129761,0.490784,-0.803284
1480685820280885,0.311462,-0.129761,0.490845,-0.803284
1480685820297931,0.311462,-0.129761,0.490845,-0.803284
1480685820319988,0.311462,-0.129761,0.490784,-0.803284
1480685820342048,0.311462,-0.129761,0.490784,-0.803284
1480685820363103,0.311401,-0.129761,0.490784,-0.803284
1480685820387168,0.311401,-0.129761,0.490784,-0.803284
1480685820402209,0.311401,-0.129761,0.490845,-0.803284
1480685820418250,0.311462,-0.129761,0.490784,-0.803284
1480685820445824,0.311462,-0.129822,0.490784,-0.803284
1480685820463370,0.311462,-0.129822,0.490784,-0.803284
1480685820477407,0.311401,-0.129761,0.490784,-0.803284
1480685820514008,0.311157,-0.129761,0.490845,-0.803406
1480685820523530,0.311157,-0.129761,0.490845,-0.803406
1480685820537567,0.311157,-0.129822,0.490845,-0.803406
1480685820559626,0.311157,-0.129822,0.490845,-0.803406
1480685820582186,0.311096,-0.129822,0.490845,-0.803406
1480685820597226,0.311096,-0.129761,0.490845,-0.803406
1480685820619785,0.311096,-0.129822,0.490845,-0.803406
1480685820642345,0.311096,-0.129822,0.490845,-0.803406
1480685820656884,0.311035,-0.129822,0.490845,-0.803406
1480685820702506,0.311035,-0.129761,0.490845,-0.803406
1480685820705012,0.311035,-0.129761,0.490845,-0.803406
1480685820716544,0.311035,-0.129822,0.490845,-0.803406
1480685820740105,0.311096,-0.129883,0.490967,-0.803284
1480685820762164,0.311096,-0.129883,0.490967,-0.803345
1480685820777706,0.311035,-0.129822,0.490967,-0.803345
1480685820799764,0.311035,-0.129822,0.490967,-0.803345
1480685820830346,0.311035,-0.129822,0.490967,-0.803345
1480685820843381,0.311096,-0.129822,0.490967,-0.803345
1480685820860426,0.311035,-0.129883,0.490967,-0.803345
1480685820882986,0.311035,-0.129822,0.490967,-0.803345
1480685820896523,0.310974,-0.129822,0.490967,-0.803345
1480685820919583,0.310974,-0.129822,0.490967,-0.803345
1480685820942645,0.310974,-0.129883,0.490967,-0.803345
1480685820963202,0.311035,-0.129883,0.490967,-0.803345
1480685820985759,0.310974,-0.129883,0.490967,-0.803345
1480685821002303,0.310974,-0.129822,0.490967,-0.803345
1480685821023359,0.310974,-0.129822,0.490967,-0.803345
1480685821039401,0.310974,-0.129883,0.490967,-0.803345
1480685821061962,0.310974,-0.129883,0.490967,-0.803345
1480685821083019,0.310974,-0.129883,0.490967,-0.803345
1480685821100063,0.310913,-0.129822,0.490967,-0.803345
1480685821121621,0.310913,-0.129822,0.490967,-0.803406
1480685821143179,0.310913,-0.129883,0.490967,-0.803406
1480685821166239,0.310913,-0.129883,0.490967,-0.803406
1480685821182282,0.310852,-0.129883,0.490967,-0.803406
1480685821203338,0.310852,-0.129883,0.490967,-0.803406
1480685821220383,0.310852,-0.129822,0.490967,-0.803406
1480685821241941,0.310852,-0.129883,0.490967,-0.803406
1480685821263004,0.310852,-0.129883,0.490967,-0.803406
1480685821279542,0.310852,-0.129883,0.490967,-0.803406
1480685821308617,0.310791,-0.129883,0.490967,-0.803406
1480685821323658,0.310791,-0.129883,0.490967,-0.803406
1480685821341204,0.310852,-0.129883,0.490967,-0.803406
1480685821362260,0.310791,-0.129883,0.490967,-0.803406
1480685821405375,0.310791,-0.129883,0.490967,-0.803406
1480685821416906,0.310791,-0.129822,0.490967,-0.803406
