timestamp,roll,pitch,yaw
1480688953369206,-1.37476,0.139541,-1.64817
1480688953392271,-1.37455,0.138838,-1.64781
1480688953414829,-1.37458,0.138258,-1.64756
1480688953435382,-1.37471,0.13766,-1.64719
1480688953458945,-1.37529,0.136883,-1.64705
1480688953472482,-1.3772,0.13609,-1.64674
1480688953490533,-1.38001,0.135207,-1.64653
1480688953511585,-1.38173,0.1344,-1.64662
1480688953532640,-1.38431,0.132489,-1.64837
1480688953555202,-1.38689,0.131689,-1.65023
1480688953571745,-1.38854,0.132025,-1.65068
1480688953600321,-1.38952,0.132074,-1.6504
1480688953610849,-1.38953,0.131914,-1.65066
1480688953631404,-1.38889,0.132756,-1.65015
1480688953652459,-1.38714,0.133899,-1.64838
1480688953677025,-1.38478,0.134575,-1.64664
1480688953699083,-1.38263,0.135546,-1.64554
1480688953713622,-1.37986,0.136754,-1.6447
1480688953729164,-1.37618,0.137367,-1.64431
1480688953751724,-1.37289,0.137891,-1.64441
1480688953772780,-1.37097,0.139231,-1.64407
1480688953789324,-1.37019,0.140498,-1.64291
1480688953819404,-1.37025,0.141175,-1.64173
1480688953832940,-1.37059,0.141115,-1.64069
1480688953857010,-1.37103,0.140708,-1.63992
1480688953879062,-1.37108,0.140702,-1.63927
1480688953893602,-1.37016,0.140099,-1.63842
1480688953908641,-1.36896,0.138601,-1.63774
1480688953939723,-1.36727,0.136292,-1.63736
1480688953954764,-1.36564,0.134218,-1.63749
1480688953969301,-1.36415,0.132262,-1.63762
1480688953992364,-1.36336,0.130255,-1.63695
1480688954014422,-1.36295,0.127883,-1.6359
1480688954028960,-1.36223,0.125771,-1.63486
1480688954051520,-1.36162,0.123408,-1.63383
1480688954082102,-1.36094,0.121212,-1.63319
1480688954088619,-1.36029,0.118825,-1.63307
1480688954111680,-1.35965,0.115928,-1.63336
1480688954135243,-1.35866,0.112646,-1.63394
1480688954157302,-1.35792,0.10909,-1.63493
1480688954179360,-1.35739,0.105359,-1.63604
1480688954201920,-1.35663,0.101286,-1.63733
1480688954208439,-1.35623,0.0973326,-1.63872
1480688954231500,-1.35576,0.0938263,-1.64023
1480688954254059,-1.35521,0.0908162,-1.64173
1480688954268598,-1.35453,0.0877399,-1.64312
1480688954297675,-1.35384,0.0844813,-1.64453
1480688954314219,-1.35274,0.0812716,-1.64623
1480688954328757,-1.35132,0.0782505,-1.64783
1480688954352321,-1.34944,0.0751362,-1.64949
1480688954374380,-1.34759,0.072161,-1.65127
1480688954388918,-1.34553,0.0694926,-1.65294
1480688954411979,-1.3436,0.0670605,-1.65459
1480688954434038,-1.342,0.0647853,-1.65608
1480688954455094,-1.34028,0.0623973,-1.65759
1480688954479385,-1.33861,0.0602834,-1.65935
1480688954493925,-1.33662,0.0586809,-1.66111
1480688954514980,-1.33458,0.0572965,-1.66312
1480688954532025,-1.33239,0.0557925,-1.66503
1480688954555589,-1.33058,0.0540364,-1.66759
1480688954575140,-1.32807,0.0518513,-1.67027
1480688954591684,-1.32589,0.0491085,-1.67351
1480688954614244,-1.32438,0.0460025,-1.67711
1480688954636303,-1.3236,0.0426752,-1.68067
1480688954651844,-1.32344,0.0389873,-1.68407
1480688954673902,-1.3233,0.0353091,-1.68762
