timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480618112324851,-1,-1,1,0,1,-2,-1,-1
1480618112324851,0,-3,-1,-2,0,-2,-1,-1
1480618112325854,-1,1,-2,0,-1,-2,0,1
1480618112325854,-1,1,-2,0,-1,-1,0,-1
1480618112346408,-1,2,-1,1,0,0,0,-1
1480618112346408,0,-1,-3,-3,-1,-2,-2,-3
1480618112347415,-1,-2,2,-2,1,-1,-1,0
1480618112347415,1,-1,0,2,1,0,-2,-1
1480618112348916,0,-3,-2,-1,1,0,1,1
1480618112348916,0,0,-2,-2,-2,1,-1,-1
1480618112368968,0,-1,-1,0,-1,-1,-1,-3
1480618112368968,1,-1,0,-1,1,0,-2,-1
1480618112370472,0,0,1,0,-1,-2,-1,-1
1480618112370472,-2,-1,-2,0,0,-1,1,0
1480618112371475,0,-2,-1,0,-2,0,0,1
1480618112371475,-2,1,-3,0,0,2,2,-1
1480618112376989,0,-2,-2,0,0,0,-3,-2
1480618112376989,0,0,-2,-3,-1,1,-1,1
1480618112377992,1,0,-1,-1,-3,0,0,0
1480618112377992,0,-3,-1,-1,-1,1,-3,-1
1480618112391028,-1,-2,-2,0,-1,-1,-2,0
1480618112391028,1,2,1,2,0,-1,-1,3
1480618112392030,-2,-1,0,2,0,-3,0,-2
1480618112392030,1,-1,0,-1,-1,-2,1,-1
1480618112412584,0,0,1,0,-1,-1,1,-1
1480618112412584,-1,-1,1,0,0,0,-3,-3
1480618112414589,1,-2,1,-1,-2,-2,-2,-1
1480618112414589,-2,0,1,0,0,-1,0,-1
1480618112427123,-1,-2,-2,-1,2,-2,1,-1
1480618112427123,-1,0,2,1,0,-1,0,-1
1480618112427625,-1,-1,-1,-1,1,0,-1,0
1480618112427625,-1,-1,-1,0,1,0,-3,2
1480618112449687,0,1,-1,-1,-1,1,-2,1
1480618112449687,-1,1,3,-1,0,0,-1,1
1480618112450184,-1,-2,-3,0,-2,-1,0,-1
1480618112450184,-1,-2,-2,0,-2,-1,2,-1
1480618112473246,-1,-3,0,1,0,-1,-1,-2
1480618112473246,0,-3,-1,0,0,-1,-2,-2
1480618112473748,-1,0,1,0,1,1,0,-1
1480618112473748,-5,0,0,0,0,0,-1,-1
1480618112486782,-5,2,-1,-1,-1,1,-1,0
1480618112486782,-4,0,0,-1,-3,1,0,-2
1480618112487785,-1,-1,0,1,1,-1,0,-1
1480618112487785,1,-1,-2,-1,0,-2,-1,-2
1480618112509342,2,0,-1,0,0,0,-2,-1
