timestamp,roll,pitch,yaw
1480618112324349,-1.29682,-0.243902,1.92848
1480618112326857,-1.29682,-0.243902,1.92848
1480618112347913,-1.29682,-0.243902,1.92848
1480618112369971,-1.29682,-0.243902,1.92848
1480618112376489,-1.2969,-0.243826,1.92845
1480618112390024,-1.29691,-0.243724,1.9286
1480618112396542,-1.29691,-0.243724,1.9286
1480618112416598,-1.29691,-0.243724,1.9286
1480618112434143,-1.29691,-0.243724,1.9286
1480618112456200,-1.29691,-0.243724,1.9286
1480618112474751,-1.29699,-0.243648,1.92857
1480618112493800,-1.29698,-0.243579,1.9286
1480618112516361,-1.29706,-0.243502,1.92858
1480618112534409,-1.29706,-0.243502,1.92858
1480618112556969,-1.29698,-0.243579,1.9286
1480618112576520,-1.29714,-0.243643,1.92872
1480618112602088,-1.29722,-0.243566,1.92869
1480618112631166,-1.29722,-0.243566,1.92869
1480618112653726,-1.29721,-0.243497,1.92872
1480618112667763,-1.29721,-0.243497,1.92872
1480618112673779,-1.29721,-0.243497,1.92872
1480618112696339,-1.29721,-0.243497,1.92872
1480618112718900,-1.29729,-0.243421,1.9287
1480618112733939,-1.29727,-0.243454,1.92858
1480618112764020,-1.29736,-0.243276,1.9287
1480618112774547,-1.29736,-0.243276,1.9287
1480618112795603,-1.29729,-0.243421,1.9287
1480618112816659,-1.29727,-0.243454,1.92858
1480618112850258,-1.29794,-0.243313,1.92879
1480618112879828,-1.29842,-0.243071,1.92879
1480618112883838,-1.2985,-0.242994,1.92877
1480618112901887,-1.2985,-0.242994,1.92877
1480618112930462,-1.29799,-0.2432,1.92867
1480618112943998,-1.29799,-0.2432,1.92867
1480618112959038,-1.29807,-0.243124,1.92865
1480618112975582,-1.29807,-0.243124,1.92865
1480618112998142,-1.29806,-0.243055,1.92867
1480618113018697,-1.29814,-0.242978,1.92865
1480618113035241,-1.29814,-0.242978,1.92865
1480618113056297,-1.2983,-0.243043,1.92877
1480618113086878,-1.2983,-0.243043,1.92877
1480618113095401,-1.29838,-0.242966,1.92874
1480618113117961,-1.29837,-0.242897,1.92877
1480618113142025,-1.29837,-0.242897,1.92877
1480618113158569,-1.29837,-0.242897,1.92877
1480618113178121,-1.29837,-0.242897,1.92877
1480618113201683,-1.29837,-0.242897,1.92877
1480618113217726,-1.29845,-0.242821,1.92875
1480618113236275,-1.29844,-0.242752,1.92877
1480618113258836,-1.29846,-0.242719,1.92889
1480618113276883,-1.29846,-0.242719,1.92889
1480618113296436,-1.29846,-0.242719,1.92889
1480618113318995,-1.29854,-0.242642,1.92887
1480618113337044,-1.29854,-0.242642,1.92887
1480618113364116,-1.29846,-0.242433,1.92875
1480618113395699,-1.29846,-0.242433,1.92875
1480618113402718,-1.29846,-0.242433,1.92875
1480618113435807,-1.29846,-0.242433,1.92875
1480618113440318,-1.29846,-0.242433,1.92875
1480618113457866,-1.29861,-0.242497,1.92887
1480618113476417,-1.29868,-0.242351,1.92887
1480618113506494,-1.29868,-0.242351,1.92887
1480618113517023,-1.29919,-0.242133,1.92851
1480618113538079,-1.29998,-0.241905,1.92843
1480618113559134,-1.29998,-0.241905,1.92843
1480618113581696,-1.29998,-0.241905,1.92843
1480618113596736,-1.29997,-0.241836,1.92846
1480618113621802,-1.29992,-0.241662,1.92844
1480618113653385,-1.29992,-0.241662,1.92844
1480618113657897,-1.29992,-0.241662,1.92844
1480618113681965,-1.30005,-0.241759,1.92844
1480618113698007,-1.29956,-0.241761,1.92863
1480618113716554,-1.29908,-0.241614,1.92864
1480618113739114,-1.29907,-0.241545,1.92867
1480618113757162,-1.29908,-0.241614,1.92864
1480618113777716,-1.29908,-0.241614,1.92864
1480618113798772,-1.29908,-0.241614,1.92864
1480618113821333,-1.29907,-0.241545,1.92867
1480618113837877,-1.29915,-0.241469,1.92864
1480618113875978,-1.29915,-0.241469,1.92864
1480618113878484,-1.29915,-0.241469,1.92864
1480618113899541,-1.29915,-0.241469,1.92864
1480618113919092,-1.29915,-0.241469,1.92864
1480618113952682,-1.29914,-0.2414,1.92867
1480618113958196,-1.29922,-0.241324,1.92865
1480618113986270,-1.29922,-0.241324,1.92865
1480618113997301,-1.29922,-0.241324,1.92865
1480618114023871,-1.29922,-0.241324,1.92865
1480618114038911,-1.29922,-0.241324,1.92865
1480618114056959,-1.29922,-0.241324,1.92865
1480618114079018,-1.29932,-0.241214,1.92874
1480618114099071,-1.29932,-0.241145,1.92877
1480618114117119,-1.2993,-0.241178,1.92865
1480618114146698,-1.2993,-0.241178,1.92865
1480618114175776,-1.2993,-0.241178,1.92865
1480618114178283,-1.29945,-0.241242,1.92877
1480618114204351,-1.2993,-0.241178,1.92865
1480618114220394,-1.2993,-0.241178,1.92865
1480618114236938,-1.29932,-0.241145,1.92877
1480618114268522,-1.2993,-0.241178,1.92865
1480618114279050,-1.2993,-0.241178,1.92865
1480618114303114,-1.2993,-0.241178,1.92865
1480618114319157,-1.29939,-0.241,1.92877
1480618114338708,-1.29937,-0.241033,1.92865
1480618114361268,-1.29939,-0.241,1.92877
1480618114379317,-1.29939,-0.241,1.92877
1480618114401877,-1.29939,-0.241,1.92877
1480618114421430,-1.29939,-0.241,1.92877
1480618114453013,-1.29939,-0.241,1.92877
1480618114459029,-1.29947,-0.240923,1.92875
1480618114483093,-1.29947,-0.240923,1.92875
1480618114514178,-1.29947,-0.240923,1.92875
1480618114519188,-1.29939,-0.241,1.92877
1480618114544257,-1.29947,-0.240923,1.92875
1480618114566816,-1.29947,-0.240923,1.92875
1480618114578849,-1.29947,-0.240923,1.92875
1480618114611936,-1.29932,-0.240859,1.92863
1480618114619456,-1.29932,-0.240859,1.92863
1480618114642016,-1.29939,-0.241,1.92877
1480618114676608,-1.29939,-0.241,1.92877
1480618114703178,-1.29947,-0.240923,1.92875
1480618114708192,-1.29947,-0.240923,1.92875
1480618114731755,-1.29932,-0.240859,1.92863
1480618114739274,-1.29933,-0.240826,1.92875
1480618114760331,-1.29932,-0.240859,1.92863
