timestamp,roll,pitch,yaw
1480685272605944,0.145833,0.712185,0.158935
1480685272620487,0.145833,0.712185,0.158935
1480685272650563,0.14604,0.71217,0.159142
1480685272658083,0.146191,0.712162,0.159198
1480685272680643,0.146215,0.712313,0.159223
1480685272703205,0.146058,0.712264,0.159159
1480685272726766,0.146209,0.712256,0.159215
1480685272740803,0.14636,0.712248,0.159271
1480685272770382,0.146384,0.712399,0.159295
1480685272777400,0.146384,0.712399,0.159295
1480685272807982,0.146384,0.712399,0.159295
1480685272824025,0.146535,0.712391,0.159351
1480685272837560,0.146591,0.712384,0.159503
1480685272863630,0.146742,0.712377,0.159559
1480685272883182,0.146226,0.712244,0.159612
1480685272898723,0.145932,0.711847,0.159983
1480685272921283,0.146103,0.711175,0.160632
1480685272951363,0.145927,0.710928,0.160933
1480685272957379,0.145285,0.710955,0.160955
1480685272996985,0.145229,0.710961,0.160804
1480685273003502,0.145285,0.710955,0.160955
1480685273024056,0.145461,0.711097,0.161036
1480685273042105,0.145605,0.711033,0.161084
1480685273063160,0.145605,0.711033,0.161084
1480685273078703,0.145605,0.711033,0.161084
1480685273107778,0.145605,0.711033,0.161084
1480685273129336,0.14578,0.711175,0.161164
1480685273151897,0.14578,0.711175,0.161164
1480685273161924,0.14578,0.711175,0.161164
1480685273182979,0.14578,0.711175,0.161164
1480685273204035,0.145987,0.711161,0.161371
1480685273220582,0.146162,0.711303,0.161452
1480685273249154,0.146162,0.711303,0.161452
1480685273264696,0.146156,0.711246,0.161444
1480685273281240,0.146156,0.711246,0.161444
1480685273303804,0.146307,0.711238,0.1615
1480685273324355,0.146307,0.711238,0.1615
1480685273340397,0.146331,0.711389,0.161524
1480685273371032,0.146331,0.711389,0.161524
1480685273394093,0.146682,0.711204,0.16216
1480685273409135,0.146682,0.711204,0.16216
1480685273423672,0.146657,0.711054,0.162135
1480685273444226,0.146506,0.711062,0.16208
1480685273460770,0.146682,0.711204,0.16216
1480685273483330,0.146832,0.711196,0.162216
1480685273511405,0.146832,0.711196,0.162216
1480685273521431,0.146857,0.711347,0.162241
1480685273550509,0.146857,0.711347,0.162241
1480685273564045,0.147064,0.711332,0.162448
1480685273580590,0.147215,0.711324,0.162504
1480685273603650,0.147215,0.711324,0.162504
1480685273625709,0.147215,0.711324,0.162504
1480685273646766,0.147215,0.711324,0.162504
1480685273670328,0.147365,0.711316,0.16256
1480685273685872,0.147359,0.711259,0.162552
1480685273700410,0.147359,0.711259,0.162552
1480685273738007,0.147384,0.71141,0.162577
1480685273753549,0.147534,0.711402,0.162632
1480685273761571,0.147741,0.711387,0.16284
1480685273785134,0.147766,0.711537,0.162864
1480685273806189,0.147615,0.711545,0.162808
1480685273819725,0.147043,0.711421,0.162711
1480685273843288,0.147169,0.711262,0.162742
1480685273865347,0.146825,0.711034,0.162589
1480685273879885,0.145692,0.710764,0.161742
1480685273903447,0.144686,0.710335,0.160928
1480685273925506,0.14423,0.71012,0.160473
1480685273948067,0.144277,0.709817,0.16033
1480685273963607,0.144171,0.709887,0.160035
1480685273985667,0.144021,0.709895,0.15998
1480685273999703,0.144014,0.709838,0.159972
1480685274023767,0.144189,0.70998,0.160052
1480685274045325,0.144189,0.70998,0.160052
1480685274060365,0.144189,0.70998,0.160052
1480685274083426,0.144213,0.710131,0.160076
1480685274105485,0.144213,0.710131,0.160076
1480685274128045,0.144364,0.710123,0.160132
1480685274143085,0.144364,0.710123,0.160132
1480685274173165,0.144382,0.710217,0.160148
1480685274186701,0.144231,0.710225,0.160093
1480685274203245,0.144406,0.710367,0.160173
1480685274226306,0.145113,0.710161,0.161071
1480685274246360,0.145264,0.710153,0.161127
1480685274262903,0.145138,0.710311,0.161095
