timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480534269875992,2,1,-2,0,0,-1,-2,-1
1480534269875992,1,-1,1,-1,-1,-1,-2,-1
1480534269877496,0,-1,-2,-2,0,0,1,0
1480534269877496,7,2,0,1,0,-2,-2,0
1480534269889529,-11,-1,0,-1,0,0,0,-1
1480534269889529,-3,-4,-1,-2,-1,-1,-2,-2
1480534269899054,-4,-1,1,0,1,0,0,0
1480534269899054,-3,-4,-1,-1,0,0,-2,1
1480534269914094,7,10,-1,0,0,-2,0,-1
1480534269914094,2,-2,-1,-1,0,0,-1,0
1480534269915598,-3,-3,-1,-3,-2,-2,0,-2
1480534269915598,-4,-7,-1,-1,-1,-1,0,-3
1480534269943672,3,10,1,1,0,-1,0,0
1480534269943672,-5,-14,-1,0,-1,-3,-1,-1
1480534269945176,3,2,-1,-1,0,0,0,1
1480534269945176,1,5,1,-2,0,0,-1,0
1480534269949688,1,-2,0,-1,0,0,1,-1
1480534269949688,3,4,0,0,-2,0,0,0
1480534269958712,-11,-8,0,1,-2,-1,-2,-2
1480534269958712,-1,0,0,1,-1,0,1,0
1480534269981272,1,-5,-1,-1,1,-1,0,0
1480534269981272,2,5,-2,-1,-1,1,0,0
1480534269982777,4,-3,-2,1,-2,-2,-1,1
1480534269982777,-1,1,0,-2,-1,-1,1,-1
1480534269995310,-5,-9,-1,-2,-1,0,0,-1
1480534269995310,0,0,-3,-1,-2,-2,-2,0
1480534270003941,1,4,-1,0,0,0,-2,-2
1480534270003941,1,-3,0,1,0,-2,1,0
1480534270018478,2,1,-1,0,-1,-1,0,2
1480534270018478,-1,7,0,-2,-1,-1,-2,-1
1480534270021488,1,-7,0,-1,0,0,1,1
1480534270021488,4,6,-2,0,-1,1,0,1
1480534270035022,-12,-17,-3,-2,-1,0,-3,-2
1480534270035022,1,1,-2,-1,0,0,0,-1
1480534270036527,3,2,0,-1,0,-2,-1,0
1480534270036527,-10,-4,0,-2,0,-3,-1,-2
1480534270056079,8,7,-1,1,0,0,0,-1
1480534270056079,1,-3,1,-1,0,0,1,-1
1480534270057583,-6,-4,-2,-1,1,0,-1,0
1480534270057583,0,7,1,0,-1,1,-2,-2
1480534270078639,-1,0,-2,-2,-1,-2,0,-1
1480534270078639,2,-1,-2,-2,0,-1,0,0
1480534270080143,-4,-1,2,-1,0,-2,-2,1
1480534270080143,-1,-2,-1,-1,-1,-1,-1,-2
1480534270093679,-1,-6,-2,-1,-1,-3,-2,-2
1480534270093679,1,5,-1,0,-1,-1,1,1
1480534270095183,5,0,-1,0,-1,0,0,-1
1480534270095183,0,-4,0,0,-1,0,0,0
1480534270115736,1,2,1,0,0,-1,-2,0
1480534270115736,1,-9,-1,0,-1,0,-1,0
1480534270122254,-11,-4,-2,-1,0,-1,-1,-1
1480534270122254,5,4,-3,-1,-2,0,-2,-1
1480534270138297,0,-1,1,1,1,3,-1,-1
1480534270138297,-1,6,0,-1,0,1,-1,0
1480534270144814,3,4,1,0,-1,-1,-1,1
1480534270144814,1,1,2,0,-1,-1,-2,1
1480534270152835,-7,-10,-2,-1,-2,-2,0,-2
1480534270152835,-1,-1,-1,0,-1,-1,-2,-1
1480534270159854,5,0,-2,0,-1,0,1,-2
1480534270159854,-2,-6,-1,0,-1,-1,-1,0
1480534270176398,8,4,-1,-1,0,0,-1,1
1480534270176398,-5,-1,-1,0,-2,0,0,0
1480534270177902,-1,-7,-2,1,0,0,-1,-1
1480534270177902,-3,-2,0,0,0,0,1,1
1480534270222521,0,1,-1,-1,0,-1,0,0
1480534270222521,3,1,0,-1,0,0,0,0
1480534270224024,2,5,-1,-2,-2,-1,-2,0
1480534270224024,2,-6,-3,-2,0,-1,0,-2
1480534270225028,-3,-1,0,0,-3,0,-2,-2
1480534270225028,-1,0,0,2,0,0,-1,0
