timestamp,roll,pitch,yaw
1480519967063160,-1.94468,0.220523,0.922239
1480519967079207,-1.94468,0.220523,0.922239
1480519967100259,-1.94474,0.220466,0.922358
1480519967116803,-1.94474,0.220466,0.922358
1480519967139363,-1.94474,0.220466,0.922358
1480519967167939,-1.94475,0.22037,0.922257
1480519967176963,-1.94475,0.22037,0.922257
1480519967205539,-1.94455,0.220386,0.92236
1480519967220579,-1.94455,0.220386,0.92236
1480519967236621,-1.94455,0.220386,0.92236
1480519967259183,-1.94455,0.220386,0.92236
1480519967280238,-1.94455,0.220386,0.92236
1480519967296782,-1.94455,0.220386,0.92236
1480519967321848,-1.94455,0.220386,0.92236
1480519967340397,-1.94451,0.220347,0.922385
1480519967356942,-1.94451,0.220347,0.922385
1480519967379502,-1.94451,0.220347,0.922385
1480519967402062,-1.94453,0.220251,0.922284
1480519967417102,-1.94437,0.22021,0.922261
1480519967446681,-1.94437,0.22021,0.922261
1480519967461721,-1.94437,0.22021,0.922261
1480519967477263,-1.94434,0.220171,0.922286
1480519967499320,-1.94434,0.220171,0.922286
1480519967521881,-1.94434,0.220171,0.922286
1480519967536440,-1.94439,0.220114,0.922405
1480519967559483,-1.94439,0.220114,0.922405
1480519967582040,-1.94439,0.220114,0.922405
1480519967596579,-1.94436,0.220075,0.92243
1480519967619641,-1.9442,0.220033,0.922407
1480519967641701,-1.9442,0.220033,0.922407
1480519967656238,-1.9442,0.220033,0.922407
1480519967679299,-1.94417,0.219995,0.922432
1480519967709881,-1.94417,0.219995,0.922432
1480519967716398,-1.94424,0.219842,0.92245
1480519967739460,-1.94424,0.219842,0.92245
1480519967762020,-1.94424,0.219842,0.92245
1480519967776057,-1.94425,0.219746,0.92235
1480519967799118,-1.94425,0.219746,0.92235
1480519967821678,-1.94425,0.219746,0.92235
1480519967836217,-1.94406,0.219666,0.922351
1480519967859278,-1.94406,0.219666,0.922351
1480519967881838,-1.94412,0.219608,0.922471
1480519967902894,-1.94412,0.219608,0.922471
1480519967919438,-1.94412,0.219608,0.922471
1480519967941998,-1.94408,0.21957,0.922495
1480519967963054,-1.9441,0.219474,0.922395
1480519967979598,-1.9441,0.219474,0.922395
1480519968001657,-1.94391,0.219394,0.922396
1480519968022712,-1.94391,0.219394,0.922396
1480519968039759,-1.94391,0.219394,0.922396
1480519968061817,-1.94391,0.219394,0.922396
1480519968082874,-1.94396,0.219336,0.922516
1480519968099417,-1.94398,0.219241,0.922415
1480519968121977,-1.94393,0.219298,0.922541
