timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480690430139302,-2,-2,0,-1,-1,0,-1,-1
1480690430139302,-1,1,-1,-2,-1,-1,-2,-1
1480690430140806,-2,-1,-1,1,-2,-1,-3,-3
1480690430140806,0,1,-1,-2,1,0,-2,0
1480690430141808,1,-3,-1,0,0,-1,-1,0
1480690430141808,-1,-1,-2,0,-2,0,0,-2
1480690430145820,0,0,0,0,0,1,0,-3
1480690430145820,-1,0,-1,-1,-2,-1,0,1
1480690430160358,-1,-1,-1,-2,-1,-2,0,1
1480690430160358,-1,-1,-1,-1,-2,0,0,-1
1480690430161863,0,-1,-2,0,1,-1,2,-2
1480690430161863,0,0,1,-3,-1,-3,1,-1
1480690430182918,-1,-2,0,-2,1,1,0,-1
1480690430182918,-2,0,-1,1,0,0,-1,0
1480690430184422,1,0,0,-1,-3,1,0,1
1480690430184422,0,0,0,1,-2,0,-1,0
1480690430196453,-1,1,-3,0,0,-2,-3,-1
1480690430196453,-3,-1,-1,-1,0,0,-1,0
1480690430212497,-2,-2,-2,0,0,-1,0,1
1480690430212497,-2,-4,-1,0,2,0,1,0
1480690430220522,0,1,1,0,0,0,0,-1
1480690430220522,1,1,-2,0,0,-1,0,-1
1480690430222024,0,-1,-2,-1,-2,-1,-1,-1
1480690430222024,-1,-3,-1,2,2,0,-2,-2
1480690430243078,0,-1,0,-1,-2,-1,-1,-3
1480690430243078,-1,-2,-1,0,1,0,-1,0
1480690430245083,0,-1,0,-1,1,1,-1,0
1480690430245083,1,0,-1,-2,-1,0,-1,-1
1480690430256614,0,-2,-2,1,1,0,-1,-1
1480690430256614,0,-2,-1,-1,-2,-2,0,-1
1480690430273158,-2,-1,0,1,0,1,0,-1
1480690430273158,-1,-1,-2,0,-2,-1,-2,0
1480690430287698,0,-1,-2,-2,-1,-2,0,-1
1480690430287698,1,0,-1,0,-2,0,-2,-1
1480690430289201,-3,0,-1,-2,1,0,0,0
1480690430289201,-2,-1,0,-1,1,2,0,-3
1480690430302737,-1,-2,-1,-1,-1,1,0,0
1480690430302737,0,-1,-2,-1,0,0,0,-1
1480690430304745,1,-1,0,-1,-1,0,-1,1
1480690430304745,0,1,1,-1,-2,-1,1,-1
1480690430325296,0,1,0,-1,1,-2,-1,-1
1480690430325296,-2,2,-1,-2,1,-1,-1,-1
1480690430326800,-1,-1,-1,1,-2,0,-1,-2
1480690430326800,0,-1,-2,-1,-2,-1,1,0
1480690430340336,-2,-2,0,-1,-2,-1,-1,-1
1480690430340336,0,0,-2,0,-2,-2,1,-1
1480690430341841,-2,0,2,-1,1,-1,0,-2
1480690430341841,-1,0,-2,1,-1,-1,-1,2
1480690430362896,-1,-1,-3,0,1,-1,0,0
1480690430362896,0,0,1,1,-2,0,0,1
1480690430364400,0,2,0,-1,-2,0,-2,0
1480690430364400,-1,-1,-2,0,1,1,-1,-1
1480690430376934,-2,0,2,0,-4,-2,0,-1
1480690430376934,0,-5,-3,-1,0,0,-1,-2
1480690430385456,-2,-2,-3,0,-1,-1,1,-2
1480690430385456,1,0,-1,-1,1,1,-2,0
1480690430407017,1,-1,0,0,0,-2,0,-1
1480690430407017,0,-1,1,0,-2,-1,-3,-1
1480690430422559,-2,1,0,0,-1,0,0,-1
1480690430422559,-1,0,-1,-2,0,-3,-2,-1
1480690430423557,0,-2,-1,0,-2,0,0,1
1480690430423557,0,-2,0,-2,1,0,1,0
1480690430437595,2,-2,-1,0,1,-2,-1,1
1480690430437595,-2,0,1,0,-1,0,0,-1
1480690430445114,2,2,-2,1,0,2,-2,0
1480690430445114,-1,-1,0,-1,-1,0,-3,0
1480690430447120,0,-2,-2,-1,0,-2,0,-1
1480690430447120,-2,0,-1,1,1,1,1,-2
1480690430460156,-2,2,-2,-3,0,-3,0,-2
1480690430460156,-2,-1,-2,2,2,2,1,-1
1480690430462160,0,0,0,-2,0,-1,0,1
1480690430462160,2,-2,-1,-1,-4,-3,-1,0
1480690430482715,-2,0,-1,0,1,2,-1,0
1480690430482715,1,1,1,-2,-1,0,-1,0
1480690430484720,-2,0,-2,-1,-1,-2,0,0
1480690430484720,1,-1,-2,0,-1,-1,-2,0
1480690430496251,-1,-3,0,0,0,1,-1,-1
1480690430496251,-2,-2,-1,0,-1,-2,-2,0
1480690430506278,0,0,0,-1,-4,-2,-1,-2
1480690430506278,0,-1,2,-1,-1,0,0,-1
1480690430520821,2,-2,-1,-1,-2,-1,-1,-1
1480690430520821,-1,-1,-1,-1,-1,0,0,2
1480690430527835,-1,-2,-1,-1,0,-1,-1,0
1480690430527835,-2,0,-1,-1,0,1,-1,-2
1480690430542875,0,0,0,0,-2,0,-1,-2
1480690430542875,0,-2,0,0,1,0,1,-1
1480690430544379,0,-1,1,0,-1,0,1,0
1480690430544379,-1,-1,0,-2,-2,-2,2,0
1480690430556411,-1,-2,0,-2,0,-1,1,0
1480690430556411,0,1,0,0,0,-2,-1,0
1480690430571450,0,0,1,0,0,1,-2,1
1480690430571450,2,-1,-2,0,-3,-2,-1,0
1480690430580475,1,1,0,1,-1,0,-1,2
1480690430580475,2,2,-3,-1,-2,-2,-2,-1
1480690430581978,0,-1,0,-1,-1,1,0,-3
1480690430581978,-4,-1,2,1,0,0,0,-1
1480690430618576,0,0,0,-3,0,-1,-1,0
1480690430618576,-1,0,-2,-1,-1,0,1,0
1480690430620082,-1,-1,-2,1,-2,-1,-1,-1
1480690430620082,0,-1,-2,-2,2,-1,0,0
1480690430621083,2,0,0,0,-3,-2,0,-2
1480690430621083,-4,-5,-2,-2,-1,0,-2,-1
1480690430625596,-3,-4,-2,-1,-1,1,-1,-1
1480690430625596,0,1,1,0,-1,0,1,0
1480690430639632,1,1,-1,-1,0,0,-1,-2
1480690430639632,-2,0,0,-1,0,-2,-1,-2
1480690430648155,-1,2,-1,0,-1,-1,-1,-1
1480690430648155,0,-2,-3,-1,1,-2,-1,0
1480690430662695,-1,-1,1,0,0,2,-1,-1
1480690430662695,1,-2,0,-2,0,-1,-2,1
1480690430664197,-2,0,0,0,-2,1,0,0
1480690430664197,1,-1,0,0,-1,0,0,0
1480690430685253,-1,-1,-2,0,1,-1,1,-1
1480690430685253,0,0,-3,-2,-2,-1,-1,-1
1480690430686759,0,-1,1,1,1,-1,0,-1
1480690430686759,1,-2,-2,-1,-1,0,-1,0
1480690430700293,-3,-1,0,0,-2,0,-2,1
1480690430700293,0,-1,-2,-1,0,-3,1,1
1480690430701798,0,-1,-1,0,2,0,-1,-2
1480690430701798,-1,1,0,-1,0,-1,-1,-1
1480690430721851,1,1,0,-2,-1,-3,-2,0
1480690430721851,2,-1,1,0,1,-1,-2,1
1480690430736391,-1,-2,0,-1,1,1,0,-1
1480690430736391,-1,-2,3,-1,-2,-1,0,-2
1480690430745413,-2,0,-1,1,0,-2,-1,-1
1480690430745413,-1,-1,-1,0,1,0,0,-2
1480690430746918,1,-2,-1,-2,-2,-4,-2,1
1480690430746918,-2,-1,-3,-1,-1,0,-2,-1
1480690430767472,0,-2,-2,0,-2,0,0,0
1480690430767472,0,2,1,0,-1,0,-1,0
1480690430775494,1,-2,-2,0,0,1,0,0
1480690430775494,1,0,0,-1,-1,0,-1,-1
1480690430782512,0,-1,1,0,-1,0,0,1
1480690430782512,-1,0,-1,-1,-1,-2,1,-2
1480690430796550,-1,0,1,-1,-2,0,0,-2
1480690430796550,0,0,-1,0,-2,-1,-2,1
1480690430805072,-1,-1,-2,-1,2,1,-1,0
1480690430805072,-1,-1,-3,0,0,1,0,0
1480690430808080,0,1,0,-1,-1,-1,-1,0
1480690430808080,-1,-3,0,-1,3,-1,0,-2
1480690430819109,-2,-1,0,1,-1,-1,-1,-2
1480690430819109,-2,-2,1,1,-3,-3,0,0
1480690430828635,-2,-1,0,-2,-1,0,0,0
1480690430828635,2,-2,-5,-2,-3,-1,-3,-1
1480690430842672,0,0,-1,-2,1,-2,2,-1
1480690430842672,-1,-1,0,0,-2,-1,1,0
1480690430849189,1,-1,-1,-2,-2,-1,0,1
1480690430849189,0,-4,1,0,-1,0,0,-1
1480690430865232,-1,1,-2,0,0,1,-2,-2
1480690430865232,0,-2,-2,-1,0,1,-2,0
1480690430866736,-1,0,-4,-2,0,0,-1,1
1480690430866736,-2,1,-1,-1,0,-2,-1,0
1480690430880273,1,0,1,-2,0,-1,-2,0
1480690430880273,-2,-1,0,-2,-1,0,0,-2
1480690430887792,-1,1,-1,0,0,-1,0,-2
1480690430887792,-1,1,0,0,-1,-1,0,-1
1480690430901830,0,0,-2,-1,0,-2,1,-1
1480690430901830,-1,1,0,-1,0,0,-1,0
1480690430911355,-2,1,-4,0,-2,-2,-2,0
1480690430911355,0,0,-1,0,-1,0,-2,-1
1480690430925392,-1,-1,-1,0,0,0,-1,1
1480690430925392,-1,0,-1,-1,1,1,0,0
1480690430926896,-2,-1,0,0,-1,-3,0,-2
1480690430926896,0,-1,1,-1,-1,0,0,-1
1480690430939931,-3,-2,0,0,-1,1,0,-2
1480690430939931,0,1,-1,-1,0,-1,0,-1
1480690430946448,0,-1,0,-1,0,1,0,0
1480690430946448,-1,0,-2,0,-1,-1,-1,0
1480690430962992,0,-2,-1,-1,-1,-1,-1,-1
1480690430962992,1,0,-1,0,1,0,1,0
1480690430964496,1,-1,1,-1,1,0,0,0
1480690430964496,0,0,-1,-1,-3,0,1,1
1480690430993071,-1,1,-1,0,-1,1,-1,-1
1480690430993071,-2,1,1,0,-2,-2,0,0
