timestamp,roll,pitch,yaw
1480690430139803,-0.578008,-0.27096,0.301969
1480690430144817,-0.578008,-0.27096,0.301969
1480690430161361,-0.578008,-0.27096,0.301969
1480690430183921,-0.578008,-0.27096,0.301969
1480690430204480,-0.578008,-0.27096,0.301969
1480690430221019,-0.578144,-0.270946,0.30199
1480690430244081,-0.578144,-0.270946,0.30199
1480690430272156,-0.578144,-0.270946,0.30199
1480690430288702,-0.578008,-0.27096,0.301969
1480690430303740,-0.578008,-0.27096,0.301969
1480690430326298,-0.578008,-0.27096,0.301969
1480690430341339,-0.578144,-0.270946,0.30199
1480690430363900,-0.57828,-0.270933,0.30201
1480690430384954,-0.578298,-0.2709,0.302133
1480690430415034,-0.578144,-0.270946,0.30199
1480690430429573,-0.578144,-0.270946,0.30199
1480690430446117,-0.578144,-0.270946,0.30199
1480690430461157,-0.57828,-0.270933,0.30201
1480690430483717,-0.57827,-0.270879,0.30212
1480690430505275,-0.578407,-0.270865,0.302141
1480690430527337,-0.578407,-0.270865,0.302141
1480690430543878,-0.578644,-0.270719,0.302138
1480690430564933,-0.578644,-0.270719,0.302138
1480690430580976,-0.578644,-0.270719,0.302138
1480690430619580,-0.578781,-0.270706,0.302158
1480690430624592,-0.579408,-0.270411,0.302436
1480690430647152,-0.579509,-0.270278,0.302412
1480690430663711,-0.579509,-0.270278,0.302412
1480690430686257,-0.579408,-0.270411,0.302436
1480690430701296,-0.579544,-0.270397,0.302456
1480690430730373,-0.579357,-0.270138,0.302469
1480690430745915,-0.579357,-0.270138,0.302469
1480690430774491,-0.580308,-0.270089,0.302754
1480690430783516,-0.580409,-0.269956,0.302731
1480690430806075,-0.580273,-0.269969,0.30271
1480690430827632,-0.580273,-0.269969,0.30271
1480690430844176,-0.580308,-0.270089,0.302754
1480690430866235,-0.580444,-0.270075,0.302775
1480690430887292,-0.580546,-0.269942,0.302751
1480690430909851,-0.580409,-0.269956,0.302731
1480690430925893,-0.580571,-0.270007,0.302905
1480690430940433,-0.580571,-0.270007,0.302905
1480690430963494,-0.580571,-0.270007,0.302905
1480690430994575,-0.579977,-0.269745,0.302715
1480690431000593,-0.579767,-0.269913,0.302731
1480690431023654,-0.580827,-0.269828,0.303024
1480690431046715,-0.580928,-0.269695,0.303
1480690431060251,-0.580291,-0.269936,0.302832
1480690431083814,-0.579375,-0.270105,0.302591
1480690431106486,-0.579375,-0.270105,0.302591
1480690431128432,-0.579511,-0.270092,0.302612
1480690431144475,-0.579647,-0.270079,0.302633
1480690431166032,-0.579647,-0.270079,0.302633
1480690431188593,-0.579647,-0.270079,0.302633
1480690431205135,-0.579647,-0.270079,0.302633
1480690431233713,-0.579647,-0.270079,0.302633
1480690431247248,-0.579647,-0.270079,0.302633
1480690431271312,-0.579756,-0.270044,0.30264
1480690431293871,-0.579892,-0.270031,0.302661
1480690431306906,-0.579792,-0.269978,0.302885
1480690431330971,-0.579637,-0.270024,0.302742
1480690431347514,-0.579637,-0.270024,0.302742
1480690431368070,-0.579774,-0.270011,0.302763
