timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480628787058485,1,-3,-3,-2,-2,0,3,7
1480628787058485,-7,-3,0,0,1,0,-2,-4
1480628787059983,-9,-2,-2,-3,0,1,-1,-5
1480628787059983,-3,-4,-3,-3,-1,-1,0,2
1480628787072515,-9,-1,0,-1,-1,-2,-7,-12
1480628787072515,5,-4,0,-2,-1,1,10,16
1480628787079534,4,9,4,2,1,2,0,0
1480628787079534,10,2,0,-1,-2,-1,-1,0
1480628787095578,1,-1,-1,0,1,0,0,3
1480628787095578,6,-1,-3,-1,-1,-2,-2,6
1480628787097582,9,3,3,-1,0,0,2,0
1480628787097582,4,0,-3,-1,0,-1,0,10
1480628787118137,9,7,2,2,1,0,-5,-6
1480628787118137,-4,-1,-2,-2,0,3,7,1
1480628787120145,-13,-5,0,3,1,0,2,6
1480628787120145,4,-6,-4,-4,-2,-1,-5,-13
1480628787133177,-4,-2,-2,-2,2,1,2,7
1480628787133177,-19,-3,-2,-1,0,-2,-5,-7
1480628787141700,10,3,0,1,0,-1,0,2
1480628787141700,-18,-11,-5,-4,-1,0,1,-7
1480628787155737,19,3,-2,-4,-3,-2,0,3
1480628787155737,-8,-7,-4,-3,-1,-2,-4,-9
1480628787157747,-18,0,3,-2,-2,-2,-3,-17
1480628787157747,30,12,5,3,1,0,6,20
1480628787178297,-4,-5,-3,-1,0,0,5,6
1480628787178297,-9,-3,0,0,-2,-1,-4,-7
1480628787179801,-1,-1,-1,-1,-1,1,2,2
1480628787179801,4,-3,-2,-2,-1,-3,-1,5
1480628787192836,-5,1,0,0,1,1,4,-1
1480628787192836,-8,-3,-2,-1,-2,-2,0,-3
1480628787199353,-2,-1,-2,0,0,0,-5,1
1480628787199353,-12,-7,-1,-3,-3,-1,2,-14
1480628787223417,14,8,5,1,1,-1,-4,-6
1480628787223417,12,6,1,0,0,-1,0,8
1480628787224921,11,7,0,1,0,2,1,2
1480628787224921,-9,2,-1,1,0,-1,-1,-2
1480628787238458,-3,-3,-3,-2,0,1,2,-6
1480628787238458,6,2,1,0,-1,-1,-2,-2
1480628787239961,-8,-3,-2,1,-1,1,1,-2
1480628787239961,19,6,2,0,1,3,5,7
1480628787260015,-5,-5,-3,-2,-2,-3,-12,-2
1480628787260015,-29,-7,-2,-4,-2,-1,8,-10
1480628787268538,-8,-3,-1,-2,-1,-1,0,0
1480628787268538,-11,2,0,1,0,0,1,-4
1480628787276559,-7,-4,0,0,0,1,1,4
1480628787276559,-1,6,0,0,-1,-2,-10,-12
1480628787278066,12,0,4,1,1,-1,0,4
1480628787278066,-9,-1,-1,1,1,-1,0,-7
1480628787297614,-13,-4,-2,-1,-3,-3,-1,-2
1480628787297614,9,-2,-2,-1,-3,0,-1,1
1480628787306137,10,-4,-3,-1,-2,-3,0,2
1480628787306137,-2,0,0,1,0,1,-2,0
1480628787312153,-16,-4,-3,-3,-4,-2,1,-5
1480628787312153,11,2,1,-1,3,0,-3,-1
1480628787327194,5,0,-1,-1,0,-1,-2,0
1480628787327194,7,-8,-2,-2,-2,-2,-4,8
1480628787335716,-13,-2,-1,-4,-3,-3,-2,0
