timestamp,roll,pitch,yaw
1480623779863859,-1.35278,0.133404,-0.689656
1480623779881907,-1.3528,0.133436,-0.689677
1480623779901461,-1.35286,0.133598,-0.689666
1480623779919508,-1.35286,0.133598,-0.689666
1480623779942071,-1.35286,0.133598,-0.689666
1480623779961620,-1.35286,0.133598,-0.689666
1480623779984180,-1.35286,0.133598,-0.689666
1480623780015763,-1.35286,0.133598,-0.689666
1480623780021279,-1.35286,0.133598,-0.689666
1480623780043838,-1.35293,0.13369,-0.689761
1480623780069407,-1.35292,0.13376,-0.689655
1480623780081438,-1.35292,0.13376,-0.689655
1480623780105503,-1.35291,0.133728,-0.689634
1480623780129566,-1.35291,0.133728,-0.689634
1480623780141602,-1.35306,0.1337,-0.689659
1480623780164160,-1.35298,0.13382,-0.689729
1480623780182206,-1.35298,0.13382,-0.689729
1480623780201257,-1.35313,0.133792,-0.689754
1480623780231336,-1.35313,0.133792,-0.689754
1480623780241867,-1.35313,0.133863,-0.689648
1480623780261417,-1.35313,0.133863,-0.689648
1480623780293006,-1.35297,0.13389,-0.689623
1480623780302025,-1.35297,0.13389,-0.689623
1480623780321578,-1.35304,0.133982,-0.689718
1480623780346644,-1.35304,0.133982,-0.689718
1480623780367700,-1.35304,0.133982,-0.689718
1480623780384244,-1.35304,0.133982,-0.689718
1480623780403799,-1.35304,0.134084,-0.689633
1480623780422345,-1.35304,0.134084,-0.689633
1480623780442902,-1.35303,0.134052,-0.689612
1480623780463955,-1.3531,0.134144,-0.689707
1480623780482004,-1.3531,0.134144,-0.689707
1480623780503060,-1.3531,0.134144,-0.689707
1480623780524122,-1.3531,0.134144,-0.689707
1480623780549183,-1.3531,0.134144,-0.689707
1480623780570239,-1.35311,0.134246,-0.689622
1480623780591796,-1.35318,0.134338,-0.689717
1480623780609343,-1.35318,0.134338,-0.689717
1480623780631903,-1.35316,0.134306,-0.689696
1480623780651454,-1.35316,0.134306,-0.689696
1480623780666494,-1.35316,0.134306,-0.689696
1480623780684543,-1.35332,0.134279,-0.689721
1480623780713119,-1.35332,0.134279,-0.689721
1480623780737685,-1.35357,0.134685,-0.689974
1480623780759242,-1.35357,0.134685,-0.689974
1480623780763753,-1.35357,0.134685,-0.689974
1480623780781802,-1.35357,0.134685,-0.689974
1480623780804361,-1.35357,0.134685,-0.689974
1480623780823914,-1.35357,0.134685,-0.689974
1480623780847978,-1.35357,0.134685,-0.689974
1480623780864522,-1.35357,0.134685,-0.689974
1480623780884074,-1.35363,0.134847,-0.689963
1480623780903125,-1.35363,0.134847,-0.689963
1480623780924182,-1.35363,0.134847,-0.689963
1480623780943733,-1.35363,0.134847,-0.689963
1480623780961781,-1.35363,0.134847,-0.689963
1480623780992362,-1.35363,0.134847,-0.689963
1480623781011412,-1.35347,0.134874,-0.689938
1480623781021941,-1.35363,0.134847,-0.689963
1480623781052021,-1.3537,0.134939,-0.690058
1480623781064052,-1.35368,0.134907,-0.690037
1480623781089622,-1.35368,0.134907,-0.690037
1480623781104159,-1.35362,0.134815,-0.689942
1480623781126720,-1.35368,0.134907,-0.690037
1480623781141762,-1.35368,0.134977,-0.689931
1480623781164319,-1.35383,0.134949,-0.689956
1480623781183871,-1.35375,0.135069,-0.690026
1480623781202421,-1.35318,0.134962,-0.68991
1480623781228994,-1.35299,0.134891,-0.689939
1480623781253056,-1.35299,0.134891,-0.689939
1480623781268096,-1.3529,0.134767,-0.689822
1480623781290657,-1.35297,0.134859,-0.689917
1480623781304191,-1.35297,0.134859,-0.689917
1480623781329259,-1.35313,0.134832,-0.689942
1480623781351818,-1.35313,0.134832,-0.689942
1480623781382399,-1.35312,0.134902,-0.689836
1480623781393930,-1.35296,0.134929,-0.689811
1480623781404458,-1.35296,0.134929,-0.689811
1480623781441557,-1.35296,0.134929,-0.689811
1480623781446570,-1.35296,0.134929,-0.689811
1480623781464619,-1.35303,0.135021,-0.689906
1480623781492694,-1.35303,0.135021,-0.689906
1480623781513748,-1.35319,0.134994,-0.689931
1480623781524781,-1.35319,0.134994,-0.689931
1480623781567893,-1.35319,0.134994,-0.689931
1480623781576917,-1.35319,0.134994,-0.689931
1480623781584438,-1.35319,0.134994,-0.689931
