timestamp,x,y,z,w
1480623779863859,-0.570251,0.260071,-0.223755,0.746338
1480623779881907,-0.570251,0.260071,-0.223755,0.746399
1480623779901461,-0.570251,0.260132,-0.223694,0.746399
1480623779919508,-0.570251,0.260132,-0.223694,0.746399
1480623779942071,-0.570251,0.260132,-0.223694,0.746399
1480623779961620,-0.570251,0.260132,-0.223694,0.746399
1480623779984180,-0.570251,0.260132,-0.223694,0.746399
1480623780015763,-0.570251,0.260132,-0.223694,0.746399
1480623780021279,-0.570251,0.260132,-0.223694,0.746399
1480623780043838,-0.570251,0.260193,-0.223694,0.746399
1480623780069407,-0.570251,0.260193,-0.223633,0.746399
1480623780081438,-0.570251,0.260193,-0.223633,0.746399
1480623780105503,-0.570251,0.260193,-0.223633,0.746338
1480623780129566,-0.570251,0.260193,-0.223633,0.746338
1480623780141602,-0.570313,0.260193,-0.223633,0.746338
1480623780164160,-0.570251,0.260254,-0.223633,0.746338
1480623780182206,-0.570251,0.260254,-0.223633,0.746338
1480623780201257,-0.570313,0.260254,-0.223633,0.746338
1480623780231336,-0.570313,0.260254,-0.223633,0.746338
1480623780241867,-0.570313,0.260254,-0.223572,0.746338
1480623780261417,-0.570313,0.260254,-0.223572,0.746338
1480623780293006,-0.570251,0.260254,-0.223572,0.746338
1480623780302025,-0.570251,0.260254,-0.223572,0.746338
1480623780321578,-0.570251,0.260315,-0.223572,0.746338
1480623780346644,-0.570251,0.260315,-0.223572,0.746338
1480623780367700,-0.570251,0.260315,-0.223572,0.746338
1480623780384244,-0.570251,0.260315,-0.223572,0.746338
1480623780403799,-0.570251,0.260315,-0.223511,0.746399
1480623780422345,-0.570251,0.260315,-0.223511,0.746399
1480623780442902,-0.570251,0.260315,-0.223511,0.746338
1480623780463955,-0.570251,0.260376,-0.223511,0.746338
1480623780482004,-0.570251,0.260376,-0.223511,0.746338
1480623780503060,-0.570251,0.260376,-0.223511,0.746338
1480623780524122,-0.570251,0.260376,-0.223511,0.746338
1480623780549183,-0.570251,0.260376,-0.223511,0.746338
1480623780570239,-0.570251,0.260376,-0.22345,0.746399
1480623780591796,-0.570251,0.260437,-0.22345,0.746399
1480623780609343,-0.570251,0.260437,-0.22345,0.746399
1480623780631903,-0.570251,0.260437,-0.22345,0.746338
1480623780651454,-0.570251,0.260437,-0.22345,0.746338
1480623780666494,-0.570251,0.260437,-0.22345,0.746338
1480623780684543,-0.570313,0.260437,-0.22345,0.746338
1480623780713119,-0.570313,0.260437,-0.22345,0.746338
1480623780737685,-0.570313,0.260681,-0.223389,0.746277
1480623780759242,-0.570313,0.260681,-0.223389,0.746277
1480623780763753,-0.570313,0.260681,-0.223389,0.746277
1480623780781802,-0.570313,0.260681,-0.223389,0.746277
1480623780804361,-0.570313,0.260681,-0.223389,0.746277
1480623780823914,-0.570313,0.260681,-0.223389,0.746277
1480623780847978,-0.570313,0.260681,-0.223389,0.746277
