timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480526550637770,1,-1,0,-1,1,0,0,-2
1480526550637770,-1,-3,-2,-2,-1,1,-1,0
1480526550640277,-1,-1,-1,-1,0,-1,-2,-1
1480526550640277,0,0,-2,0,0,0,-2,-2
1480526550651808,-1,-1,-1,-1,1,-1,0,-1
1480526550651808,-1,-1,-1,0,-1,0,-1,-1
1480526550660334,1,-2,0,-1,0,-1,0,0
1480526550660334,0,-1,0,-1,-1,-1,1,1
1480526550674869,-1,0,-1,0,-1,-1,-1,0
1480526550674869,0,-1,-3,-1,-2,-3,0,-1
1480526550676874,-1,-1,-2,0,-1,1,-2,-1
1480526550676874,-1,0,0,0,-2,0,-1,0
1480526550697429,-1,1,-2,-3,-1,0,1,-1
1480526550697429,-1,1,0,0,0,-1,-1,1
1480526550698933,1,-1,0,-1,-2,-1,0,-1
1480526550698933,0,-1,-1,-1,-1,0,1,0
1480526550719989,0,-1,-2,0,0,0,1,0
1480526550719989,-2,-1,0,-1,-2,-1,0,0
1480526550721493,-2,0,0,-2,0,0,0,0
1480526550721493,0,-1,-1,0,0,-1,-2,-1
1480526550735029,-1,-2,0,0,-1,0,0,-1
1480526550735029,0,-1,0,0,1,0,-2,-2
1480526550736534,0,-2,-1,0,-2,-1,-1,0
1480526550736534,0,0,-1,-1,-1,-1,-2,1
1480526550758091,-2,-1,-1,1,-1,-3,-2,0
1480526550758091,0,-2,0,-2,-2,-1,2,-2
1480526550759598,0,-1,-1,2,1,-2,-1,-1
1480526550759598,-1,0,-1,-2,0,-2,-1,0
1480526550771126,0,-3,-1,0,0,0,0,0
1480526550771126,-2,-1,-1,-1,-1,0,-1,1
1480526550780150,-1,1,1,-2,-3,0,1,-1
1480526550780150,-1,0,1,-1,-1,-2,-1,-1
1480526550795189,0,-2,-1,-2,-1,-3,-2,0
1480526550795189,0,-1,-2,-1,-1,-1,-1,-1
1480526550796693,-1,0,-2,0,-2,-1,0,0
1480526550796693,-1,0,-3,2,-2,1,0,-1
1480526550824768,-1,0,1,-2,-2,1,0,-1
1480526550824768,-1,-1,1,0,0,-1,0,-3
1480526550826773,-1,-2,-2,-2,1,0,-1,0
1480526550826773,0,-1,-1,0,1,0,1,-1
1480526550839809,-1,0,-1,-1,0,0,0,-2
1480526550839809,1,-1,1,2,-1,-2,1,0
1480526550842818,-2,0,-3,-1,-2,-2,-1,-1
1480526550842818,-1,-2,-2,-1,-3,-1,0,0
1480526550862368,-1,2,-1,0,0,0,-1,-1
1480526550862368,-1,-2,-2,-1,0,1,-1,1
1480526550863872,1,0,0,-1,-2,-2,0,-1
1480526550863872,0,-2,-1,0,-1,0,0,0
1480526550877409,-1,0,-2,0,-2,1,0,-1
1480526550877409,-2,-1,-3,0,-1,0,0,0
1480526550879414,-1,0,-1,-1,-1,0,0,-1
1480526550879414,-2,-1,1,-1,-1,0,-1,-1
1480526550899968,-2,-2,1,-3,0,-1,-1,0
1480526550899968,-1,-1,0,0,0,0,-3,0
1480526550901472,-1,-1,-1,0,-1,-1,-1,-1
1480526550901472,0,-1,-2,0,-2,0,-1,-2
1480526550915008,0,0,0,1,0,1,-1,-1
1480526550915008,-2,0,-2,-2,1,-2,1,2
1480526550916512,-1,-3,0,0,-2,0,0,0
1480526550916512,0,0,0,-2,-2,-1,-1,-2
1480526550937568,2,-1,-2,0,-2,-3,-2,-2
1480526550937568,0,1,-1,0,0,-1,0,0
1480526550939073,0,-1,-2,-1,-1,-2,-1,-2
1480526550939073,-1,0,-3,-1,0,-1,1,2
1480526550960127,0,-1,1,-1,1,-1,-1,2
1480526550960127,0,-1,1,-1,-2,-1,0,0
1480526550961632,0,2,1,-1,1,1,-1,0
1480526550961632,-1,0,-2,0,0,0,-1,-3
1480526550974166,-2,-1,-2,0,0,-2,-2,1
1480526550974166,-1,-1,0,0,-1,-1,0,-1
1480526550981185,-2,1,0,0,1,-1,0,-2
1480526550981185,0,-1,0,0,0,1,-1,-1
1480526550997226,0,-1,0,-1,-3,-1,-1,-1
1480526550997226,0,-2,-1,-1,-2,-1,-1,-2
1480526551003744,-1,-1,-2,0,0,0,-1,0
1480526551003744,-1,-1,-1,-1,-1,-1,-1,-2
1480526551019787,-2,-1,-2,-1,0,-1,0,-2
1480526551019787,0,-1,1,-1,0,-1,-1,0
1480526551021792,-1,-1,0,-1,-1,0,0,1
1480526551021792,0,0,0,-1,0,-1,-1,1
1480526551034326,-1,-2,-1,2,-1,1,-1,-2
1480526551034326,-3,-1,-3,-1,1,1,1,-1
1480526551041347,0,-2,0,-1,-3,-1,-1,-2
1480526551041347,0,0,0,-3,0,0,0,1
1480526551057888,-1,-1,-1,-1,-1,0,-1,1
1480526551057888,0,0,-1,-1,-1,0,1,0
1480526551063403,1,0,0,0,-1,0,-1,1
1480526551063403,0,0,0,-1,-1,-2,1,0
1480526551079947,-2,-2,1,-1,-2,-1,-2,0
1480526551079947,1,0,-1,1,-2,0,-1,-1
1480526551081451,-3,0,0,-1,0,-1,-1,1
1480526551081451,-1,-2,-1,1,-1,-1,-2,0
1480526551102507,1,0,-1,-1,1,0,-1,-1
1480526551102507,0,0,-2,-1,-2,-2,0,-1
1480526551104011,-1,-1,0,0,-1,1,-1,-1
1480526551104011,-1,-1,-1,1,0,-1,-1,0
1480526551117548,-2,-1,-2,-1,0,1,-1,-2
1480526551117548,-1,-3,2,-1,-2,0,0,2
1480526551119051,3,0,-1,-2,0,-2,-1,-2
1480526551119051,-1,1,-1,-1,0,-1,-1,0
1480526551140107,1,0,-1,-1,0,-1,-1,0
1480526551140107,-1,0,0,-1,0,-3,0,-1
1480526551141612,-1,-2,1,0,-1,-1,0,-1
1480526551141612,-2,0,1,-1,-1,-2,-1,-1
1480526551154146,1,0,0,1,-1,0,0,-1
1480526551154146,0,0,-2,1,-1,0,-2,-2
1480526551161163,-1,0,-1,0,-1,0,1,-1
1480526551161163,-1,-2,-2,-1,-1,0,1,-2
1480526551177707,-1,-2,1,-1,-1,-2,0,-1
1480526551177707,0,-1,0,-2,-2,1,-1,-1
1480526551179211,-1,-1,-2,-1,0,0,-1,-1
1480526551179211,0,-2,0,-1,0,1,-1,0
1480526551200768,0,-1,-1,-1,-2,-3,0,1
1480526551200768,-3,0,-2,1,-2,-1,0,-1
1480526551215308,0,0,0,-1,0,-2,1,-1
1480526551215308,-1,1,-1,0,-2,1,0,-1
1480526551215809,0,-1,-1,0,1,-2,0,-1
1480526551215809,1,0,-1,-2,0,0,-2,0
1480526551221322,1,-2,-2,-1,0,1,-1,0
1480526551221322,-2,-2,-1,0,-2,-1,-2,-2
1480526551237867,0,0,-1,-1,-1,-2,-1,0
1480526551237867,-1,0,-1,-2,-1,-1,0,-1
1480526551243883,-1,0,-1,-1,-2,0,0,0
1480526551243883,1,0,1,1,-2,1,1,0
1480526551260427,0,0,0,1,-2,1,0,-1
1480526551260427,-2,-1,-2,0,-1,-1,-1,0
1480526551274966,-1,-1,-1,0,0,0,0,0
1480526551274966,-1,1,-2,0,0,-1,0,0
1480526551275970,-2,-2,-1,-2,-1,-1,-1,-2
1480526551275970,2,-1,-1,-1,0,0,-1,1
1480526551280981,0,-1,1,0,-1,1,-1,-1
1480526551280981,1,-2,-1,1,0,0,-1,1
1480526551297526,2,0,0,-1,-2,1,1,0
1480526551297526,-2,-1,-1,0,0,-1,-1,0
1480526551299030,-1,-1,-2,-2,1,-1,-1,0
1480526551299030,0,0,0,-2,-1,-1,-2,-1
1480526551320086,0,3,-1,-1,0,0,0,1
1480526551320086,1,-2,0,-1,-3,0,0,-2
1480526551321589,1,0,0,0,0,0,0,-1
1480526551321589,1,-1,-1,-1,0,1,1,0
1480526551343147,-1,-1,-3,-1,-1,1,0,-1
1480526551343147,-2,-2,0,-1,0,2,-1,-1
1480526551344651,1,0,-2,0,0,-3,0,0
1480526551344651,-1,-1,-1,0,-2,-1,-1,-1
1480526551357685,-1,-1,1,0,-1,0,-2,-1
1480526551357685,-1,-2,0,0,0,-1,-1,-1
1480526551359191,0,0,0,0,-2,-2,0,-2
1480526551359191,0,-2,-1,-1,0,-1,-1,0
1480526551380246,-1,-4,0,-1,0,0,-1,0
1480526551380246,-1,-1,-1,0,0,0,-1,0
1480526551382251,-1,0,0,1,0,1,0,0
1480526551382251,-1,-1,-2,-1,0,0,1,0
1480526551393782,-2,0,-2,0,0,0,-1,-1
1480526551393782,1,1,-2,-1,1,-1,1,-1
1480526551402806,-1,-3,1,0,0,0,-1,0
1480526551402806,-2,-1,0,-1,0,0,-2,1
1480526551424865,-1,1,0,-2,-1,-1,-2,-2
1480526551424865,0,2,1,-2,-2,-4,0,1
1480526551426871,-1,0,-1,-1,-1,-2,1,0
1480526551426871,0,1,0,0,0,0,1,0
1480526551447424,-1,0,-1,0,-1,-1,0,0
1480526551447424,1,-2,-2,1,1,0,-2,-2
1480526551448928,-1,1,-1,-2,-1,-1,0,-1
1480526551448928,-1,-1,1,-2,-1,0,-2,-2
1480526551453440,1,-1,0,0,1,1,0,-1
1480526551453440,-1,1,-1,0,0,0,-1,-1
1480526551462465,-2,-1,-1,1,-1,0,-1,0
1480526551462465,-1,-1,-1,-1,1,-1,0,0
1480526551485024,-2,-2,0,-2,-2,0,0,0
1480526551485024,0,0,0,0,0,0,1,0
1480526551486528,-1,1,-2,0,1,2,0,1
1480526551486528,-1,0,0,-1,-1,-1,0,0
1480526551500064,0,0,-1,-1,0,-1,0,-1
1480526551500064,0,-1,1,-2,-2,-1,-1,-1
1480526551501568,-1,0,-1,-2,-1,0,-1,0
1480526551501568,-1,-3,-1,-1,-2,1,0,-2
1480526551522624,-1,-2,0,1,1,0,1,-1
1480526551522624,-2,-2,-1,1,0,-1,-1,-1
1480526551524129,0,-2,-2,-1,-1,0,-1,-1
1480526551524129,0,0,0,0,1,0,-2,0
1480526551538165,-1,-2,-1,0,0,-1,-1,0
1480526551538165,-1,-2,-1,-2,-2,-1,-1,-1
1480526551539669,0,-1,0,-1,-2,-2,-1,0
1480526551539669,-1,1,-2,0,0,-1,1,-2
1480526551560726,0,0,0,-2,-1,-2,0,-1
1480526551560726,-1,-2,-1,-2,0,0,0,-1
1480526551562230,1,-1,0,-4,0,1,-1,-2
1480526551562230,0,0,-1,0,0,-1,-2,0
