timestamp,roll,pitch,yaw
1480611977250768,-1.18032,-0.145141,2.89496
1480611977281350,-1.18018,-0.145122,2.89496
1480611977289371,-1.17929,-0.145081,2.89479
1480611977319451,-1.17884,-0.145197,2.89473
1480611977331484,-1.17835,-0.145551,2.8945
1480611977348027,-1.17819,-0.145734,2.89464
1480611977370588,-1.17804,-0.145918,2.89477
1480611977397662,-1.17803,-0.146018,2.89484
1480611977409692,-1.17786,-0.14607,2.8947
1480611977438267,-1.17728,-0.146065,2.89457
1480611977448294,-1.17728,-0.146065,2.89457
1480611977469350,-1.17728,-0.146065,2.89457
1480611977497926,-1.17728,-0.146065,2.89457
1480611977508454,-1.17728,-0.146065,2.89457
1480611977543548,-1.17636,-0.146259,2.89471
1480611977561095,-1.17542,-0.146623,2.89478
1480611977574630,-1.17496,-0.147073,2.89511
1480611977597192,-1.17496,-0.147073,2.89511
1480611977610728,-1.17496,-0.146903,2.89514
1480611977629276,-1.1745,-0.147119,2.89514
1480611977649330,-1.17373,-0.147469,2.89508
1480611977673894,-1.1734,-0.147805,2.89515
1480611977690939,-1.1734,-0.147805,2.89515
1480611977709489,-1.1734,-0.147805,2.89515
1480611977738065,-1.17341,-0.147704,2.89508
1480611977753106,-1.17341,-0.147635,2.89518
1480611977778672,-1.1734,-0.147805,2.89515
1480611977790704,-1.1734,-0.147805,2.89515
1480611977820786,-1.17341,-0.147704,2.89508
1480611977844350,-1.17341,-0.147704,2.89508
1480611977850364,-1.17344,-0.147634,2.89521
1480611977873927,-1.17327,-0.147617,2.89518
1480611977890972,-1.17327,-0.147617,2.89518
1480611977927068,-1.17327,-0.147617,2.89518
1480611977933585,-1.17327,-0.147685,2.89508
1480611977951633,-1.17311,-0.147599,2.89515
1480611977970684,-1.17311,-0.147599,2.89515
1480611977993746,-1.17311,-0.147599,2.89515
1480611978015804,-1.17313,-0.147598,2.89518
1480611978030342,-1.17313,-0.147667,2.89508
1480611978063432,-1.17312,-0.147768,2.89515
1480611978070951,-1.17371,-0.14774,2.89511
1480611978090502,-1.17371,-0.147671,2.89521
1480611978113063,-1.17371,-0.147671,2.89521
1480611978131111,-1.17371,-0.14774,2.89511
1480611978150663,-1.17431,-0.147918,2.89479
1480611978174226,-1.17501,-0.148184,2.89433
1480611978190769,-1.17546,-0.148513,2.89397
1480611978210824,-1.1753,-0.148394,2.89387
1480611978232882,-1.17559,-0.148468,2.89361
1480611978251430,-1.17574,-0.148353,2.89338
1480611978273489,-1.17577,-0.148352,2.89341
1480611978296054,-1.17608,-0.148155,2.89312
1480611978311090,-1.17672,-0.147755,2.89301
1480611978338161,-1.17672,-0.147755,2.89301
1480611978353202,-1.17734,-0.147187,2.89291
1480611978375762,-1.17781,-0.14687,2.89284
1480611978408348,-1.17829,-0.146315,2.8929
1480611978412860,-1.17862,-0.14615,2.8928
1480611978430910,-1.17924,-0.146021,2.89274
1480611978455473,-1.17998,-0.145843,2.89273
1480611978490567,-1.18093,-0.145581,2.89273
1480611978503602,-1.18091,-0.145412,2.89273
1480611978512124,-1.18107,-0.145499,2.89266
1480611978533181,-1.18153,-0.145522,2.89253
1480611978576797,-1.18183,-0.145496,2.8922
1480611978580807,-1.18199,-0.14535,2.89181
1480611978618407,-1.18214,-0.145105,2.89131
1480611978620913,-1.18265,-0.144826,2.89102
1480611978633448,-1.18248,-0.144815,2.89052
1480611978652999,-1.18237,-0.1447,2.89003
1480611978671048,-1.18255,-0.144354,2.8895
1480611978708146,-1.18272,-0.143908,2.88887
1480611978713159,-1.18292,-0.143461,2.88828
1480611978762291,-1.18297,-0.143095,2.88775
1480611978768306,-1.18283,-0.142982,2.88722
1480611978780842,-1.18269,-0.1428,2.88679
1480611978796882,-1.18303,-0.142742,2.88633
1480611978813426,-1.18286,-0.142725,2.8863
1480611978832978,-1.18286,-0.142656,2.8864
1480611978851026,-1.1833,-0.14265,2.88607
1480611978889629,-1.18361,-0.142757,2.88601
1480611978894642,-1.18372,-0.143216,2.88601
