timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480611977266812,-2,-4,0,5,2,4,-3,-7
1480611977266812,0,4,2,1,-1,0,0,2
1480611977267313,-3,1,3,-1,-2,0,-1,-1
1480611977267313,4,-3,-1,-2,-3,0,4,1
1480611977281851,-1,1,-2,0,2,-2,0,2
1480611977281851,-6,-6,0,0,-1,1,-2,-2
1480611977288870,1,0,0,1,-3,-1,-2,-1
1480611977288870,-1,1,-3,0,2,0,0,0
1480611977303408,1,1,-2,1,0,-4,-1,-1
1480611977303408,2,-3,-2,4,0,0,0,0
1480611977318950,-1,-4,-1,-1,-1,0,0,1
1480611977318950,-2,2,0,0,2,1,-1,-4
1480611977327978,2,-1,-1,-6,0,-2,-1,2
1480611977327978,0,-7,-2,-5,-5,-5,-2,1
1480611977329478,-2,4,-1,1,-3,-4,6,-1
1480611977329478,-2,0,-1,3,4,6,6,1
1480611977341008,2,5,0,-1,-1,-1,-9,-3
1480611977341008,-4,0,0,4,1,1,-3,-1
1480611977342011,0,-1,-2,-1,-3,-2,-3,-3
1480611977342011,2,3,-1,-3,-3,-5,-1,0
1480611977363568,-2,-8,-2,0,-4,-3,3,2
1480611977363568,-1,0,0,3,-2,-3,1,-1
1480611977364572,2,6,-2,-6,5,8,-2,0
1480611977364572,-5,-12,-1,2,-2,0,1,-1
1480611977394652,1,-3,-1,1,3,0,0,2
1480611977394652,2,7,2,-5,-5,-6,-6,-3
1480611977396155,-7,-5,-2,0,-2,-5,-2,-1
1480611977396155,0,-5,-2,-3,-2,-2,-4,-1
1480611977400668,-1,4,1,0,-3,-2,3,0
1480611977400668,2,-5,-3,1,2,2,1,3
1480611977408688,1,2,-1,-1,-4,0,-7,-9
1480611977408688,-1,1,-3,-5,-2,-1,-2,1
1480611977423728,-3,-6,0,6,3,-2,9,1
1480611977423728,1,3,1,-1,2,-2,1,-1
1480611977424731,-2,1,2,1,-1,4,0,1
1480611977424731,0,-3,1,2,2,-1,1,-2
1480611977446790,0,5,-2,-3,-3,-2,-1,-2
1480611977446790,-1,-1,-1,-1,-2,2,1,3
1480611977447793,0,1,-1,-6,2,-4,3,-1
1480611977447793,0,-5,3,5,-2,-2,-4,0
1480611977460326,-3,-4,-2,-1,-5,-6,-4,1
1480611977460326,-7,-3,-1,-1,13,15,5,-3
1480611977468849,0,-7,-2,0,-9,0,-3,1
1480611977468849,3,7,1,0,5,-4,3,1
1480611977483387,4,2,2,-1,-3,-6,0,0
1480611977483387,3,-7,-3,-3,-2,-2,-2,-1
1480611977490908,-3,5,0,4,3,-1,-1,2
1480611977490908,-2,-5,-7,-4,-2,1,4,-4
1480611977506950,-2,-3,5,2,-3,-4,-3,-1
1480611977506950,2,3,-2,-4,-3,-3,-2,3
1480611977507451,2,-2,1,0,1,1,-2,-3
1480611977507451,-2,1,1,-1,1,-2,-5,-1
1480611977520487,-3,1,-4,-3,3,-2,-2,-2
1480611977520487,0,0,-3,0,-4,-2,4,1
1480611977529012,1,-4,1,2,4,3,0,2
1480611977529012,0,0,0,-2,-3,4,-4,-1
1480611977559591,-1,-3,-1,-4,-1,-4,3,2
1480611977559591,-5,-4,0,0,-4,-4,-4,-6
1480611977560092,0,3,-2,3,3,0,1,0
1480611977560092,1,1,-1,0,1,2,-2,-3
1480611977566609,1,-1,1,-2,0,3,2,0
1480611977566609,-8,-13,-3,1,-2,-2,2,0
1480611977573627,1,5,0,-2,-7,-8,-10,-3
1480611977573627,-3,-8,2,-2,1,-9,-2,2
1480611977589169,2,4,1,1,3,5,5,-1
1480611977589169,-1,3,1,-2,7,10,-2,-2
1480611977596189,2,-1,1,4,-6,-6,4,0
1480611977596189,-2,-2,-1,-2,-3,2,2,-3
1480611977603708,-1,-1,-3,1,6,-7,-5,-1
1480611977603708,2,3,-1,-3,-4,-2,-2,-2
1480611977604712,0,-2,1,2,3,4,0,1
1480611977604712,-1,3,1,-3,-8,-7,-1,-2
1480611977627773,0,-2,0,-1,-3,5,-1,1
1480611977627773,1,8,2,-4,-1,-2,0,-1
1480611977628275,1,-3,-2,1,3,-1,0,1
1480611977628275,1,1,2,-1,-5,0,3,1
1480611977640305,-8,-2,-1,-1,-5,0,-4,-1
1480611977640305,0,4,3,3,1,-10,-2,-2
1480611977648827,0,-8,0,-4,-1,9,2,-1
1480611977648827,-3,2,2,5,9,6,0,-2
1480611977672391,-5,-3,-2,-5,0,5,-1,-2
1480611977672391,3,6,-1,-1,-9,-9,-1,-1
1480611977673393,-2,-12,0,-3,-10,-18,-1,1
1480611977673393,-1,0,-3,0,12,18,3,-1
1480611977687430,4,2,1,1,3,-6,-1,1
1480611977687430,-5,-2,0,-1,-2,3,4,1
1480611977689435,1,8,-2,-3,4,3,1,1
1480611977689435,1,-5,-1,2,-4,-1,-2,0
1480611977700466,-2,0,-1,-3,-10,-3,0,2
1480611977700466,2,-2,-2,2,7,3,-6,-8
1480611977708486,2,3,-1,-7,2,0,1,0
1480611977708486,-3,-2,1,11,-3,-4,4,1
1480611977723526,-5,-11,-4,-5,-2,0,-3,-1
1480611977723526,2,-1,1,2,-5,-4,-4,2
1480611977724529,-2,1,2,1,-2,-1,-1,-2
1480611977724529,3,3,0,-4,1,-3,-3,0
1480611977746086,4,5,2,3,5,9,2,2
1480611977746086,-4,-6,-3,-2,0,4,4,2
1480611977747089,-1,0,-2,-2,-2,-5,0,-2
1480611977747089,-1,-5,1,-5,-4,-6,-2,-1
1480611977776667,1,2,-3,1,2,-5,0,-3
1480611977776667,0,9,1,-2,-1,2,-2,2
1480611977777673,0,-3,2,3,1,2,1,2
1480611977777673,-2,0,-3,0,-1,-3,-2,0
1480611977783686,1,2,-1,-2,4,1,-1,-2
1480611977783686,-1,-3,0,-5,-9,-4,0,-1
1480611977784689,-3,-1,0,8,8,9,-1,-2
1480611977784689,2,0,-1,-5,-5,-2,3,2
1480611977806247,1,1,0,2,-1,-5,-4,1
1480611977806247,0,-3,-1,0,3,-4,-6,-1
1480611977807248,1,0,0,-5,-5,-1,6,0
1480611977807248,0,1,-2,-2,-5,-4,-5,-6
1480611977837329,-5,-6,0,2,10,-1,4,1
1480611977837329,1,-1,0,2,-1,9,2,0
1480611977838331,-4,-8,-3,-1,5,3,-3,-2
1480611977838331,-2,6,1,0,0,1,0,-1
1480611977845350,1,2,0,-4,-9,-3,-3,-2
1480611977845350,3,-2,0,-2,0,-3,0,-1
1480611977845852,-4,-10,-4,-2,-7,-7,-2,1
1480611977845852,1,0,-2,-5,-2,1,-4,-1
1480611977866406,0,1,-2,3,2,1,-1,-1
1480611977866406,0,-1,1,0,5,3,2,0
1480611977866908,1,5,-1,-3,-7,-9,-2,-1
1480611977866908,-2,-3,-4,1,0,4,-3,1
1480611977889468,-3,0,-3,-4,-3,4,8,-4
1480611977889468,2,0,0,-1,-15,-19,0,5
1480611977889969,0,2,0,-1,11,11,-2,-1
1480611977889969,-1,-3,0,-2,1,0,0,-2
1480611977903506,1,2,1,6,8,2,-1,1
1480611977903506,-2,-5,-2,-2,-7,-6,-1,-2
1480611977904508,1,4,2,6,5,2,-3,0
1480611977904508,-5,-2,-2,0,-4,3,1,1
1480611977928574,0,-3,-1,0,2,3,1,1
1480611977928574,-5,-5,0,1,1,-3,-6,-2
1480611977929579,4,-1,-2,-4,-4,-4,1,1
1480611977929579,0,4,-2,-1,0,-1,-2,1
1480611977950130,3,-8,3,5,-3,-5,1,0
1480611977950130,-2,-2,-2,-1,-1,-2,-1,0
1480611977950635,-3,1,0,0,5,-2,0,0
1480611977950635,1,3,3,1,0,1,1,2
1480611977963665,0,4,0,-7,-9,-1,1,0
1480611977963665,-3,-4,-3,5,-1,-7,0,0
