timestamp,x,y,z,w
1480611977250768,-0.00848389,-0.558228,0.817383,0.141968
1480611977281350,-0.00848389,-0.558167,0.817444,0.141968
1480611977289371,-0.00848389,-0.5578,0.817688,0.142029
1480611977319451,-0.00842285,-0.557617,0.81781,0.14209
1480611977331484,-0.00830078,-0.557434,0.817871,0.142273
1480611977348027,-0.00817871,-0.557373,0.817932,0.142273
1480611977370588,-0.00805664,-0.557312,0.817993,0.142273
1480611977397662,-0.00799561,-0.557312,0.817993,0.142273
1480611977409692,-0.00799561,-0.557251,0.817993,0.142334
1480611977438267,-0.00799561,-0.557007,0.818176,0.142395
1480611977448294,-0.00799561,-0.557007,0.818176,0.142395
1480611977469350,-0.00799561,-0.557007,0.818176,0.142395
1480611977497926,-0.00799561,-0.557007,0.818176,0.142395
1480611977508454,-0.00799561,-0.557007,0.818176,0.142395
1480611977543548,-0.0078125,-0.556641,0.81842,0.142395
1480611977561095,-0.00756836,-0.556274,0.818604,0.142456
1480611977574630,-0.00726318,-0.556091,0.818787,0.142456
1480611977597192,-0.00726318,-0.556091,0.818787,0.142456
1480611977610728,-0.00732422,-0.556091,0.818787,0.142395
1480611977629276,-0.00720215,-0.555908,0.818909,0.142456
1480611977649330,-0.00701904,-0.555603,0.819092,0.142578
1480611977673894,-0.00683594,-0.555481,0.819153,0.142639
1480611977690939,-0.00683594,-0.555481,0.819153,0.142639
1480611977709489,-0.00683594,-0.555481,0.819153,0.142639
1480611977738065,-0.00689697,-0.555481,0.819153,0.142639
1480611977753106,-0.00689697,-0.555481,0.819153,0.142578
1480611977778672,-0.00683594,-0.555481,0.819153,0.142639
1480611977790704,-0.00683594,-0.555481,0.819153,0.142639
1480611977820786,-0.00689697,-0.555481,0.819153,0.142639
1480611977844350,-0.00689697,-0.555481,0.819153,0.142639
1480611977850364,-0.00689697,-0.555481,0.819214,0.142578
1480611977873927,-0.00689697,-0.55542,0.819214,0.142578
1480611977890972,-0.00689697,-0.55542,0.819214,0.142578
1480611977927068,-0.00689697,-0.55542,0.819214,0.142578
1480611977933585,-0.00689697,-0.55542,0.819214,0.142639
1480611977951633,-0.00689697,-0.555359,0.819214,0.142578
1480611977970684,-0.00689697,-0.555359,0.819214,0.142578
1480611977993746,-0.00689697,-0.555359,0.819214,0.142578
1480611978015804,-0.00689697,-0.555359,0.819275,0.142578
1480611978030342,-0.00689697,-0.555359,0.819275,0.142639
1480611978063432,-0.00683594,-0.555359,0.819275,0.142639
1480611978070951,-0.00689697,-0.555603,0.819092,0.142639
1480611978090502,-0.00689697,-0.555603,0.819092,0.142578
1480611978113063,-0.00689697,-0.555603,0.819092,0.142578
1480611978131111,-0.00689697,-0.555603,0.819092,0.142639
1480611978150663,-0.00695801,-0.555847,0.818909,0.142822
1480611978174226,-0.00701904,-0.556152,0.818604,0.143066
1480611978190769,-0.00701904,-0.556335,0.818481,0.143311
1480611978210824,-0.00708008,-0.556274,0.818481,0.143311
1480611978232882,-0.00714111,-0.556396,0.818359,0.143433
1480611978251430,-0.00726318,-0.556458,0.818298,0.143494
1480611978273489,-0.00726318,-0.556458,0.818359,0.143494
1480611978296054,-0.00744629,-0.55658,0.818237,0.143555
1480611978311090,-0.00769043,-0.556824,0.818115,0.143494
1480611978338161,-0.00769043,-0.556824,0.818115,0.143494
1480611978353202,-0.00799561,-0.557068,0.817932,0.143372
1480611978375762,-0.00817871,-0.557251,0.81781,0.143311
1480611978408348,-0.00842285,-0.557434,0.817688,0.143127
1480611978412860,-0.00854492,-0.557556,0.817627,0.143127
1480611978430910,-0.00866699,-0.5578,0.817505,0.143127
1480611978455473,-0.00878906,-0.558105,0.817261,0.143066
1480611978490567,-0.00897217,-0.558472,0.817078,0.143005
1480611978503602,-0.0090332,-0.558472,0.817017,0.142944
1480611978512124,-0.0090332,-0.558533,0.817017,0.143005
1480611978533181,-0.00909424,-0.558716,0.816895,0.143066
1480611978576797,-0.00921631,-0.558838,0.816772,0.143188
1480611978580807,-0.00939941,-0.558899,0.816711,0.143311
1480611978618407,-0.00964355,-0.55896,0.816589,0.143433
1480611978620913,-0.0098877,-0.559143,0.816528,0.143494
1480611978633448,-0.0100098,-0.559082,0.816467,0.143677
1480611978652999,-0.0101929,-0.559021,0.816528,0.14386
1480611978671048,-0.010498,-0.559082,0.816467,0.143982
1480611978708146,-0.0108643,-0.559143,0.816345,0.144104
1480611978713159,-0.0112305,-0.559204,0.816284,0.144226
1480611978762291,-0.0115356,-0.559204,0.816284,0.144348
1480611978768306,-0.0117188,-0.559143,0.816284,0.144531
1480611978780842,-0.0119019,-0.559082,0.816284,0.144653
1480611978796882,-0.012085,-0.559204,0.816223,0.144836
1480611978813426,-0.012085,-0.559143,0.816223,0.144836
1480611978832978,-0.012085,-0.559143,0.816223,0.144775
1480611978851026,-0.012207,-0.559326,0.81604,0.144897
1480611978889629,-0.012207,-0.559448,0.815979,0.144958
1480611978894642,-0.0120239,-0.559509,0.815918,0.145081
1480611978911187,-0.0120239,-0.559509,0.815918,0.145081
1480611978934247,-0.0119629,-0.559692,0.815796,0.145081
1480611978954301,-0.0117798,-0.559814,0.815735,0.14502
1480611978973853,-0.0114746,-0.559814,0.815735,0.144958
1480611978993405,-0.0112915,-0.559937,0.815674,0.144836
1480611979012957,-0.0111694,-0.559998,0.815674,0.144714
1480611979031004,-0.0111694,-0.559998,0.815674,0.144714
