timestamp,x,y,z
1480533657129056,-0.113281,-0.919434,0.411621
1480533657169163,-0.111328,-0.936523,0.41748
1480533657170167,-0.119141,-0.930664,0.411133
1480533657182198,-0.111328,-0.902832,0.414063
1480533657205259,-0.108887,-0.907227,0.411133
1480533657219296,-0.113281,-0.935547,0.415039
1480533657243363,-0.112793,-0.93457,0.412598
1480533657264416,-0.110352,-0.911133,0.410645
1480533657279456,-0.107422,-0.91748,0.408203
1480533657302016,-0.11084,-0.931152,0.422363
1480533657324582,-0.112793,-0.918457,0.412109
1480533657339618,-0.101563,-0.929199,0.415527
1480533657362179,-0.108398,-0.945801,0.420898
1480533657384736,-0.104492,-0.932617,0.411621
1480533657399274,-0.100586,-0.927734,0.420898
1480533657422338,-0.104492,-0.959473,0.432129
1480533657444396,-0.111816,-0.943359,0.425293
1480533657459435,-0.109375,-0.922852,0.427734
1480533657481995,-0.0947266,-0.943359,0.429688
1480533657504555,-0.100586,-0.954102,0.435547
1480533657527115,-0.105957,-0.933594,0.434082
1480533657565216,-0.107422,-0.922363,0.435059
1480533657566219,-0.103027,-0.942383,0.440918
1480533657589282,-0.109375,-0.951172,0.432129
1480533657605325,-0.0205078,-0.899902,0.462402
1480533657625877,-0.00537109,-1.00146,0.462891
1480533657655959,0.0454102,-0.963379,0.558105
1480533657663477,-0.282715,-0.813965,0.237305
1480533657686539,-0.146484,-0.927246,0.460449
1480533657709098,0.107422,-1.09131,0.729492
1480533657723640,0.12207,-1.05371,0.710449
1480533657746198,0.121582,-0.996094,0.693848
1480533657774774,0.148438,-1.02393,0.776855
1480533657783798,0.0649414,-1.12695,0.797852
1480533657806361,-0.290039,-1.00293,0.343262
1480533657828923,-0.266113,-0.712891,0.0961914
1480533657852480,0.150391,-0.985352,0.830078
1480533657866018,-0.42627,-0.920898,0.106445
1480533657888577,0.1875,-0.907715,0.786133
1480533657903115,-0.422363,-0.849121,0.027832
1480533657926177,0.0410156,-1.07568,0.799805
1480533657954251,0.0561523,-0.745605,0.513184
1480533657969792,-0.4375,-0.826172,-0.0078125
1480533657986838,-0.313477,-1.08252,0.316406
1480533658008396,0.0195313,-1.10791,0.750977
1480533658022938,0.187988,-0.981934,0.947754
1480533658055019,0.231934,-0.884766,0.980957
1480533658085099,0.22998,-0.880859,1.00195
1480533658097131,0.211914,-0.921387,1.04248
1480533658106157,0.133301,-1.00098,0.970215
1480533658129718,-0.0966797,-1.12109,0.583984
1480533658158796,-0.39502,-1.1084,-0.0288086
1480533658173839,-0.367676,-0.86377,-0.13916
1480533658188378,0.0913086,-0.69043,0.79834
1480533658210934,0.116211,-0.98291,1.06689
1480533658233995,-0.440918,-1.11182,-0.224609
1480533658248032,-0.00927734,-0.677246,0.586914
1480533658271094,-0.00634766,-1.02197,0.90332
1480533658293654,-0.328613,-0.910156,-0.279297
1480533658308694,0.15332,-0.844727,1.33496
1480533658331253,-0.400879,-0.96875,-0.443359
1480533658359830,0.122559,-0.847168,1.35938
1480533658374878,-0.267578,-0.853027,-0.181152
1480533658390916,-0.18457,-1.06787,0.609375
1480533658413472,0.111816,-0.663086,0.930176
1480533658428013,-0.44043,-1.13037,-0.425781
1480533658452075,0.18457,-0.788574,1.46094
1480533658474138,-0.252441,-0.875,-0.280762
1480533658487671,-0.14502,-1.07275,0.67334
1480533658518752,0.131348,-0.682129,0.893066
1480533658558859,-0.421387,-1.12256,-0.425293
1480533658571394,0.168945,-0.784668,1.47217
1480533658573902,-0.251465,-0.887695,-0.227539
1480533658585932,-0.155273,-0.790527,0.358887
1480533658606992,-0.0512695,-0.924805,0.467285
1480533658623032,-0.104004,-0.895508,0.478027
1480533658646092,-0.106445,-0.930664,0.476563
1480533658667147,-0.0976563,-0.915039,0.486816
1480533658691211,-0.108887,-0.90625,0.48584
1480533658712267,-0.046875,-0.930176,0.524902
1480533658734828,-0.0234375,-0.706055,0.368652
1480533658742856,0.135742,-0.677734,0.945313
1480533658765910,-0.373047,-1.15088,-0.0908203
1480533658786967,0.201172,-0.707031,1.43213
1480533658803009,-0.351074,-0.971191,-0.470215
1480533658826071,-0.065918,-0.98291,0.943848
1480533658847126,0.0844727,-0.675293,0.748047
1480533658863169,-0.418945,-1.13477,-0.379395
1480533658886732,0.154297,-0.778809,1.48096
1480533658914304,-0.364258,-0.848633,-0.145508
1480533658924331,-0.239258,-0.77002,0.397949
1480533658945888,-0.104004,-0.889648,0.459961
1480533658967446,-0.110352,-0.887695,0.474121
1480533658982988,-0.112305,-0.898438,0.48584
1480533659013569,-0.117188,-0.902832,0.487305
1480533659034634,-0.119141,-0.889648,0.479492
1480533659051670,-0.109863,-0.89502,0.481445
1480533659074233,-0.120117,-0.890625,0.481445
1480533659094786,-0.109375,-0.907227,0.487793
1480533659125871,-0.0981445,-0.896484,0.484375
1480533659133388,-0.11084,-0.901367,0.493164
1480533659154444,-0.110352,-0.900391,0.492676
1480533659170987,-0.108887,-0.890625,0.490723
1480533659194049,-0.103516,-0.895996,0.491699
1480533659215106,-0.0981445,-0.921875,0.496582
1480533659232150,-0.0961914,-0.90918,0.499023
1480533659253708,-0.0952148,-0.873535,0.496094
1480533659282283,-0.0927734,-0.88623,0.487793
1480533659291308,-0.102051,-0.904785,0.502441
1480533659313366,-0.0986328,-0.890625,0.5
1480533659334422,-0.0996094,-0.890137,0.490723
1480533659350969,-0.10791,-0.919922,0.507324
1480533659373531,-0.118164,-0.902344,0.503906
1480533659396087,-0.111328,-0.873047,0.505371
1480533659411126,-0.103027,-0.883301,0.50293
1480533659447222,-0.104492,-0.907715,0.503418
1480533659457250,-0.105957,-0.891602,0.503906
1480533659484321,-0.0957031,-0.876953,0.498535
1480533659493346,-0.0981445,-0.905762,0.502441
1480533659515905,-0.0996094,-0.895996,0.509766
1480533659531082,-0.097168,-0.876953,0.509277
1480533659553505,-0.114258,-0.88623,0.501465
1480533659576065,-0.126953,-0.911621,0.502441
1480533659592109,-0.115234,-0.90332,0.506348
1480533659614668,-0.103027,-0.878906,0.504883
1480533659636225,-0.101563,-0.888672,0.508301
1480533659650262,-0.105957,-0.896973,0.50293
1480533659673828,-0.102051,-0.873535,0.508789
1480533659696385,-0.0991211,-0.879395,0.500977
1480533659710423,-0.0991211,-0.899902,0.507324
1480533659733484,-0.10498,-0.893066,0.508301
1480533659756050,-0.103516,-0.872559,0.506836
1480533659770583,-0.114258,-0.884766,0.504883
1480533659793645,-0.114746,-0.909668,0.504395
1480533659816203,-0.118652,-0.879883,0.503418
1480533659830405,-0.110352,-0.870117,0.506836
1480533659853805,-0.109375,-0.894043,0.506836
1480533659875863,-0.107422,-0.88623,0.505371
1480533659898422,-0.109863,-0.868652,0.50293
1480533659913462,-0.107422,-0.881836,0.516113
1480533659936023,-0.119629,-0.90625,0.512695
1480533659957082,-0.111328,-0.88916,0.518066
1480533659974128,-0.106934,-0.88623,0.505371
1480533660002222,-0.105469,-0.910156,0.51123
1480533660024759,-0.100098,-0.901855,0.516602
1480533660033281,-0.110352,-0.865234,0.506836
1480533660055843,-0.10791,-0.899414,0.514648
1480533660076897,-0.113281,-0.903809,0.508301
