timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480535257529644,2,-8,-5,-3,-1,-1,1,2
1480535257529644,0,4,4,1,-1,-1,-1,-1
1480535257530646,1,-3,-2,-1,-3,-1,-1,1
1480535257530646,-1,-1,-1,-1,-1,0,-1,-1
1480535257559724,5,4,-1,1,0,-2,-3,-2
1480535257559724,2,8,-2,-4,-1,-2,-2,0
1480535257561728,0,-22,-3,-1,0,-1,0,-1
1480535257561728,-1,13,-2,-1,-1,0,1,-1
1480535257566741,-6,-12,3,0,-1,0,0,-2
1480535257566741,-10,1,6,2,0,1,2,-1
1480535257567243,-3,-14,-1,-1,0,0,1,-1
1480535257567243,-4,26,5,0,-2,0,1,1
1480535257589302,4,-9,-1,-1,-1,-1,-2,-1
1480535257589302,3,-61,-6,-4,-1,-2,-2,-5
1480535257590305,-1,15,-3,-1,0,0,0,0
1480535257590305,-1,3,0,-1,-2,0,-1,0
1480535257612363,-1,-11,-2,-2,0,-1,-2,0
1480535257612363,-3,-15,-6,0,-1,0,0,0
1480535257613369,-5,9,-1,-1,1,1,-1,-1
1480535257613369,-2,-18,0,-1,-2,-2,-3,1
1480535257642444,3,-8,-6,-2,-1,-1,-2,-4
1480535257642444,-1,15,1,0,0,0,1,2
1480535257642945,2,-4,-1,-1,1,-1,-1,-1
1480535257642945,-2,-10,-1,0,-1,0,-2,-2
1480535257649963,-4,3,0,1,0,0,2,-1
1480535257649963,2,5,1,0,-2,-1,-2,-1
1480535257650466,0,11,7,2,-2,-1,2,2
1480535257650466,1,-11,-2,0,1,-2,-1,-4
1480535257672022,2,41,9,2,0,2,3,3
1480535257672022,0,7,1,-1,0,-1,-1,0
1480535257673025,0,-9,0,-2,-1,-1,-3,-2
1480535257673025,-1,6,-1,-1,1,0,-1,0
1480535257686561,0,-14,-7,-2,-2,-1,0,-2
1480535257686561,-4,32,7,2,0,2,1,1
1480535257687564,0,8,-4,-1,-2,-1,0,0
1480535257687564,-6,3,0,2,2,0,2,1
1480535257710123,-2,5,-2,-3,-1,-1,1,-1
1480535257710123,-7,-4,-1,-1,1,0,0,0
1480535257710625,1,-4,-2,1,-1,0,-1,-1
1480535257710625,0,5,3,1,-1,1,-1,0
1480535257739702,-7,-15,-1,-1,1,-1,-1,-2
1480535257739702,3,6,0,1,-1,-2,1,0
1480535257755243,0,1,-7,-2,0,0,0,-1
1480535257755243,1,-34,-3,-2,-2,-2,-1,-2
1480535257762262,3,14,-3,0,0,-1,-4,-2
1480535257762262,0,-10,-1,0,1,-1,1,0
1480535257763268,0,-5,3,0,0,-1,-1,-2
1480535257763268,0,-9,-4,-3,-1,0,-1,1
1480535257769281,1,-5,-2,2,1,-1,-2,1
1480535257769281,6,11,-6,-3,1,-1,-2,-2
1480535257769783,0,-6,1,-1,-1,-1,3,1
1480535257769783,10,3,-12,-2,-1,-2,-1,-3
1480535257792342,-9,3,3,0,2,2,2,-1
1480535257792342,3,-13,-8,1,-1,0,-1,0
1480535257793345,0,1,-1,-1,-2,-2,-2,-1
1480535257793345,-2,-5,1,-2,-2,0,0,-1
1480535257806379,1,-16,-2,-2,-2,-3,-1,0
1480535257806379,1,7,1,0,-1,-1,-2,-1
1480535257807382,-2,3,0,0,-1,0,1,-2
1480535257807382,-2,-3,3,1,0,-2,1,0
1480535257838465,-3,2,2,0,-2,-2,-1,0
1480535257838465,-2,1,3,0,0,0,2,0
1480535257839969,4,8,7,2,0,0,0,0
1480535257839969,2,1,-4,-4,-2,0,-2,0
1480535257852502,0,-6,-1,-1,-1,-1,1,0
1480535257852502,1,1,-6,-1,0,-1,-2,-1
1480535257853006,-3,-10,0,0,0,2,-1,-1
1480535257853006,0,3,1,0,1,-1,-2,-1
1480535257866038,-1,10,0,0,-1,-1,-1,2
1480535257866038,2,-7,-5,-3,0,-1,-2,-1
1480535257874059,-3,1,-1,-1,0,0,1,0
1480535257874059,-2,-14,0,-1,-1,-1,1,-1
1480535257889100,3,23,2,1,0,2,0,2
1480535257889100,-2,-3,2,-1,-3,-3,-1,-3
1480535257890104,0,-4,-1,0,2,-1,-3,0
1480535257890104,-1,-5,0,-1,0,-1,-2,-1
1480535257914168,0,-17,-1,-2,-1,-3,-2,-2
1480535257914168,-1,1,0,-1,1,1,1,1
1480535257915169,2,2,-3,-2,-3,-1,0,0
1480535257915169,-1,-2,3,2,-1,-1,0,0
1480535257925697,0,-9,-5,-2,1,0,-1,-2
1480535257925697,-3,0,2,2,0,2,1,1
1480535257934720,0,-7,-1,0,-1,-3,-4,2
1480535257934720,-1,4,0,0,1,-1,0,-2
1480535257949761,-1,-8,-1,0,0,1,0,0
1480535257949761,-1,-9,0,0,0,-2,0,1
1480535257951268,-1,-3,2,2,1,3,0,0
1480535257951268,-1,1,0,0,-1,0,-1,1
1480535257972823,0,-9,-1,-2,0,-2,-1,0
1480535257972823,0,-7,0,-1,-1,0,0,2
1480535257974066,1,-2,0,0,-1,1,0,-1
1480535257974066,0,3,-5,0,-1,0,-2,0
1480535257995382,2,-33,-2,-5,-2,0,-1,-1
1480535257995382,-5,2,1,0,0,1,1,1
1480535257995883,-6,-6,2,0,2,1,2,0
1480535257995883,2,-8,-1,0,0,-2,-1,-1
1480535258008918,-1,-10,-2,-1,-4,-1,-2,-4
1480535258008918,4,-1,-6,1,-1,-3,-1,-1
1480535258016438,0,-1,-1,-2,-3,-3,0,-1
1480535258016438,-6,-3,4,0,0,1,1,1
1480535258039499,-3,6,-1,2,1,1,1,-1
1480535258039499,0,-5,3,0,0,1,0,-3
1480535258040502,-1,7,-2,-1,-2,-2,-1,-1
1480535258040502,0,-1,0,0,-1,-3,-2,-1
1480535258055041,0,4,2,0,-1,-2,1,1
1480535258055041,-2,2,-4,-2,-1,-1,-3,-2
1480535258056545,1,-6,-3,-1,0,-1,0,-1
1480535258056545,1,-2,-1,-1,-2,0,-1,-2
1480535258069078,1,5,1,1,-2,0,-1,0
1480535258069078,-3,-3,0,-1,-1,0,0,-2
1480535258070081,0,-1,-2,0,0,0,-1,-1
1480535258070081,0,9,-3,-1,1,-1,-1,1
1480535258092641,-1,3,1,0,-2,0,0,0
1480535258092641,0,-5,0,-1,-2,-1,-2,0
1480535258093643,-1,8,2,0,0,-1,0,-2
1480535258093643,-1,-3,-3,0,-1,1,-1,0
1480535258107681,1,-2,-3,-1,-1,-1,0,-2
1480535258107681,-3,-4,4,0,-2,-1,-1,-2
1480535258114202,-3,8,-7,-3,0,0,0,-2
1480535258114202,3,1,-4,-2,-2,-2,-1,-1
1480535258130241,5,39,1,-1,0,-1,0,0
1480535258130241,1,2,0,0,-2,-2,1,1
1480535258136257,0,-8,1,1,-1,0,0,-3
1480535258136257,-3,-1,0,-2,-1,-1,0,-1
1480535258152299,-1,-6,-1,0,-1,-1,-1,0
1480535258152299,0,1,-1,-1,0,0,-1,-1
1480535258152802,1,2,1,-1,-2,-1,-2,0
1480535258152802,0,4,-4,0,-1,0,0,-2
1480535258165836,-4,-9,1,-2,-2,-1,0,1
1480535258165836,-1,3,-1,-1,1,-1,0,-1
1480535258174358,-1,-5,-2,-2,0,-1,0,1
1480535258174358,-1,-15,0,-2,0,0,-1,1
1480535258189899,-1,-13,-1,-2,-1,-3,0,-1
1480535258189899,0,0,-2,-2,-1,1,-3,-2
1480535258190902,3,3,1,-2,-2,-1,-2,-2
1480535258190902,2,1,-6,-1,-2,-1,1,0
1480535258212460,0,-8,-1,1,1,0,-1,-1
1480535258212460,5,15,-4,-2,0,-1,1,1
1480535258212964,-2,4,4,-1,-2,-1,-3,-1
1480535258212964,0,-8,3,-1,-1,0,0,1
1480535258235019,-2,-48,-4,-2,1,2,-1,-2
1480535258235019,2,7,-4,-1,-1,0,0,-1
1480535258235521,-1,-9,3,0,-1,0,-1,1
1480535258235521,-2,5,0,-1,-1,0,-1,-2
1480535258249056,-2,-9,1,-2,-1,1,-2,-1
1480535258249056,-2,-15,0,-3,-2,0,1,0
1480535258250059,0,-3,-2,2,0,-1,0,1
1480535258250059,-7,-9,2,1,1,0,0,0
1480535258272119,1,1,0,0,2,-2,-1,1
1480535258272119,-1,0,-8,0,0,1,-1,0
1480535258273387,1,8,0,-1,-1,-1,1,0
1480535258273387,4,18,2,1,-1,0,1,-1
1480535258296187,-1,8,-1,0,-1,0,-2,0
1480535258296187,-2,-3,0,-1,-2,-3,-3,0
1480535258296686,0,-3,-3,0,1,-1,0,1
1480535258296686,-1,-3,0,1,-1,0,0,2
1480535258309720,0,-6,-1,2,0,0,1,0
1480535258309720,-1,0,3,-1,1,-1,-3,1
1480535258316737,-1,-7,-1,0,-2,-1,0,0
1480535258316737,1,-4,0,-1,0,-1,0,-2
1480535258332780,0,9,0,-1,1,0,1,0
1480535258332780,-2,-5,2,0,-1,-2,0,-1
1480535258333783,-1,-4,-2,-1,1,1,0,0
1480535258333783,-1,0,0,-3,1,-1,-1,0
