timestamp,x,y,z,w
1480519075161450,0.772095,0.285156,-0.328918,-0.463013
1480519075185514,0.772095,0.28479,-0.328552,-0.463501
1480519075199680,0.772034,0.284363,-0.328369,-0.463989
1480519075221611,0.771851,0.283813,-0.32843,-0.464539
1480519075239659,0.771606,0.283081,-0.328491,-0.465332
1480519075259211,0.771362,0.282166,-0.328491,-0.466309
1480519075281771,0.771179,0.281128,-0.32843,-0.467346
1480519075299820,0.771118,0.280151,-0.328491,-0.467896
1480519075326896,0.77124,0.279724,-0.328369,-0.468079
1480519075348949,0.771057,0.279663,-0.328247,-0.468567
1480519075359477,0.770447,0.279541,-0.328369,-0.469543
1480519075380535,0.769836,0.279663,-0.328552,-0.470215
1480519075404598,0.76947,0.279846,-0.328796,-0.470642
1480519075419638,0.769287,0.279907,-0.328979,-0.470764
1480519075439189,0.769287,0.279602,-0.329163,-0.470764
1480519075461749,0.76947,0.279114,-0.329224,-0.470703
1480519075479798,0.769714,0.278564,-0.329346,-0.470642
1480519075502859,0.769836,0.278137,-0.329468,-0.470581
1480519075521408,0.769836,0.278137,-0.329529,-0.470581
1480519075539456,0.769775,0.278137,-0.329529,-0.470581
1480519075559008,0.769592,0.278259,-0.32959,-0.470825
1480519075581568,0.769409,0.278503,-0.329529,-0.470947
1480519075607136,0.769409,0.278503,-0.329529,-0.471008
1480519075619168,0.769409,0.278503,-0.329529,-0.471008
1480519075641728,0.769226,0.278503,-0.329651,-0.471191
1480519075660277,0.768982,0.278503,-0.329834,-0.471497
1480519075680832,0.768738,0.27832,-0.330078,-0.471802
1480519075701387,0.768494,0.278198,-0.330261,-0.472107
1480519075719937,0.768311,0.278015,-0.330505,-0.472412
1480519075740493,0.768066,0.277893,-0.33075,-0.472717
1480519075761546,0.767883,0.277771,-0.330933,-0.472961
1480519075779595,0.767639,0.277588,-0.331116,-0.473267
1480519075800651,0.767395,0.277466,-0.331238,-0.473633
1480519075821706,0.767273,0.277344,-0.33136,-0.473877
1480519075839253,0.767151,0.277161,-0.331421,-0.474121
1480519075860810,0.766907,0.276917,-0.331604,-0.474487
1480519075881866,0.766724,0.276794,-0.331787,-0.474792
1480519075899414,0.766541,0.276733,-0.331848,-0.475037
