timestamp,roll,pitch,yaw
1480607524154475,-1.75502,0.325002,-2.33209
1480607524160993,-1.75502,0.325002,-2.33209
1480607524174527,-1.75504,0.324933,-2.33207
1480607524197087,-1.75503,0.325028,-2.33203
1480607524212127,-1.75581,0.32513,-2.33233
1480607524228171,-1.75581,0.32513,-2.33233
1480607524249226,-1.75526,0.325136,-2.33256
1480607524274794,-1.75526,0.325136,-2.33256
1480607524290838,-1.75526,0.325136,-2.33256
1480607524309387,-1.75526,0.325136,-2.33256
1480607524339471,-1.75522,0.325205,-2.33262
1480607524349995,-1.75522,0.3253,-2.33258
1480607524369546,-1.75522,0.3253,-2.33258
1480607524392107,-1.75478,0.325101,-2.33265
1480607524440235,-1.75394,0.324946,-2.33252
1480607524445749,-1.75394,0.324946,-2.33252
1480607524475328,-1.75392,0.325015,-2.33254
1480607524484854,-1.75392,0.325015,-2.33254
1480607524489365,-1.75394,0.325041,-2.33248
1480607524519446,-1.75394,0.325041,-2.33248
1480607524534485,-1.75394,0.324946,-2.33252
1480607524551029,-1.75394,0.324946,-2.33252
1480607524572086,-1.75368,0.325106,-2.33251
1480607524595648,-1.7537,0.325132,-2.33244
1480607524618208,-1.75433,0.325404,-2.33242
1480607524631744,-1.75435,0.32543,-2.33235
1480607524654807,-1.75435,0.32543,-2.33235
1480607524669345,-1.75435,0.325335,-2.3324
1480607524694912,-1.75453,0.325382,-2.33252
1480607524715967,-1.75453,0.325382,-2.33252
1480607524745046,-1.75454,0.325408,-2.33245
1480607524759584,-1.75454,0.325408,-2.33245
1480607524783147,-1.7545,0.325571,-2.33247
1480607524797184,-1.75448,0.325545,-2.33254
1480607524819746,-1.75452,0.325477,-2.33247
1480607524834283,-1.75435,0.32543,-2.33235
1480607524849322,-1.75431,0.325498,-2.33242
1480607524874891,-1.75448,0.325545,-2.33254
1480607524897452,-1.7545,0.325571,-2.33247
1480607524909483,-1.7545,0.325571,-2.33247
1480607524932043,-1.75395,0.325258,-2.33232
1480607524954603,-1.75357,0.325328,-2.33205
1480607524969645,-1.75357,0.325328,-2.33205
1480607524991701,-1.75376,0.325401,-2.3321
1480607525031306,-1.75376,0.325401,-2.3321
1480607525033814,-1.75455,0.325624,-2.33229
1480607525051861,-1.75557,0.325635,-2.33263
1480607525074421,-1.75557,0.325635,-2.33263
1480607525089461,-1.75562,0.325472,-2.33262
1480607525112021,-1.75561,0.325567,-2.33257
1480607525134584,-1.75557,0.325635,-2.33263
1480607525158646,-1.75581,0.325545,-2.33267
1480607525172183,-1.75581,0.32545,-2.33272
1480607525203769,-1.75498,0.325295,-2.33259
1480607525219809,-1.75448,0.32545,-2.33259
1480607525231840,-1.75448,0.325545,-2.33254
1480607525263926,-1.75446,0.325441,-2.33204
1480607525270945,-1.75464,0.325488,-2.33216
1480607525295009,-1.75466,0.325514,-2.3321
1480607525314561,-1.7547,0.325445,-2.33203
1480607525338625,-1.7547,0.32535,-2.33208
1480607525351659,-1.75456,0.325841,-2.33213
1480607525382742,-1.7552,0.326018,-2.33216
1480607525396779,-1.7559,0.325962,-2.33215
1480607525411819,-1.75595,0.325799,-2.33213
1480607525442400,-1.75593,0.325772,-2.3322
1480607525450923,-1.75595,0.325799,-2.33213
1480607525471980,-1.75593,0.325772,-2.3322
1480607525494539,-1.75651,0.325896,-2.3324
1480607525511084,-1.75653,0.325922,-2.33234
1480607525539661,-1.75653,0.325922,-2.33234
1480607525554201,-1.75653,0.325922,-2.33234
1480607525570743,-1.75653,0.325922,-2.33234
1480607525591798,-1.75609,0.325819,-2.33236
1480607525617366,-1.75626,0.325865,-2.33248
1480607525630902,-1.75654,0.326139,-2.33217
1480607525651958,-1.75654,0.326139,-2.33217
1480607525674519,-1.75654,0.326139,-2.33217
1480607525705601,-1.75655,0.326044,-2.33222
1480607525712119,-1.75655,0.326044,-2.33222
1480607525734177,-1.75655,0.326044,-2.33222
