timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480607524153973,2,-3,9,16,-1,-1,-1,1
1480607524153973,0,-1,5,1,0,0,-1,-2
1480607524155479,-2,0,-8,-2,2,-1,0,3
1480607524155479,-1,-1,-3,-2,-1,0,-2,13
1480607524159990,-1,-3,0,-3,-1,1,5,1
1480607524159990,0,-2,-11,-3,-1,0,1,-1
1480607524168010,-2,2,4,0,-2,-2,0,-2
1480607524168010,-1,0,-8,-8,-3,0,0,-1
1480607524183051,3,3,20,7,3,0,0,2
1480607524183051,0,-4,-4,-3,-2,-2,-2,-1
1480607524184053,-1,7,8,3,3,0,0,1
1480607524184053,-1,-4,-22,-10,0,0,-2,-5
1480607524205110,0,-11,-13,-4,-1,-1,-2,-1
1480607524205110,-2,3,-6,-3,1,0,1,-2
1480607524206113,-1,-3,5,3,-1,-3,-3,-2
1480607524206113,2,2,2,3,1,-2,0,-4
1480607524219649,-3,-3,-7,-6,-1,-1,2,-2
1480607524219649,1,-3,1,4,0,-1,2,3
1480607524227669,0,-4,-15,-4,-4,1,-1,0
1480607524227669,-1,0,7,8,-2,-1,0,-21
1480607524242710,0,-1,-3,0,0,0,-3,-1
1480607524242710,0,1,-6,-9,-4,-1,0,1
1480607524243210,0,0,21,8,1,1,-3,-2
1480607524243210,1,2,15,8,-2,-2,-1,4
1480607524273291,0,2,-2,-5,-1,-1,-1,-1
1480607524273291,-3,-2,3,4,2,1,1,-2
1480607524274294,1,-1,3,0,-1,1,-2,-3
1480607524274294,-2,-2,-1,-3,0,0,0,2
1480607524289334,-2,-2,-32,-11,-2,-1,-1,-1
1480607524289334,1,0,11,1,1,1,-1,2
1480607524290339,-2,-2,6,4,-2,0,2,1
1480607524290339,1,-4,-19,-12,-2,-2,0,1
1480607524302367,-1,-3,-20,-9,-3,-2,1,-1
1480607524302367,0,-1,-4,-4,0,1,-2,2
1480607524303371,-3,1,5,9,0,1,2,-16
1480607524303371,-8,0,17,6,-1,1,-8,-6
1480607524324927,19,6,5,1,0,0,4,4
1480607524324927,-2,-4,-13,-3,-2,-3,0,0
1480607524325931,1,-1,-6,-8,-1,-1,-2,1
1480607524325931,-5,-1,-4,4,-2,-1,0,5
1480607524347989,-6,-6,5,-6,0,1,-2,-5
1480607524347989,-2,-6,7,12,-3,-3,-2,-4
1480607524348991,-3,-2,-5,-8,-2,-1,2,3
1480607524348991,0,1,-2,0,-1,-1,2,-2
1480607524362528,-2,-2,4,0,0,0,0,3
1480607524362528,2,-3,-4,-5,-1,-1,1,-1
1480607524363531,-2,5,23,7,1,0,-1,0
1480607524363531,4,-5,-5,1,3,1,2,4
1480607524385087,-1,2,1,3,-1,1,-3,-1
1480607524385087,-3,-1,-7,-7,-3,1,-2,-1
1480607524386093,3,3,17,11,0,-1,-3,1
1480607524386093,3,3,2,-2,0,0,-2,0
1480607524422187,-4,3,13,4,1,-2,-4,-2
1480607524422187,0,1,6,5,1,-1,-2,-5
1480607524439734,0,-2,-12,-9,-1,-2,-3,4
1480607524439734,1,-1,-1,1,1,1,-3,1
1480607524441240,-3,2,9,-2,-1,-2,3,0
1480607524441240,1,1,-10,-5,-1,-1,-4,3
1480607524442240,1,-4,3,2,-2,-1,-2,1
1480607524442240,0,3,8,0,0,0,-2,1
1480607524446752,-2,-3,-11,3,0,0,-1,-5
1480607524446752,1,4,1,-4,-1,0,1,0
1480607524447253,-2,-2,-7,-5,0,0,0,4
1480607524447253,-2,0,7,4,0,0,2,-19
1480607524476331,0,-7,0,1,0,-1,-4,-1
1480607524476331,-1,17,9,2,-1,-3,0,-1
1480607524483851,-2,-2,-8,-4,-1,1,1,1
1480607524483851,0,-3,-7,1,-1,-1,0,5
1480607524485355,-1,-3,-15,-5,-3,-3,-1,-1
1480607524485355,1,0,4,-2,-1,0,0,-4
1480607524486361,-2,0,-2,-2,-2,-2,-1,-2
1480607524486361,-1,-4,-9,-8,-1,-1,-2,2
1480607524504907,0,10,7,11,1,2,1,-1
1480607524504907,1,-5,-1,1,-2,0,-3,1
1480607524505912,1,-2,-4,-3,-1,0,1,-1
1480607524505912,0,-5,-7,-4,-1,-2,0,1
1480607524527467,-1,-3,7,0,0,-1,-5,11
1480607524527467,-3,-3,-4,0,1,0,6,2
1480607524528470,-1,-2,-2,0,0,0,-2,-1
1480607524528470,1,4,0,2,-3,0,2,2
1480607524542508,-1,0,2,-5,-2,-2,-2,1
1480607524542508,0,-2,5,7,1,0,-1,0
1480607524550027,-3,-6,-29,-8,-1,-2,-2,-5
1480607524550027,-7,2,16,4,0,-1,-1,3
1480607524565066,0,-3,9,-6,-2,-1,-2,-6
1480607524565066,9,-2,-2,4,2,1,-1,-1
1480607524566069,-2,-1,-8,-2,-1,0,0,-1
1480607524566069,3,-2,-4,4,0,1,-2,-1
1480607524587629,-5,0,-2,-17,-2,-2,1,-2
1480607524587629,-6,-5,3,17,1,0,1,-1
1480607524595146,3,1,14,2,1,0,-1,1
1480607524595146,-2,1,-19,-7,-1,-1,0,2
1480607524609686,-1,-1,14,5,1,0,0,-21
1480607524609686,2,0,-15,-15,-1,1,-2,3
1480607524617706,-1,0,3,24,1,0,1,2
1480607524617706,-1,2,-2,-12,-1,-1,0,-2
1480607524625227,0,-2,-10,1,-2,-2,0,2
1480607524625227,-1,-1,2,-3,-1,-1,-4,-3
1480607524625728,-3,2,2,2,-1,-1,-2,-4
1480607524625728,2,-1,5,1,-2,-1,-1,1
1480607524647786,1,0,-1,8,0,1,-1,3
1480607524647786,-3,1,4,-3,-2,-1,0,-4
1480607524648288,-2,-2,-2,-7,-2,0,0,1
1480607524648288,2,-1,3,3,-2,-1,0,2
1480607524662325,-4,1,3,-6,-3,0,1,-16
1480607524662325,-1,-4,18,12,3,-1,-1,-1
1480607524663328,-1,1,-1,-5,0,-2,0,-2
1480607524663328,2,-1,-1,-3,-1,-1,-1,-3
1480607524693408,-1,3,2,1,-1,-1,0,7
1480607524693408,-1,-2,-2,0,-1,-2,-2,-3
1480607524693909,0,-5,-28,-13,1,-1,0,-4
1480607524693909,1,5,31,12,2,1,1,-3
1480607524707947,1,-2,-1,2,0,1,1,5
1480607524707947,-2,-2,-9,-3,-1,-1,-1,-2
1480607524714965,1,1,-2,-6,-2,-1,-2,1
1480607524714965,-1,-3,-7,-7,-2,-2,-1,0
1480607524722486,0,-4,-12,-7,0,-1,-3,0
1480607524722486,0,1,8,6,1,-1,0,0
1480607524723490,2,-10,9,-7,-2,-3,-2,0
1480607524723490,-19,17,0,8,-2,-2,-2,-22
1480607524753568,21,2,1,1,-1,0,-1,1
1480607524753568,-2,-3,-16,-12,-5,-3,-1,0
1480607524754574,1,1,11,11,1,0,-1,-1
1480607524754574,2,-8,-12,-14,2,0,0,7
1480607524767605,-8,-1,4,14,3,-2,-1,2
1480607524767605,-2,0,-8,-5,-4,0,-2,-3
1480607524768106,1,1,4,0,-1,0,1,-1
1480607524768106,2,-2,1,0,0,-1,-1,3
1480607524784150,-5,0,-2,-1,3,1,1,0
1480607524784150,2,-4,-6,-7,0,0,-3,0
1480607524784650,-4,2,8,5,-1,-1,3,-2
1480607524784650,3,-3,-2,1,0,2,-1,3
1480607524805206,0,-2,-1,-3,-1,-1,-1,2
1480607524805206,-2,0,0,0,-1,-1,0,-19
1480607524805708,-1,1,3,-1,2,2,-4,-3
1480607524805708,3,-4,-9,2,-1,-1,-1,3
1480607524827765,-3,0,10,0,-3,-2,1,-1
1480607524827765,-1,-2,-15,-4,-1,2,-2,7
1480607524828267,-2,3,10,9,0,-2,1,-1
1480607524828267,2,-1,-8,-14,-5,-4,-1,-3
1480607524842304,-2,-2,11,13,1,0,0,0
1480607524842304,0,1,7,5,-2,-2,2,4
1480607524843307,1,1,-16,-11,-2,0,0,0
1480607524843307,1,1,10,12,0,0,1,3
1480607524873387,-2,0,-4,-4,-2,-1,1,0
1480607524873387,-1,0,-11,-2,-2,-3,-1,-1
1480607524873889,0,1,2,0,-1,0,0,3
1480607524873889,-1,-9,4,-2,1,0,-4,-20
1480607524895947,-5,-2,-11,-4,-2,2,2,-2
1480607524895947,-1,-7,7,5,1,-1,0,3
1480607524896449,-2,3,-1,-4,-1,0,0,-2
1480607524896449,1,-4,3,2,-2,-2,0,5
1480607524902464,0,-2,-9,-9,-2,1,-3,-2
1480607524902464,-1,0,-3,4,0,-2,-1,-2
1480607524903467,-1,-2,-1,-2,-1,-1,0,0
1480607524903467,1,4,24,7,2,0,-1,2
1480607524925024,-2,0,-12,-5,-3,-2,-2,-3
1480607524925024,-1,-6,-13,-9,1,1,0,3
1480607524926027,0,0,42,14,0,-1,-3,-1
1480607524926027,-1,2,-9,0,0,1,0,8
1480607524947585,-3,-1,-2,-3,-1,-2,2,-14
1480607524947585,-1,1,14,1,0,-1,-2,-1
1480607524948588,-1,0,-16,-7,-1,1,-2,-4
1480607524948588,-1,-4,-8,0,-2,-1,-1,4
1480607524962624,1,-1,11,3,0,-1,0,5
1480607524962624,-1,0,-15,-14,-3,-1,-4,-4
1480607524963125,0,-2,-3,5,-2,0,6,0
1480607524963125,-1,0,-7,-4,0,0,1,0
1480607524985184,1,-1,-4,-2,2,-1,0,2
1480607524985184,0,-1,8,6,0,1,0,0
1480607524985686,-2,-3,-10,-12,-1,-4,-2,3
1480607524985686,0,-6,3,1,1,-2,0,-2
1480607525022784,-8,9,-3,0,-2,-1,-1,0
1480607525022784,17,6,9,2,1,-1,-1,13
1480607525024288,-1,4,-5,-2,0,0,1,0
1480607525024288,2,-4,-8,-4,2,0,-1,0
1480607525032310,-4,-4,-1,-1,0,-1,1,2
1480607525032310,-7,2,3,-2,-2,1,1,1
1480607525033312,1,-5,-4,4,0,-2,-1,-1
1480607525033312,-3,4,-2,-1,-2,0,1,-2
1480607525044843,2,-3,1,-3,-1,0,-1,3
1480607525044843,-3,2,1,-2,-1,-1,2,-2
1480607525045846,-1,-6,-3,0,-1,0,1,-2
1480607525045846,-5,-3,-12,-1,-3,-1,-1,-3
1480607525067403,1,2,2,0,-2,-2,-3,-1
1480607525067403,-2,0,-2,-4,-2,-2,-2,-4
1480607525068406,-4,-3,-15,-3,0,-1,-2,-4
1480607525068406,0,1,-2,-2,-1,-2,-5,0
1480607525082443,0,-3,-28,-3,-1,1,2,1
1480607525082443,-2,0,-11,-5,-1,-2,0,0
1480607525083446,-1,1,-8,-11,-1,0,0,-14
1480607525083446,1,3,11,14,1,1,0,-1
1480607525106009,-1,-5,-5,-11,-2,0,-2,1
1480607525106009,-2,-1,6,4,0,0,-3,-4
1480607525106508,-1,-5,6,1,-1,1,-1,4
1480607525106508,0,-4,-20,-12,-1,-1,0,1
1480607525127563,-2,-7,11,6,2,1,-1,-4
1480607525127563,-1,1,0,-1,0,-1,0,0
1480607525128565,1,2,8,2,-2,-2,-2,1
1480607525128565,-1,-4,-4,-1,1,1,1,0
1480607525143104,-1,1,1,-1,-1,-1,-1,1
1480607525143104,-1,-3,1,1,2,1,2,-2
1480607525157643,1,-2,-14,1,-1,-1,-4,14
1480607525157643,-1,3,10,-5,1,2,4,-2
1480607525165164,3,4,9,8,1,-2,-2,1
1480607525165164,-2,-7,-14,1,1,0,-2,-1
1480607525165665,-2,3,1,-1,0,-1,2,2
1480607525165665,-2,0,1,-1,-1,-3,0,-1
1480607525188225,1,0,5,-3,-1,1,-5,-2
1480607525188225,0,0,9,3,0,-1,2,4
1480607525203265,-1,1,8,5,0,-1,-2,-2
1480607525203265,-1,-2,-9,-8,-1,1,0,1
1480607525218304,2,-1,7,13,-1,0,0,-2
1480607525218304,-2,-2,-2,3,-3,-2,-1,-4
1480607525219307,-2,4,0,1,1,1,-2,-4
1480607525219307,-1,-1,-20,-6,-1,-2,0,-2
1480607525225323,0,0,-1,-3,-2,-1,-1,9
1480607525225323,2,-2,7,-5,0,3,2,2
1480607525225825,-1,4,7,3,0,0,1,1
1480607525225825,0,0,14,4,-1,-1,0,-1
1480607525254902,-2,-5,-24,-18,-1,-1,-1,2
1480607525254902,1,3,11,12,0,0,0,-2
