timestamp,x,y,z,w
1480607524154475,-0.203857,0.738403,-0.530701,0.362732
1480607524160993,-0.203857,0.738403,-0.530701,0.362732
1480607524174527,-0.203857,0.738403,-0.53064,0.362671
1480607524197087,-0.203857,0.738403,-0.53064,0.362732
1480607524212127,-0.203857,0.738647,-0.530396,0.36261
1480607524228171,-0.203857,0.738647,-0.530396,0.36261
1480607524249226,-0.203674,0.738525,-0.53064,0.36261
1480607524274794,-0.203674,0.738525,-0.53064,0.36261
1480607524290838,-0.203674,0.738525,-0.53064,0.36261
1480607524309387,-0.203674,0.738525,-0.53064,0.36261
1480607524339471,-0.203613,0.738525,-0.53064,0.36261
1480607524349995,-0.203613,0.738525,-0.53064,0.362671
1480607524369546,-0.203613,0.738525,-0.53064,0.362671
1480607524392107,-0.203552,0.738403,-0.530823,0.36261
1480607524440235,-0.203491,0.738159,-0.531128,0.362671
1480607524445749,-0.203491,0.738159,-0.531128,0.362671
1480607524475328,-0.203491,0.738159,-0.531189,0.362732
1480607524484854,-0.203491,0.738159,-0.531189,0.362732
1480607524489365,-0.203491,0.738159,-0.531128,0.362732
1480607524519446,-0.203491,0.738159,-0.531128,0.362732
1480607524534485,-0.203491,0.738159,-0.531128,0.362671
1480607524551029,-0.203491,0.738159,-0.531128,0.362671
1480607524572086,-0.20343,0.738098,-0.53125,0.362793
1480607524595648,-0.20343,0.738098,-0.531189,0.362793
1480607524618208,-0.203491,0.738281,-0.530945,0.362854
1480607524631744,-0.203491,0.738281,-0.530884,0.362854
1480607524654807,-0.203491,0.738281,-0.530884,0.362854
1480607524669345,-0.203491,0.738281,-0.530884,0.362793
1480607524694912,-0.203491,0.738342,-0.530884,0.362793
1480607524715967,-0.203491,0.738342,-0.530884,0.362793
1480607524745046,-0.203491,0.738342,-0.530823,0.362793
1480607524759584,-0.203491,0.738342,-0.530823,0.362793
1480607524783147,-0.20343,0.738342,-0.530823,0.362854
1480607524797184,-0.20343,0.738342,-0.530884,0.362854
1480607524819746,-0.203491,0.738342,-0.530884,0.362854
1480607524834283,-0.203491,0.738281,-0.530884,0.362854
1480607524849322,-0.20343,0.738281,-0.530884,0.362854
1480607524874891,-0.20343,0.738342,-0.530884,0.362854
1480607524897452,-0.20343,0.738342,-0.530823,0.362854
1480607524909483,-0.20343,0.738342,-0.530823,0.362854
1480607524932043,-0.203491,0.738159,-0.531067,0.362854
1480607524954603,-0.203491,0.738037,-0.531128,0.362976
1480607524969645,-0.203491,0.738037,-0.531128,0.362976
1480607524991701,-0.203491,0.738098,-0.531067,0.362976
1480607525031306,-0.203491,0.738098,-0.531067,0.362976
1480607525033814,-0.203491,0.738342,-0.530762,0.362915
1480607525051861,-0.203552,0.738647,-0.530457,0.362732
1480607525074421,-0.203552,0.738647,-0.530457,0.362732
1480607525089461,-0.203613,0.738647,-0.530457,0.362671
1480607525112021,-0.203613,0.738647,-0.530457,0.362732
1480607525134584,-0.203552,0.738647,-0.530457,0.362732
1480607525158646,-0.203613,0.738708,-0.530396,0.362671
1480607525172183,-0.203613,0.738708,-0.530396,0.36261
1480607525203769,-0.203552,0.738464,-0.530701,0.362671
1480607525219809,-0.20343,0.738342,-0.530884,0.362793
1480607525231840,-0.20343,0.738342,-0.530884,0.362854
1480607525263926,-0.203613,0.738281,-0.530762,0.362915
1480607525270945,-0.203613,0.738342,-0.530762,0.362915
1480607525295009,-0.203613,0.738342,-0.530701,0.362915
1480607525314561,-0.203674,0.738342,-0.530701,0.362915
1480607525338625,-0.203674,0.738342,-0.530701,0.362854
1480607525351659,-0.203491,0.738342,-0.530701,0.363037
1480607525382742,-0.203552,0.738525,-0.530457,0.363037
1480607525396779,-0.203674,0.738708,-0.530151,0.362915
1480607525411819,-0.203735,0.738708,-0.530151,0.362854
1480607525442400,-0.203735,0.738708,-0.530212,0.362854
1480607525450923,-0.203735,0.738708,-0.530151,0.362854
1480607525471980,-0.203735,0.738708,-0.530212,0.362854
1480607525494539,-0.203735,0.738892,-0.530029,0.362793
1480607525511084,-0.203735,0.738892,-0.529968,0.362793
1480607525539661,-0.203735,0.738892,-0.529968,0.362793
1480607525554201,-0.203735,0.738892,-0.529968,0.362793
1480607525570743,-0.203735,0.738892,-0.529968,0.362793
1480607525591798,-0.203674,0.73877,-0.530151,0.362793
1480607525617366,-0.203674,0.738831,-0.530151,0.362793
1480607525630902,-0.203735,0.738892,-0.529907,0.362915
1480607525651958,-0.203735,0.738892,-0.529907,0.362915
1480607525674519,-0.203735,0.738892,-0.529907,0.362915
1480607525705601,-0.203735,0.738892,-0.529907,0.362854
1480607525712119,-0.203735,0.738892,-0.529907,0.362854
1480607525734177,-0.203735,0.738892,-0.529907,0.362854
1480607525752225,-0.203735,0.738892,-0.529968,0.362854
1480607525779297,-0.203735,0.738892,-0.529907,0.362915
1480607525794337,-0.203857,0.739014,-0.529724,0.362915
1480607525819905,-0.203857,0.739014,-0.529724,0.362915
1480607525831939,-0.203857,0.739014,-0.529663,0.362854
1480607525854499,-0.203857,0.739014,-0.529663,0.362854
1480607525872545,-0.203857,0.739014,-0.529663,0.362854
1480607525895105,-0.203918,0.739197,-0.52948,0.362793
1480607525914657,-0.203979,0.739441,-0.529236,0.362671
1480607525939724,-0.203979,0.739441,-0.529236,0.362671
1480607525951755,-0.203979,0.739441,-0.529175,0.362671
1480607525981836,-0.203979,0.739441,-0.529236,0.362732
1480607526005900,-0.203979,0.739441,-0.529236,0.362732
1480607526011916,-0.203918,0.73938,-0.529236,0.362732
1480607526050518,-0.203979,0.739197,-0.529419,0.362793
1480607526065057,-0.204041,0.738953,-0.529724,0.362854
1480607526073581,-0.204102,0.738708,-0.529968,0.362915
1480607526097142,-0.204102,0.73877,-0.529968,0.362915
1480607526118199,-0.204346,0.738647,-0.530029,0.362915
1480607526139255,-0.204529,0.738586,-0.53009,0.362793
1480607526154295,-0.204529,0.738525,-0.530212,0.362854
1480607526185879,-0.204529,0.738342,-0.530457,0.362854
1480607526191895,-0.204529,0.738159,-0.53064,0.362854
1480607526215959,-0.204407,0.738159,-0.53064,0.362915
1480607526237016,-0.204407,0.738159,-0.53064,0.362915
1480607526252055,-0.204407,0.738159,-0.53064,0.362976
1480607526285644,-0.204407,0.738159,-0.53064,0.362915
1480607526297174,-0.204346,0.738037,-0.530884,0.362915
1480607526329761,-0.204346,0.737915,-0.531128,0.362793
1480607526334273,-0.204346,0.737915,-0.531128,0.362793
1480607526356833,-0.204346,0.737915,-0.531128,0.362793
1480607526373378,-0.204224,0.737854,-0.531311,0.362732
1480607526395937,-0.204163,0.737671,-0.531555,0.362671
1480607526416993,-0.204041,0.737549,-0.531799,0.362671
1480607526433538,-0.203918,0.737366,-0.532104,0.362732
1480607526462114,-0.203918,0.737366,-0.532104,0.362732
1480607526477154,-0.203979,0.737183,-0.532288,0.362793
1480607526493196,-0.203979,0.736938,-0.532471,0.362915
1480607526514252,-0.204102,0.736816,-0.532593,0.362976
1480607526537317,-0.204407,0.736755,-0.532593,0.362915
1480607526562380,-0.204529,0.736694,-0.532654,0.362976
1480607526574413,-0.20459,0.736572,-0.532776,0.362976
1480607526606499,-0.20459,0.736572,-0.532715,0.362976
1480607526613516,-0.20459,0.736633,-0.532715,0.362976
1480607526642093,-0.20459,0.736633,-0.532715,0.362976
1480607526657132,-0.20459,0.736633,-0.532654,0.362976
1480607526674679,-0.204651,0.736816,-0.532471,0.362915
1480607526697239,-0.204712,0.736816,-0.532471,0.362915
1480607526724310,-0.20459,0.736755,-0.532593,0.362854
1480607526734839,-0.20459,0.736755,-0.532593,0.362854
1480607526754391,-0.20459,0.736755,-0.532593,0.362854
1480607526784470,-0.20459,0.736755,-0.532593,0.362915
1480607526794999,-0.20459,0.736755,-0.532593,0.362915
1480607526830593,-0.204651,0.736816,-0.53241,0.362976
1480607526837113,-0.204651,0.736816,-0.53241,0.362976
1480607526854658,-0.204712,0.736694,-0.532593,0.362915
1480607526877217,-0.204712,0.736694,-0.532593,0.362915
1480607526896769,-0.204712,0.736694,-0.532593,0.362915
1480607526922839,-0.204651,0.736694,-0.532593,0.362976
1480607526934369,-0.204895,0.736572,-0.532532,0.363037
1480607526964450,-0.205078,0.736511,-0.532593,0.363098
1480607526974979,-0.205139,0.736328,-0.532715,0.36322
1480607526994530,-0.205322,0.736206,-0.532715,0.363281
1480607527017090,-0.205322,0.736267,-0.532715,0.363281
1480607527035640,-0.205444,0.736328,-0.532532,0.363281
1480607527063213,-0.205444,0.736328,-0.532532,0.363281
1480607527076748,-0.205444,0.736328,-0.532532,0.363342
1480607527099308,-0.205444,0.736389,-0.532471,0.363281
1480607527115853,-0.205383,0.736267,-0.532593,0.363281
1480607527139918,-0.205383,0.736267,-0.532593,0.363281
1480607527169997,-0.205383,0.736267,-0.532593,0.363342
1480607527174510,-0.205383,0.736267,-0.532654,0.363342
1480607527197068,-0.205383,0.736267,-0.532654,0.363342
1480607527215116,-0.205322,0.736267,-0.532593,0.363342
1480607527236176,-0.205322,0.736267,-0.532593,0.363342
1480607527256727,-0.205322,0.736267,-0.532593,0.363342
1480607527280792,-0.205383,0.736267,-0.532593,0.363342
1480607527295831,-0.205322,0.736267,-0.532593,0.363342
1480607527324408,-0.205322,0.736267,-0.532593,0.363403
1480607527340952,-0.205322,0.736267,-0.532593,0.363342
1480607527355992,-0.205322,0.736267,-0.532593,0.363342
1480607527387576,-0.205322,0.736267,-0.532593,0.363342
1480607527399607,-0.205322,0.736328,-0.532593,0.363342
1480607527415650,-0.205322,0.736328,-0.532593,0.363342
1480607527436709,-0.205322,0.736328,-0.532593,0.363342
1480607527459266,-0.205322,0.736328,-0.532593,0.363342
1480607527483330,-0.205322,0.736328,-0.532593,0.363342
1480607527496866,-0.205322,0.736328,-0.532593,0.363342
1480607527522440,-0.205322,0.736328,-0.532593,0.363342
1480607527537476,-0.205322,0.736328,-0.532593,0.363342
1480607527560034,-0.205322,0.736328,-0.532593,0.363403
1480607527582094,-0.205322,0.736267,-0.532593,0.363403
1480607527620199,-0.205322,0.736267,-0.532593,0.363403
1480607527628216,-0.205322,0.736267,-0.532593,0.363403
1480607527639247,-0.205322,0.736084,-0.532715,0.363525
1480607527663309,-0.205261,0.735901,-0.532898,0.36377
1480607527676846,-0.205383,0.735901,-0.532776,0.363892
1480607527718455,-0.205566,0.735901,-0.532593,0.363953
1480607527723470,-0.205566,0.735901,-0.532593,0.363953
1480607527737009,-0.205566,0.735962,-0.532593,0.363953
1480607527761069,-0.205566,0.735962,-0.532593,0.363953
1480607527777112,-0.205566,0.735962,-0.532593,0.363953
1480607527799672,-0.205566,0.735962,-0.532593,0.363953
1480607527819726,-0.205566,0.735962,-0.532593,0.363953
1480607527838276,-0.205566,0.735962,-0.532593,0.363953
1480607527856824,-0.205627,0.736023,-0.53241,0.364014
1480607527879383,-0.205627,0.736023,-0.53241,0.364014
1480607527897432,-0.205627,0.736023,-0.53241,0.364014
1480607527916983,-0.205627,0.736023,-0.53241,0.364014
1480607527942552,-0.205627,0.736023,-0.53241,0.364014
1480607527957092,-0.205811,0.736206,-0.532104,0.364014
1480607527977144,-0.205811,0.736206,-0.532104,0.364014
1480607527999704,-0.205811,0.736206,-0.532104,0.364014
1480607528023268,-0.205811,0.736206,-0.532104,0.364014
1480607528039812,-0.205811,0.736206,-0.532043,0.364014
1480607528059362,-0.20575,0.736206,-0.532043,0.364014
1480607528077411,-0.20575,0.736206,-0.532104,0.364014
1480607528096962,-0.20575,0.736206,-0.532104,0.364075
1480607528119526,-0.20575,0.736206,-0.532043,0.364075
1480607528137572,-0.20575,0.736084,-0.532227,0.364075
1480607528158626,-0.20575,0.736084,-0.532227,0.364136
1480607528179182,-0.20575,0.736084,-0.532166,0.364075
1480607528197230,-0.20575,0.736084,-0.532227,0.364136
1480607528227309,-0.205688,0.736084,-0.532166,0.364136
1480607528239342,-0.205688,0.736084,-0.532166,0.364136
1480607528261901,-0.205688,0.736145,-0.532166,0.364136
1480607528279950,-0.205688,0.736145,-0.532166,0.364136
1480607528299501,-0.205688,0.736145,-0.532104,0.364136
1480607528317550,-0.205688,0.736145,-0.532104,0.364136
1480607528344621,-0.205688,0.736145,-0.532166,0.364136
1480607528359661,-0.205688,0.736145,-0.532104,0.364136
1480607528377209,-0.205688,0.736145,-0.532104,0.364136
1480607528398264,-0.205688,0.736145,-0.532104,0.364136
1480607528419325,-0.205688,0.736145,-0.532104,0.364136
1480607528451406,-0.205566,0.735901,-0.532349,0.364319
1480607528458424,-0.205566,0.735901,-0.532349,0.364319
1480607528479981,-0.205566,0.735901,-0.532349,0.364319
1480607528497528,-0.205566,0.735962,-0.532349,0.364258
1480607528520092,-0.205566,0.735962,-0.532349,0.364258
1480607528549667,-0.205566,0.735962,-0.532349,0.364258
