timestamp,x,y,z,w
1480691001440592,-0.487366,-0.337769,0.513367,0.620361
1480691001443098,-0.485535,-0.334656,0.513855,0.623047
1480691001463653,-0.484436,-0.332764,0.513977,0.624817
1480691001487717,-0.483032,-0.331604,0.51416,0.626343
1480691001501254,-0.480713,-0.330078,0.514893,0.628357
1480691001530832,-0.477966,-0.328613,0.515808,0.630432
1480691001545872,-0.476074,-0.327637,0.516418,0.631897
1480691001559911,-0.475281,-0.327515,0.516357,0.632629
1480691001583472,-0.475403,-0.327515,0.51593,0.632874
1480691001605548,-0.475403,-0.326843,0.515686,0.633423
1480691001620588,-0.475342,-0.325684,0.515625,0.634155
1480691001644151,-0.475708,-0.324768,0.51532,0.634583
1480691001665708,-0.476196,-0.324219,0.514832,0.634888
1480691001679746,-0.476196,-0.323608,0.514404,0.635559
1480691001703308,-0.475464,-0.322632,0.514343,0.636597
1480691001725367,-0.474426,-0.321594,0.514404,0.637878
1480691001739905,-0.472961,-0.320435,0.514587,0.639343
1480691001777506,-0.471375,-0.319153,0.514893,0.64093
1480691001786028,-0.469971,-0.317871,0.51532,0.642273
1480691001808087,-0.469116,-0.316895,0.515869,0.642883
1480691001823127,-0.468811,-0.316345,0.516541,0.642883
1480691001846690,-0.46875,-0.315979,0.517029,0.6427
1480691001868247,-0.468628,-0.315796,0.517395,0.642578
1480691001883788,-0.468506,-0.315979,0.517578,0.642456
1480691001905346,-0.468201,-0.316223,0.517761,0.642395
1480691001926905,-0.467407,-0.31604,0.518005,0.642883
1480691001942948,-0.466248,-0.31543,0.51825,0.643799
1480691001965506,-0.465332,-0.315063,0.518433,0.644531
1480691001986561,-0.464783,-0.315308,0.518494,0.644714
1480691002003607,-0.464539,-0.315796,0.518372,0.644775
1480691002025666,-0.463989,-0.316101,0.518188,0.645203
1480691002055746,-0.46344,-0.316223,0.518005,0.645691
1480691002063266,-0.463013,-0.316162,0.517883,0.646118
1480691002085825,-0.462585,-0.31604,0.517944,0.646423
1480691002113901,-0.462341,-0.315857,0.518005,0.646606
1480691002145986,-0.462646,-0.315613,0.517883,0.646606
1480691002148492,-0.463318,-0.315063,0.517639,0.646545
1480691002166539,-0.463928,-0.314331,0.517517,0.646606
1480691002183084,-0.464844,-0.314026,0.517212,0.646301
1480691002205143,-0.465759,-0.314087,0.516968,0.645874
1480691002227203,-0.466125,-0.313904,0.516846,0.645752
1480691002243246,-0.465881,-0.313354,0.516907,0.646179
1480691002266305,-0.465637,-0.312866,0.516968,0.646545
1480691002290370,-0.465149,-0.312561,0.51709,0.646912
1480691002302902,-0.465088,-0.312561,0.51709,0.646973
1480691002331478,-0.465149,-0.312866,0.516968,0.646851
1480691002348022,-0.465088,-0.313049,0.517029,0.646851
1480691002370583,-0.464722,-0.313049,0.517029,0.647095
1480691002400663,-0.464417,-0.313171,0.51709,0.647156
1480691002422220,-0.464172,-0.313416,0.517151,0.647217
1480691002429238,-0.463806,-0.313721,0.51709,0.647339
1480691002453303,-0.46344,-0.313843,0.51709,0.647522
1480691002468844,-0.463135,-0.314026,0.517151,0.647644
1480691002482380,-0.462952,-0.314331,0.51709,0.647705
1480691002506444,-0.462646,-0.314514,0.51709,0.647766
1480691002535521,-0.462219,-0.314636,0.517212,0.647949
1480691002542539,-0.461731,-0.31488,0.517273,0.648132
1480691002566102,-0.461182,-0.315063,0.517395,0.648315
1480691002611222,-0.460571,-0.315308,0.517578,0.648499
1480691002613729,-0.460083,-0.315552,0.5177,0.648621
1480691002627265,-0.459778,-0.315674,0.517822,0.648682
1480691002648321,-0.459473,-0.315857,0.517883,0.648743
1480691002694444,-0.459106,-0.31604,0.518127,0.648743
1480691002700961,-0.458801,-0.316101,0.518127,0.648926
1480691002709484,-0.458252,-0.316101,0.517944,0.649536
1480691002730540,-0.457336,-0.316223,0.518005,0.650024
1480691002745580,-0.457336,-0.316956,0.517883,0.64978
1480691002768139,-0.458191,-0.317871,0.517395,0.649048
1480691002789196,-0.458923,-0.318604,0.517029,0.648499
1480691002806243,-0.458923,-0.318665,0.516968,0.648499
1480691002828300,-0.458618,-0.31842,0.51709,0.648743
1480691002850359,-0.458313,-0.317993,0.517212,0.649048
1480691002871415,-0.458374,-0.317688,0.517273,0.649109
1480691002887977,-0.458557,-0.317627,0.517273,0.648987
1480691002909016,-0.458984,-0.31781,0.517334,0.64856
1480691002925559,-0.459351,-0.317993,0.517395,0.648193
