timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480621915062982,0,0,1,-2,0,0,0,-1
1480621915062982,-5,-7,-3,0,-3,-1,0,-1
1480621915077019,-3,1,0,1,-4,1,-3,-1
1480621915077019,1,-1,2,1,-1,-3,0,-1
1480621915078523,0,-3,-3,0,0,-2,1,0
1480621915078523,-1,-9,0,-2,1,0,1,-1
1480621915099580,1,0,-1,0,0,0,0,1
1480621915099580,5,14,19,4,0,3,1,1
1480621915101086,-1,-12,13,4,2,2,1,3
1480621915101086,1,3,-2,-2,-1,-2,-2,1
1480621915121641,-1,0,0,-1,0,-1,-1,0
1480621915121641,-3,-5,-6,-3,-1,0,-1,0
1480621915129659,-1,2,-4,1,-1,-1,-1,-1
1480621915129659,-2,0,2,0,-1,0,0,0
1480621915137180,0,0,2,0,0,0,-1,0
1480621915137180,-3,-2,-6,-2,-2,0,-1,-1
1480621915138685,-1,1,-4,-1,2,1,-1,-2
1480621915138685,0,0,-3,-1,0,-2,-1,-3
1480621915159738,-1,-1,-7,-2,-1,0,0,-3
1480621915159738,-1,-2,-2,-1,-1,-3,-1,-1
1480621915162246,-2,1,-1,0,-3,-1,-2,0
1480621915162246,1,-1,1,1,0,1,1,0
1480621915182299,-2,-6,-2,0,2,-1,1,-1
1480621915182299,0,-2,1,0,1,-1,0,-1
1480621915184307,-1,-1,-1,-1,0,-2,-1,-2
1480621915184307,-1,3,-3,-1,-1,1,-1,0
1480621915196837,1,1,1,-1,-1,-2,2,-1
1480621915196837,-1,-4,-2,0,1,1,0,0
1480621915198844,1,0,-3,-1,-1,-2,0,-3
1480621915198844,-6,-21,-14,-1,-1,-1,-1,-2
1480621915234443,0,0,4,-1,0,1,-1,1
1480621915234443,2,3,-4,-1,0,-1,0,0
1480621915243964,-1,2,-2,0,3,0,1,1
1480621915243964,1,0,3,0,-1,-1,-1,1
1480621915244966,0,1,-1,0,1,-2,0,0
1480621915244966,-2,-3,-2,-2,-2,0,-2,1
1480621915247976,0,-2,2,1,2,-1,1,0
1480621915247976,0,4,1,-3,-1,-3,-1,1
1480621915256999,-1,0,-2,-1,1,-3,-1,-1
1480621915256999,-3,1,1,-1,1,0,-1,-1
1480621915258502,-1,-1,-1,-2,-2,-2,0,-1
1480621915258502,-1,0,0,1,1,3,-2,-2
1480621915294598,0,1,0,-1,0,-2,-1,-1
1480621915294598,0,-1,-4,-2,-3,-1,-1,-2
1480621915296102,-1,-3,-1,-2,-1,1,0,0
1480621915296102,1,5,2,0,1,-2,0,2
1480621915302118,-2,4,-3,-1,-2,-1,-1,-2
1480621915302118,1,7,10,3,3,0,0,2
1480621915303622,0,0,-2,-1,-3,-1,-1,-1
1480621915303622,1,1,2,-2,0,-1,-1,-1
1480621915316671,2,0,1,0,0,0,1,0
1480621915316671,-1,-5,-3,-1,-1,-2,-1,-1
1480621915330695,-1,-11,5,2,1,0,-1,1
1480621915330695,0,11,13,0,2,1,1,-1
1480621915346737,-2,-5,-4,-4,-4,0,0,0
1480621915346737,-2,-4,-5,-1,-2,2,-1,0
1480621915348742,0,3,-4,-4,-2,-2,-2,-2
1480621915348742,0,-2,-7,-1,-2,-2,-1,0
1480621915362278,0,-1,-2,0,1,-1,-2,-2
1480621915362278,1,0,1,0,0,-3,1,0
1480621915364784,-1,2,-4,1,-1,-1,-1,-2
1480621915364784,-3,-10,-1,-1,0,0,0,0
1480621915376315,1,4,2,-1,-1,-2,-2,-1
1480621915376315,-1,-2,-6,-1,-2,-3,-1,-2
1480621915383340,-1,2,-8,-4,0,-1,-2,-1
1480621915383340,-1,1,-3,-1,-1,-3,-1,1
1480621915399377,-1,0,-2,2,1,1,0,1
1480621915399377,-2,-3,-2,0,0,0,-1,0
1480621915406898,-2,-3,-1,-1,-3,-1,0,-1
1480621915406898,1,2,-1,-1,-2,-1,-1,-1
1480621915421938,0,-4,1,-2,-1,2,0,0
1480621915421938,2,1,0,0,-1,-1,-1,-1
1480621915423441,0,-12,5,4,0,-1,0,-1
1480621915423441,1,-2,-5,0,1,-1,-2,-1
1480621915436477,0,-2,-1,1,-1,-1,0,1
1480621915436477,2,0,9,2,3,0,1,2
1480621915442994,1,4,6,2,1,-1,1,1
1480621915442994,-1,0,-2,0,-1,-2,1,0
