timestamp,x,y,z,w
1480617529995966,-0.171326,-0.418823,0.613525,0.647156
1480617530011508,-0.172058,-0.419189,0.613342,0.646912
1480617530025044,-0.172485,-0.41925,0.613342,0.646729
1480617530043092,-0.172791,-0.419006,0.613586,0.646545
1480617530064148,-0.172913,-0.418823,0.613831,0.646423
1480617530086708,-0.172668,-0.418579,0.614136,0.646362
1480617530103252,-0.172058,-0.418457,0.614319,0.646423
1480617530124809,-0.17157,-0.418701,0.614319,0.646362
1480617530144865,-0.171387,-0.419128,0.614197,0.646301
1480617530163412,-0.171448,-0.41925,0.614197,0.646179
1480617530183966,-0.171265,-0.419067,0.614563,0.645996
1480617530215550,-0.170715,-0.419495,0.614807,0.64563
1480617530223070,-0.169922,-0.420288,0.614868,0.645264
1480617530245631,-0.169006,-0.421143,0.614807,0.64502
1480617530269194,-0.168091,-0.421631,0.614868,0.644897
1480617530290249,-0.167053,-0.421692,0.615112,0.644897
1480617530305290,-0.165955,-0.421509,0.61554,0.644897
1480617530324842,-0.165039,-0.421448,0.615845,0.644836
1480617530342890,-0.164368,-0.421265,0.616089,0.644897
1480617530365450,-0.163879,-0.420715,0.616455,0.645081
1480617530385001,-0.163391,-0.420166,0.616821,0.645142
1480617530403554,-0.163025,-0.419983,0.617126,0.645081
1480617530431625,-0.162842,-0.420227,0.617371,0.644775
1480617530445161,-0.162659,-0.420593,0.617554,0.644409
1480617530462709,-0.162476,-0.421143,0.617859,0.643799
1480617530487273,-0.162109,-0.422119,0.618286,0.642822
1480617530507828,-0.161926,-0.424255,0.618408,0.641296
1480617530528888,-0.162048,-0.428284,0.617981,0.639038
1480617530545428,-0.162476,-0.433838,0.616821,0.636292
1480617530567989,-0.162598,-0.438416,0.615967,0.633972
1480617530583029,-0.162537,-0.440979,0.616211,0.631958
1480617530605588,-0.162415,-0.440857,0.617432,0.63092
1480617530626645,-0.160706,-0.437012,0.620361,0.631165
1480617530650708,-0.157471,-0.431335,0.623657,0.632568
1480617530672767,-0.152893,-0.423889,0.627686,0.634705
1480617530684801,-0.149048,-0.41687,0.630737,0.637329
1480617530710366,-0.146545,-0.41272,0.631653,0.639587
1480617530725406,-0.147034,-0.411804,0.631165,0.640625
1480617530752480,-0.150208,-0.413513,0.629395,0.640503
1480617530769023,-0.154358,-0.416565,0.627014,0.639893
1480617530790079,-0.157043,-0.418396,0.625488,0.639526
1480617530805119,-0.156921,-0.417847,0.625549,0.639893
1480617530835202,-0.15564,-0.416809,0.625793,0.640625
1480617530845727,-0.155457,-0.417175,0.625244,0.64093
1480617530866282,-0.157227,-0.419189,0.624023,0.640442
1480617530882826,-0.160217,-0.422119,0.622498,0.639221
1480617530905386,-0.163025,-0.424866,0.621277,0.637878
1480617530933962,-0.165466,-0.427002,0.620422,0.636658
1480617530958026,-0.167847,-0.428711,0.619995,0.635315
1480617530966549,-0.170532,-0.430481,0.619751,0.633667
1480617530986602,-0.173279,-0.432251,0.619629,0.631775
1480617531015178,-0.175964,-0.434082,0.61969,0.6297
1480617531033226,-0.178162,-0.436035,0.619568,0.627869
1480617531046261,-0.179504,-0.4375,0.619385,0.626709
1480617531067317,-0.179443,-0.438477,0.619141,0.626221
1480617531097397,-0.176636,-0.438599,0.619263,0.626831
1480617531122965,-0.172058,-0.437927,0.619568,0.628296
1480617531127480,-0.167908,-0.43811,0.618958,0.629822
1480617531145525,-0.165588,-0.439575,0.61731,0.631042
1480617531181119,-0.165039,-0.441284,0.615295,0.632019
1480617531187637,-0.165955,-0.442444,0.613403,0.632751
1480617531205685,-0.16687,-0.4422,0.612732,0.633362
1480617531227747,-0.166931,-0.441223,0.612671,0.634094
1480617531248799,-0.165894,-0.439575,0.613098,0.635132
1480617531269859,-0.164063,-0.4375,0.613831,0.636292
1480617531289909,-0.162292,-0.435486,0.614624,0.637329
1480617531327007,-0.161011,-0.434082,0.615051,0.638184
1480617531337535,-0.160278,-0.432922,0.615356,0.638916
1480617531361099,-0.159424,-0.431458,0.615723,0.639709
1480617531367615,-0.158569,-0.429749,0.61615,0.640686
1480617531385664,-0.157837,-0.427795,0.616699,0.641663
1480617531408224,-0.157593,-0.42627,0.616943,0.642517
1480617531428778,-0.157532,-0.425049,0.617126,0.643188
1480617531450335,-0.157288,-0.424255,0.617249,0.643616
1480617531483925,-0.156921,-0.423828,0.61731,0.643921
1480617531488938,-0.156494,-0.423523,0.61731,0.644226
1480617531507488,-0.156372,-0.42334,0.617371,0.644348
1480617531528043,-0.156311,-0.423157,0.617371,0.64447
1480617531555616,-0.156128,-0.422913,0.61731,0.644714
1480617531565642,-0.155823,-0.422546,0.617371,0.644958
1480617531595722,-0.15564,-0.422058,0.617432,0.645264
1480617531607755,-0.155701,-0.421753,0.617432,0.645447
1480617531632821,-0.156006,-0.421753,0.617188,0.64563
1480617531647861,-0.156372,-0.421936,0.616821,0.645813
1480617531670421,-0.156738,-0.422119,0.616394,0.645996
1480617531687968,-0.157104,-0.42218,0.616089,0.646118
1480617531708021,-0.15741,-0.42218,0.615906,0.646179
1480617531729077,-0.157471,-0.42218,0.615967,0.646179
1480617531753141,-0.157532,-0.42218,0.615967,0.646179
1480617531781216,-0.157715,-0.421997,0.615967,0.646179
1480617531796256,-0.158081,-0.421997,0.615845,0.64624
1480617531805280,-0.158569,-0.422058,0.615723,0.646179
1480617531827844,-0.15918,-0.422119,0.61554,0.646179
1480617531849397,-0.15979,-0.422241,0.615417,0.646118
1480617531864437,-0.160217,-0.422302,0.615173,0.646118
1480617531894521,-0.160522,-0.422302,0.61499,0.64624
1480617531909558,-0.160706,-0.422119,0.61499,0.646362
1480617531924598,-0.160706,-0.422119,0.61499,0.646362
1480617531954679,-0.160767,-0.422119,0.61499,0.646362
1480617531968214,-0.160828,-0.421875,0.615051,0.646423
1480617531984758,-0.160828,-0.42157,0.615051,0.646606
1480617532007318,-0.161011,-0.421387,0.615051,0.646667
1480617532035893,-0.161438,-0.421326,0.614929,0.646729
1480617532044416,-0.161865,-0.421143,0.614807,0.64679
1480617532066977,-0.16217,-0.420898,0.614746,0.646973
1480617532088032,-0.16217,-0.420593,0.614746,0.647217
1480617532104576,-0.162231,-0.420593,0.614746,0.647156
1480617532127138,-0.162231,-0.420288,0.614746,0.647339
1480617532150198,-0.162354,-0.420105,0.614624,0.647583
1480617532164235,-0.162659,-0.420166,0.61438,0.647705
1480617532200832,-0.162781,-0.420166,0.614197,0.647827
1480617532209857,-0.162842,-0.420166,0.614197,0.647827
1480617532232416,-0.162842,-0.420105,0.614258,0.647827
1480617532247456,-0.162903,-0.420105,0.614258,0.647766
