timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480617530010505,-1,0,1,1,0,-2,-1,0
1480617530010505,0,-1,1,0,-1,-3,0,0
1480617530018025,-1,-1,0,-1,-1,-3,-1,0
1480617530018025,-2,-3,-1,-1,-1,0,-1,0
1480617530019028,-1,-1,0,2,0,1,-3,-1
1480617530019028,-2,0,0,0,0,0,2,1
1480617530041588,0,-2,-1,-1,-1,0,0,0
1480617530041588,-1,1,-1,0,-1,0,-1,0
1480617530042089,0,0,-1,0,-1,0,1,-1
1480617530042089,1,2,0,1,1,0,-1,1
1480617530055125,0,-3,1,0,0,1,1,1
1480617530055125,-2,0,0,-1,-1,1,-1,0
1480617530063145,1,-2,1,-2,-1,-2,-2,-1
1480617530063145,-3,0,-1,-2,-1,-1,-1,-1
1480617530078187,0,1,-2,-1,-1,-1,-2,0
1480617530078187,0,0,1,-2,-1,0,0,-2
1480617530085705,1,0,1,1,0,-1,-1,0
1480617530085705,0,-1,0,2,-1,-1,-3,0
1480617530101748,0,-1,-1,0,-1,-2,0,-2
1480617530101748,-1,0,0,-2,-1,-1,0,-2
1480617530102750,-1,0,-2,-2,0,1,0,1
1480617530102750,-1,-3,0,-2,-1,0,1,-1
1480617530114783,-1,0,-1,2,2,-1,1,2
1480617530114783,-1,-1,1,1,-1,-2,0,1
1480617530123305,-1,-1,-1,-1,1,0,0,-1
1480617530123305,-1,0,-1,-2,-3,-1,-1,0
1480617530138345,-1,-1,1,-1,-3,-2,-2,0
1480617530138345,4,3,0,1,0,-3,-1,1
1480617530138847,-4,-1,-1,0,1,-1,0,-2
1480617530138847,0,0,-3,-2,1,1,-1,-1
1480617530161911,-1,-6,0,0,0,1,-1,-2
1480617530161911,-2,-2,-2,-1,-1,1,0,2
1480617530162911,1,0,-1,-3,-2,-1,-1,-2
1480617530162911,1,-1,0,-1,2,1,-2,-2
1480617530174942,1,0,-1,-2,0,0,0,0
1480617530174942,-1,1,-1,-1,-1,2,-1,-1
1480617530182965,-1,1,2,1,-2,0,0,1
1480617530182965,-1,-1,-1,-2,0,-2,-1,0
1480617530214047,2,1,-1,-2,1,0,-1,1
1480617530214047,0,-2,-3,0,-1,-2,1,-1
1480617530214548,0,0,-1,0,-1,-1,0,0
1480617530214548,1,1,0,1,0,-1,1,-2
1480617530221567,-4,-3,0,-1,-1,0,0,-2
1480617530221567,1,-1,-3,0,1,0,-1,-1
1480617530222069,-6,-7,-2,1,2,3,-1,1
1480617530222069,-3,-2,-1,0,-3,-1,0,-1
1480617530244142,-1,1,-2,-1,-3,0,0,-2
1480617530244142,1,-1,1,-1,-4,-1,-1,-1
1480617530244630,2,-2,0,1,0,-1,-1,-2
1480617530244630,1,4,2,0,1,-1,-1,2
1480617530267690,0,1,-1,0,0,0,0,0
1480617530267690,-1,1,0,0,-1,0,0,1
1480617530268192,0,1,-1,-1,-1,-2,0,1
1480617530268192,-2,-1,-3,0,-1,-2,-1,-1
1480617530288746,-1,0,-1,-2,-1,-1,0,0
1480617530288746,-2,0,-1,0,2,2,0,-3
1480617530289748,-2,-3,-1,-4,-2,1,-1,-1
1480617530289748,-1,-3,-3,0,0,0,0,0
1480617530303786,-1,-1,3,0,0,-3,-1,0
1480617530303786,-1,-1,-2,1,0,1,-1,-2
1480617530304789,-1,0,3,-1,1,-1,-1,-2
1480617530304789,1,0,1,0,0,-1,1,-1
1480617530318825,-1,-5,-3,-1,1,2,-1,-1
1480617530318825,-3,-3,-1,-1,1,-1,0,-1
1480617530320831,0,-1,-3,-1,1,-2,-1,-1
1480617530320831,1,1,-2,-2,-2,0,0,0
1480617530341386,0,-1,0,1,1,-3,-1,1
1480617530341386,0,0,1,-1,-1,-1,1,0
1480617530342393,0,-2,-1,0,-3,-2,-3,0
1480617530342393,-3,-3,-2,-1,0,1,0,-1
1480617530363946,0,1,0,1,0,0,1,1
1480617530363946,-1,0,0,0,-3,-2,-3,1
1480617530364447,-1,2,1,1,-2,-1,1,-1
1480617530364447,0,-1,-1,0,0,-2,-1,0
1480617530378485,1,0,-2,-2,-1,-1,-1,-2
