timestamp,x,y,z,w
1480510090081687,-0.330688,-0.559265,0.722778,0.235596
1480510090107255,-0.330688,-0.559265,0.722778,0.235596
1480510090120791,-0.330688,-0.559265,0.722778,0.235535
1480510090141847,-0.330688,-0.559204,0.722778,0.235535
1480510090166414,-0.330688,-0.559204,0.722778,0.235535
1480510090180450,-0.330688,-0.559143,0.722839,0.235535
1480510090232588,-0.33075,-0.559143,0.722839,0.235535
1480510090233090,-0.33075,-0.559143,0.722839,0.235535
1480510090239105,-0.33075,-0.559143,0.722839,0.235535
1480510090261666,-0.33075,-0.559143,0.722839,0.235474
1480510090284229,-0.33075,-0.559143,0.722839,0.235535
1480510090306787,-0.33075,-0.559143,0.722839,0.235474
1480510090329346,-0.33075,-0.559082,0.722839,0.235474
1480510090344386,-0.33075,-0.559082,0.722839,0.235474
1480510090366946,-0.33075,-0.559082,0.7229,0.235474
1480510090389509,-0.33075,-0.559082,0.7229,0.235474
1480510090411565,-0.33075,-0.559082,0.7229,0.235474
1480510090426605,-0.330811,-0.559082,0.7229,0.235474
1480510090449165,-0.330872,-0.559204,0.722778,0.235413
1480510090464206,-0.330872,-0.559204,0.722778,0.235413
1480510090486764,-0.330872,-0.559387,0.722595,0.235474
1480510090509324,-0.330811,-0.55957,0.722534,0.235413
1480510090524365,-0.33075,-0.559937,0.72229,0.235291
1480510090546924,-0.330627,-0.560669,0.721924,0.234863
1480510090568983,-0.330444,-0.562195,0.721191,0.233704
1480510090584024,-0.330261,-0.563354,0.720764,0.232544
1480510090606584,-0.329895,-0.565002,0.720154,0.230835
1480510090629145,-0.329346,-0.566101,0.719971,0.229614
1480510090644183,-0.328491,-0.566772,0.720093,0.22876
1480510090666743,-0.32782,-0.567261,0.720093,0.228516
1480510090692311,-0.327637,-0.567566,0.720093,0.227966
1480510090704343,-0.327637,-0.568298,0.719788,0.227112
1480510090726903,-0.327209,-0.568787,0.719788,0.226624
1480510090756984,-0.326599,-0.56897,0.719971,0.226563
1480510090767010,-0.326172,-0.569092,0.720032,0.226563
1480510090786562,-0.32605,-0.569397,0.719849,0.226563
1480510090809122,-0.325928,-0.569458,0.719727,0.226807
1480510090824162,-0.326172,-0.569458,0.719543,0.227173
1480510090846722,-0.326721,-0.569275,0.719299,0.2276
1480510090869282,-0.327332,-0.568787,0.719299,0.227905
1480510090891842,-0.32782,-0.568542,0.719238,0.228088
1480510090909388,-0.32843,-0.568298,0.719116,0.228088
1480510090928940,-0.329041,-0.568298,0.718872,0.228088
1480510090951502,-0.329529,-0.568237,0.718689,0.228149
1480510090968044,-0.330078,-0.568298,0.718384,0.228027
1480510090989101,-0.330505,-0.568726,0.717896,0.227722
1480510091011661,-0.330505,-0.568787,0.717896,0.227722
1480510091026701,-0.3302,-0.568848,0.717957,0.227783
1480510091049263,-0.329712,-0.568909,0.71814,0.227905
1480510091071826,-0.328979,-0.569031,0.718323,0.228027
1480510091086866,-0.328125,-0.568787,0.71875,0.228394
1480510091108924,-0.327454,-0.56842,0.719299,0.228516
1480510091131485,-0.327026,-0.568298,0.719727,0.22821
1480510091146524,-0.326599,-0.568176,0.720154,0.227783
1480510091169085,-0.326416,-0.567871,0.720581,0.227417
1480510091191644,-0.326538,-0.567261,0.721069,0.227112
1480510091217213,-0.327026,-0.566406,0.72168,0.226807
1480510091236764,-0.327454,-0.565735,0.722107,0.226624
1480510091253308,-0.32782,-0.56488,0.722534,0.226807
1480510091274364,-0.328186,-0.563965,0.7229,0.227234
1480510091289405,-0.328552,-0.563171,0.723145,0.227783
1480510091311463,-0.328918,-0.562561,0.723328,0.22821
1480510091334025,-0.329224,-0.562012,0.723572,0.228516
1480510091356583,-0.32959,-0.56134,0.723816,0.22876
1480510091371624,-0.3302,-0.560791,0.723999,0.228699
1480510091394184,-0.33075,-0.560364,0.724121,0.228577
1480510091416744,-0.331238,-0.560242,0.72406,0.228516
1480510091447826,-0.331421,-0.559998,0.72406,0.228577
1480510091454344,-0.331421,-0.560059,0.72406,0.228516
1480510091476401,-0.331482,-0.56012,0.723999,0.228516
1480510091491442,-0.33136,-0.560303,0.723938,0.228333
1480510091514002,-0.331238,-0.560364,0.723999,0.228088
1480510091536562,-0.331421,-0.560547,0.723938,0.227844
1480510091559122,-0.331604,-0.560791,0.723694,0.2276
1480510091574162,-0.331787,-0.560791,0.723694,0.227478
1480510091596722,-0.33197,-0.560852,0.723572,0.227356
1480510091611762,-0.332275,-0.561157,0.723206,0.227234
1480510091634322,-0.332581,-0.561218,0.723022,0.227295
1480510091656882,-0.332886,-0.561218,0.7229,0.227173
1480510091671922,-0.333191,-0.561279,0.722778,0.227051
1480510091693981,-0.333191,-0.561218,0.722717,0.227356
1480510091716541,-0.333374,-0.561035,0.722717,0.2276
1480510091731581,-0.333618,-0.560791,0.722717,0.227905
1480510091754147,-0.333801,-0.560486,0.722778,0.227966
1480510091776701,-0.333801,-0.560486,0.722839,0.227966
1480510091791749,-0.333801,-0.560486,0.722839,0.227966
1480510091814317,-0.333618,-0.560425,0.722961,0.227905
1480510091836860,-0.333557,-0.560364,0.723083,0.227844
1480510091851402,-0.333557,-0.560364,0.723083,0.227783
1480510091874460,-0.333313,-0.560181,0.723267,0.227905
1480510091896519,-0.333252,-0.560181,0.723328,0.227905
1480510091911559,-0.333313,-0.560242,0.723267,0.227905
1480510091934120,-0.333313,-0.560242,0.723267,0.227905
1480510091956679,-0.333313,-0.560181,0.723267,0.227905
1480510091971719,-0.333313,-0.560181,0.723267,0.227905
1480510091994280,-0.333313,-0.560181,0.723328,0.227905
