timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480692066644600,-1,0,2,1,0,-2,1,-1
1480692066644600,2,-1,0,1,1,0,1,1
1480692066659641,-1,0,2,3,-1,2,-1,1
1480692066659641,0,-2,-6,-18,-2,-1,-1,-1
1480692066661145,-1,0,1,5,0,-2,-2,-1
1480692066661145,-1,1,3,3,0,0,0,-2
1480692066682200,-1,0,1,2,-1,-2,0,0
1480692066682200,2,-1,-5,-1,1,0,0,0
1480692066683704,2,-1,-1,-4,-2,1,-2,-1
1480692066683704,-1,-1,-2,2,0,-2,1,-2
1480692066695736,-3,-2,1,0,0,-1,-2,2
1480692066695736,-2,-1,1,-3,-1,-1,0,-2
1480692066704761,0,0,-2,-1,-3,-1,1,1
1480692066704761,-2,-1,-1,1,-1,0,-2,1
1480692066719800,-2,0,-1,8,-1,-1,0,-1
1480692066719800,0,-1,-2,-15,-2,0,-2,-1
1480692066721304,0,-1,-1,2,0,0,0,-2
1480692066721304,0,0,0,6,-1,-1,0,-1
1480692066741859,-1,-2,-5,-13,-2,-1,-1,1
1480692066741859,-1,-1,2,10,1,-1,-1,0
1480692066743864,-1,-1,-5,-6,-2,1,-3,-1
1480692066743864,-2,-1,7,6,1,1,-2,-2
1480692066765421,0,0,-1,-3,-1,-3,-1,-2
1480692066765421,2,1,0,2,-2,0,0,0
1480692066766925,1,-1,0,-4,-2,0,1,-1
1480692066766925,1,0,-3,-5,-2,-1,0,0
1480692066779960,2,-1,1,1,-1,0,-1,0
1480692066779960,-2,-1,2,2,3,-1,0,-1
1480692066781965,1,1,1,7,0,0,-1,2
1480692066781965,-1,-2,-5,-18,-1,1,-1,0
1480692066809538,-2,-2,0,0,-2,0,0,-1
1480692066809538,0,-2,-1,3,-1,-1,-1,-1
1480692066811043,0,1,2,7,0,-2,1,-1
1480692066811043,0,0,-4,-9,-1,-2,0,0
1480692066824579,0,-1,-2,-2,0,0,-2,-2
1480692066824579,-1,1,-1,-3,-3,1,-1,-1
1480692066826083,-2,-1,2,3,2,0,-1,-2
1480692066826083,-2,-2,-2,6,0,0,-1,-1
1480692066839117,-2,0,-1,-8,0,0,1,-1
1480692066839117,0,-1,1,3,0,-2,1,0
1480692066845635,1,-1,-1,-4,-2,0,-1,-1
1480692066845635,-2,-2,1,14,0,-1,-1,0
1480692066862179,0,-1,-3,-17,0,1,-1,1
1480692066862179,-2,-1,-3,6,0,-2,1,2
1480692066863684,2,0,-2,-2,-2,0,-1,1
1480692066863684,-1,-1,1,5,-2,-1,0,-1
1480692066884738,-2,1,-2,4,-1,-2,-1,0
1480692066884738,-2,-1,2,-1,0,-1,-1,0
1480692066886245,-2,-1,-5,-7,-1,-1,1,0
1480692066886245,-2,0,1,0,-1,0,-1,-1
1480692066899778,2,-2,-1,8,1,-1,-1,-3
1480692066899778,-2,-1,-3,-7,-3,-1,1,0
1480692066901283,1,1,1,6,0,-2,1,0
1480692066901283,-1,-1,-3,4,0,-2,1,-1
1480692066921837,-2,0,3,-15,1,0,-1,0
1480692066921837,-1,-1,1,1,1,0,-1,-2
1480692066923846,-1,-1,2,5,-1,-2,-1,0
1480692066923846,0,0,-5,-11,-1,1,0,0
1480692066944397,-1,-1,3,9,-1,-1,0,-2
1480692066944397,-1,1,-2,0,0,1,-1,-1
1480692066946402,-3,0,-1,-6,-1,0,0,1
1480692066946402,2,2,3,6,-1,1,1,0
1480692066958936,2,-1,0,4,0,-3,-1,-1
1480692066958936,0,0,1,-3,-1,0,-1,1
1480692066965453,-1,0,2,5,2,0,-2,-1
1480692066965453,0,-2,-2,-18,-4,-1,-2,0
