timestamp,x,y,z
1480509454987397,2.75,-1.125,0.0625
1480509455002447,3.0625,-0.1875,-0.25
1480509455027003,0.75,-0.0625,-0.625
1480509455047058,-0.25,0.375,-1.625
1480509455062098,-0.5,0.1875,-1.375
1480509455116742,-1.625,-0.1875,-0.25
1480509455118747,0.1875,-0.5625,0.0625
1480509455122256,2,0.5,0.0625
1480509455145821,1.3125,-0.125,0.4375
1480509455167376,-0.875,-0.625,-0.4375
1480509455205478,0.9375,-1.0625,0.125
1480509455205979,1.9375,-0.75,0.75
1480509455228543,0.4375,-1,1.3125
1480509455243579,0,-0.5,0.875
1480509455264636,0.1875,0.0625,0.5625
1480509455289702,1.6875,-0.0625,0.25
1480509455340336,0.875,-0.0625,-0.125
1480509455340838,0.75,-0.3125,-0.3125
1480509455346855,0.8125,-0.1875,-0.875
1480509455361896,0.875,0.3125,-0.5
1480509455384454,-1.75,0.0625,-0.3125
1480509455414534,-2.25,-0.25,0.3125
1480509455437596,-2.6875,0.5,0.75
1480509455452134,-3.6875,1,0.625
1480509455476223,-4.25,-0.1875,1.375
1480509455497256,-3.9375,-0.8125,1.375
1480509455512296,-4.6875,-0.125,1.625
1480509455534353,-6.125,0.8125,1.9375
1480509455556921,-6.0625,0.0625,2.625
1480509455571954,-4.25,-0.1875,1.375
1480509455594520,-1.6875,-0.4375,0.25
1480509455617072,-0.375,-0.0625,-0.0625
1480509455632113,-1.6875,0.6875,0
1480509455654674,-3.8125,0.5,0.8125
1480509455677233,-2.375,-0.25,0.6875
1480509455691773,0.25,-0.5625,0
1480509455723356,0.6875,-1.0625,0.4375
1480509455736892,-1.125,-0.75,0.1875
1480509455754939,-2.25,-0.6875,0.0625
1480509455774491,-2.625,-0.8125,0
1480509455797052,-0.9375,-1,-0.3125
1480509455813595,0.4375,-0.75,-0.0625
1480509455834651,-0.5625,-0.25,-0.1875
1480509455857216,-2.1875,-0.0625,-0.3125
1480509455871750,-2.1875,-0.8125,-0.5
1480509455894310,-0.625,-1,-0.25
1480509455925894,0.125,-1.125,0.375
1480509455931910,0.1875,-0.875,0.5
1480509455954491,-0.4375,-0.25,0.125
1480509455961990,-0.5625,-0.0625,-0.125
1480509455985552,-0.1875,-0.625,-0.1875
1480509456008113,-0.625,-0.4375,0.375
1480509456030673,-1.9375,0.1875,0.5625
1480509456060753,-3.0625,1.125,-0.1875
1480509456068272,-4,1.375,-0.5625
1480509456091335,-3.875,1,0.1875
1480509456105873,-2.1875,0.3125,0.625
1480509456128436,-2,0.0625,1.0625
1480509456141969,-2.4375,-0.125,0.75
1480509456166035,-1.875,0.375,0.1875
1480509456188091,-1.3125,-0.1875,-0.125
1480509456210652,-0.9375,-0.1875,-0.4375
1480509456225691,-2.75,-0.1875,-0.25
1480509456248251,-2.75,-0.25,-0.3125
