timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1480528389442326,-3,-4,-9,-2,-5,0,-2,-1
1480528389442326,1,0,1,-5,-1,2,0,0
1480528389443329,-2,-2,2,-1,-2,-2,-1,-1
1480528389443329,-1,-2,-3,-2,1,-2,-1,0
1480528389464886,0,-2,-5,6,3,-3,-1,-1
1480528389464886,0,0,-1,8,-4,-1,-1,0
1480528389465889,-2,-2,-2,-20,-9,0,-1,-1
1480528389465889,-1,0,3,4,3,2,0,0
1480528389487446,0,1,3,-8,-1,-1,1,1
1480528389487446,-1,-1,-2,3,2,-1,-2,-2
1480528389488453,0,1,-4,8,1,-1,-2,-2
1480528389488453,-1,-1,5,-15,-5,0,1,-2
1480528389503990,-5,-6,-11,2,2,1,1,-1
1480528389503990,-2,4,1,-2,-5,-1,-1,-1
1480528389504996,-1,0,3,8,2,-1,-2,-2
1480528389504996,1,1,2,-1,1,-1,-1,0
1480528389525046,0,-1,0,3,-5,-2,-2,-2
1480528389525046,-2,0,-3,-3,5,0,-1,-1
1480528389533068,1,1,5,12,3,1,-1,-1
1480528389533068,-1,-3,-4,-22,-8,-2,-3,-1
1480528389547606,0,1,-1,13,2,-1,-1,0
1480528389547606,0,-2,-3,-16,-4,-1,0,-1
1480528389548107,1,0,1,5,1,-1,1,-1
1480528389548107,0,1,-3,10,2,0,-1,-3
1480528389562145,1,2,1,-16,-7,1,0,2
1480528389562145,0,0,0,2,1,-2,-1,-1
1480528389563148,0,-3,0,-3,-1,1,0,0
1480528389563148,-1,-2,0,7,2,1,1,-1
1480528389584705,2,3,0,6,1,0,0,-1
1480528389584705,0,-2,-2,2,-3,-2,0,-1
1480528389585709,0,1,-1,-5,-3,-1,-1,-1
1480528389585709,0,-1,-3,-3,-1,-3,0,1
1480528389607266,-2,-2,0,-5,-3,-3,-3,-2
1480528389607266,0,-1,0,10,4,2,1,0
1480528389608268,-1,0,-3,-3,1,0,0,-1
1480528389608268,0,2,6,11,3,-1,1,1
1480528389622807,1,-1,-1,-13,-2,1,0,0
1480528389622807,-1,-2,2,3,1,0,0,-1
1480528389629825,-2,-1,-4,-19,-9,-2,0,0
1480528389629825,-1,0,-3,4,1,1,-1,2
1480528389644865,-2,-3,-3,-5,-4,-1,0,-1
1480528389644865,-2,-4,4,2,1,0,0,0
1480528389645868,-1,0,1,5,1,-1,-2,1
1480528389645868,-2,-2,-1,-3,0,0,0,0
1480528389675447,1,3,2,8,6,0,-2,0
1480528389675447,-1,-4,-6,-9,-8,0,-2,-1
1480528389676449,-1,-2,1,5,6,1,1,-1
