timestamp,x,y,z
1480606510040738,0,-0.125,-0.4375
1480606510063799,-1.125,-0.1875,-0.4375
1480606510077837,-0.6875,-0.5,0.375
1480606510101901,0.8125,-0.25,0.4375
1480606510123458,1.75,0,-0.0625
1480606510137496,-0.125,-0.1875,-0.4375
1480606510161058,-1.5,-0.25,-0.25
1480606510184621,-0.5625,-0.625,0.125
1480606510197655,1,-0.375,0.3125
1480606510220717,0.8125,-0.25,0.0625
1480606510243279,-0.1875,-0.5625,-0.3125
1480606510257816,-0.8125,-0.5625,-0.3125
1480606510280877,-0.8125,-0.6875,0.1875
1480606510303437,0.5,-0.125,0.0625
1480606510317475,0.8125,0.3125,0
1480606510341038,-0.75,0,-0.1875
1480606510363095,-1.0625,-0.4375,0
1480606510384653,0.8125,-0.3125,0.125
1480606510400700,1.125,-0.1875,0.0625
1480606510423758,-0.0625,0,0
1480606510445816,-1.3125,0.125,-0.25
1480606510460856,-0.5,-0.125,0
1480606510483416,0.625,-0.3125,0.25
1480606510506477,0.6875,0,0.1875
1480606510528536,-0.125,0.375,-0.125
1480606510543074,-0.875,0,0
1480606510564632,-0.875,-0.5,0.25
1480606510580675,0.375,-0.4375,0.25
1480606510603234,0.9375,-0.125,-0.25
1480606510624290,-0.25,0,-0.8125
1480606510641336,-1.375,-0.375,-0.5
1480606510670914,-0.375,-0.8125,0.125
1480606510684454,2,-0.25,0.4375
1480606510700996,1.625,0.25,0.25
1480606510724056,-1.1875,0,-0.4375
1480606510744610,-2.5625,-0.4375,-0.4375
1480606510766670,-0.4375,-0.4375,0.0625
1480606510784216,2.375,-0.25,0.25
1480606510804270,2,0.0625,0.1875
1480606510820312,-0.75,0.3125,-0.5
1480606510849392,-2.0625,-0.0625,-0.25
1480606510865933,-0.5625,-0.5,0.0625
1480606510881475,1.375,-0.0625,0.3125
1480606510903533,1.3125,0.375,-0.25
1480606510925592,-0.6875,0.125,-0.5625
1480606510940632,-1.625,-0.375,-0.1875
1480606510963192,0.3125,-0.75,0.25
1480606510985752,1.5625,-0.5625,0.3125
1480606511000291,0.6875,0.25,0.0625
1480606511023353,-1.625,0.375,-0.75
1480606511046413,-2,-0.1875,-0.25
1480606511060450,-0.125,-0.5625,0.3125
1480606511083515,2.3125,-0.3125,0.375
1480606511106574,1.625,0.125,0.25
1480606511121113,-1.3125,0.25,-0.5
1480606511143672,-2.5,0,-0.6875
1480606511166233,-0.8125,-0.25,0.0625
1480606511181273,1.9375,-0.125,0.3125
1480606511203331,2.375,0.125,0.0625
1480606511225892,-0.0625,-0.0625,-0.1875
1480606511240430,-2.0625,-0.3125,-0.1875
1480606511263994,-1.5625,-0.0625,-0.0625
1480606511286058,1,-0.125,0.125
1480606511300089,1.5,-0.0625,-0.0625
1480606511324152,-0.375,-0.25,-0.25
1480606511346712,-1.0625,-0.375,-0.3125
1480606511366765,-0.75,-0.3125,-0.0625
1480606511383310,-0.125,-0.0625,0.1875
1480606511406371,-0.25,-0.125,0.125
1480606511428430,0.1875,-0.125,0.125
1480606511442968,0.1875,-0.375,-0.0625
1480606511473551,-0.125,-0.3125,-0.125
1480606511487085,-0.3125,-0.125,-0.1875
1480606511503128,-0.25,0.125,-0.375
1480606511526691,0,-0.0625,-0.25
1480606511546744,-0.1875,-0.1875,0.125
1480606511563288,0.4375,-0.125,0.25
1480606511585849,0.8125,0.125,0
1480606511606906,-0.1875,-0.0625,-0.3125
1480606511623448,-1.25,-0.375,-0.375
1480606511653528,-0.4375,-0.375,0.0625
1480606511667065,0.875,0.0625,0.1875
1480606511684110,0.5,0.125,-0.25
1480606511707174,-0.1875,-0.3125,-0.375
1480606511728729,-0.6875,-0.5625,0
1480606511753295,0.375,-0.4375,0.1875
1480606511765828,1.0625,-0.125,0.0625
1480606511788889,0.1875,0.125,-0.4375
1480606511803427,-0.875,-0.25,-0.5
1480606511825987,-0.9375,-0.5,0
1480606511848551,-0.1875,-0.5,0.5625
1480606511863587,1.8125,0.0625,0.1875
1480606511891663,0.875,0.1875,-0.25
1480606511909209,-2,-0.0625,-0.625
1480606511922745,-2.0625,-0.3125,-0.3125
1480606511945807,0.9375,-0.25,0.1875
1480606511968366,2.625,-0.1875,0.0625
1480606511982906,0.4375,0.0625,-0.1875
1480606512005967,-1.875,-0.125,-0.3125
1480606512028527,-1.3125,-0.375,-0.0625
